frame,time_s,interval_index,spacing_cm,valid
645,21.5,1,21.49732620320856,True
646,21.533333333333335,1,21.49732620320856,True
647,21.566666666666666,1,21.44385026737968,True
648,21.6,1,21.60427807486631,True
649,21.633333333333333,1,21.28342245989305,True
650,21.666666666666668,1,21.49732620320856,True
651,21.7,1,21.336898395721924,True
652,21.733333333333334,1,21.336898395721924,True
653,21.766666666666666,1,22.19251336898396,True
654,21.8,1,21.49732620320856,True
655,21.833333333333332,1,22.032085561497325,True
656,21.866666666666667,1,22.13903743315508,True
657,21.9,1,22.13903743315508,True
658,21.933333333333334,1,22.13903743315508,True
659,21.966666666666665,1,22.032085561497325,True
660,22.0,1,21.925133689839573,True
661,22.033333333333335,1,21.764705882352942,True
662,22.066666666666666,1,27.272727272727273,True
663,22.1,1,21.764705882352942,True
664,22.133333333333333,1,21.44385026737968,True
665,22.166666666666668,1,21.550802139037433,True
666,22.2,1,21.60427807486631,True
667,22.233333333333334,1,16.63101604278075,False
668,22.266666666666666,1,21.28342245989305,True
669,22.3,1,21.176470588235293,True
670,22.333333333333332,1,20.90909090909091,True
671,22.366666666666667,1,20.855614973262032,True
672,22.4,1,11.925133689839573,False
673,22.433333333333334,1,20.962566844919788,True
674,22.466666666666665,1,17.112299465240643,False
674,22.466666666666665,2,11.925133689839573,False
675,22.5,1,21.22994652406417,True
676,22.533333333333335,1,20.58823529411765,True
677,22.566666666666666,1,20.481283422459892,True
678,22.6,1,20.74866310160428,True
679,22.633333333333333,1,20.74866310160428,True
681,22.7,1,21.390374331550802,True
682,22.733333333333334,1,21.44385026737968,True
683,22.766666666666666,1,21.49732620320856,True
684,22.8,1,31.12299465240642,False
685,22.833333333333332,1,15.401069518716579,False
686,22.866666666666667,1,20.32085561497326,True
687,22.9,1,20.6951871657754,True
688,22.933333333333334,1,20.6951871657754,True
689,22.966666666666665,1,21.06951871657754,True
690,23.0,1,21.22994652406417,True
691,23.033333333333335,1,15.775401069518717,False
691,23.033333333333335,2,16.41711229946524,False
692,23.066666666666666,1,20.802139037433157,True
693,23.1,1,22.032085561497325,True
694,23.133333333333333,1,21.81818181818182,True
695,23.166666666666668,1,21.764705882352942,True
696,23.2,1,21.65775401069519,True
698,23.266666666666666,1,21.60427807486631,True
699,23.3,1,21.28342245989305,True
700,23.333333333333332,1,21.764705882352942,True
701,23.366666666666667,1,21.764705882352942,True
702,23.4,1,21.711229946524064,True
703,23.433333333333334,1,20.6951871657754,True
704,23.466666666666665,1,20.855614973262032,True
705,23.5,1,21.81818181818182,True
706,23.533333333333335,1,21.81818181818182,True
707,23.566666666666666,1,21.60427807486631,True
708,23.6,1,21.390374331550802,True
709,23.633333333333333,1,21.12299465240642,True
710,23.666666666666668,1,15.401069518716579,False
710,23.666666666666668,2,21.176470588235293,True
711,23.7,1,20.802139037433157,True
712,23.733333333333334,1,21.28342245989305,True
712,23.733333333333334,2,20.6951871657754,True
713,23.766666666666666,1,20.37433155080214,True
714,23.8,1,20.481283422459892,True
715,23.833333333333332,1,16.363636363636363,False
715,23.833333333333332,2,20.106951871657756,True
716,23.866666666666667,1,20.267379679144387,True
717,23.9,1,19.946524064171125,True
718,23.933333333333334,1,21.12299465240642,True
718,23.933333333333334,2,19.732620320855617,True
719,23.966666666666665,1,19.893048128342247,True
720,24.0,1,21.925133689839573,True
720,24.0,2,19.411764705882355,True
721,24.033333333333335,1,20.32085561497326,True
721,24.033333333333335,2,19.46524064171123,True
722,24.066666666666666,1,22.13903743315508,True
722,24.066666666666666,2,19.197860962566846,True
723,24.1,1,19.144385026737968,True
724,24.133333333333333,1,19.144385026737968,True
725,24.166666666666668,1,19.144385026737968,True
726,24.2,1,21.711229946524064,True
727,24.233333333333334,1,16.524064171122994,False
727,24.233333333333334,2,18.93048128342246,True
728,24.266666666666666,1,21.711229946524064,True
729,24.3,1,21.81818181818182,True
730,24.333333333333332,1,21.871657754010695,True
731,24.366666666666667,1,21.65775401069519,True
732,24.4,1,16.844919786096256,False
733,24.433333333333334,1,17.70053475935829,False
734,24.466666666666665,1,17.70053475935829,False
735,24.5,1,21.65775401069519,True
736,24.533333333333335,1,21.764705882352942,True
737,24.566666666666666,1,20.053475935828878,True
738,24.6,1,20.427807486631018,True
739,24.633333333333333,1,19.518716577540108,True
740,24.666666666666668,1,20.481283422459892,True
741,24.7,1,19.946524064171125,True
742,24.733333333333334,1,20.267379679144387,True
743,24.766666666666666,1,20.427807486631018,True
744,24.8,1,15.989304812834225,False
745,24.833333333333332,1,22.459893048128343,True
746,24.866666666666667,1,15.72192513368984,False
747,24.9,1,16.63101604278075,False
748,24.933333333333334,1,22.085561497326204,True
749,24.966666666666665,1,22.032085561497325,True
750,25.0,1,21.925133689839573,True
751,25.033333333333335,1,14.973262032085563,False
752,25.066666666666666,1,22.35294117647059,True
753,25.1,1,22.51336898395722,True
754,25.133333333333333,1,22.994652406417114,True
755,25.166666666666668,1,22.727272727272727,True
756,25.2,1,22.673796791443852,True
757,25.233333333333334,1,13.42245989304813,False
758,25.266666666666666,1,13.42245989304813,False
759,25.3,1,22.941176470588236,True
760,25.333333333333332,1,23.208556149732622,True
761,25.366666666666667,1,23.208556149732622,True
762,25.4,1,12.67379679144385,False
763,25.433333333333334,1,23.262032085561497,True
764,25.466666666666665,1,12.192513368983958,False
765,25.5,1,23.155080213903744,True
766,25.533333333333335,1,22.994652406417114,True
767,25.566666666666666,1,23.155080213903744,True
768,25.6,1,22.834224598930483,True
769,25.633333333333333,1,23.368983957219253,True
770,25.666666666666668,1,22.51336898395722,True
771,25.7,1,22.994652406417114,True
772,25.733333333333334,1,22.620320855614974,True
773,25.766666666666666,1,22.566844919786096,True
774,25.8,1,22.727272727272727,True
775,25.833333333333332,1,16.41711229946524,False
775,25.833333333333332,2,11.764705882352942,False
776,25.866666666666667,1,22.245989304812834,True
777,25.9,1,22.35294117647059,True
778,25.933333333333334,1,22.19251336898396,True
779,25.966666666666665,1,22.032085561497325,True
780,26.0,1,21.81818181818182,True
781,26.033333333333335,1,21.81818181818182,True
782,26.066666666666666,1,21.65775401069519,True
783,26.1,1,12.780748663101605,False
783,26.1,2,21.925133689839573,True
784,26.133333333333333,1,12.13903743315508,False
784,26.133333333333333,2,21.925133689839573,True
785,26.166666666666668,1,12.352941176470589,False
785,26.166666666666668,2,21.764705882352942,True
786,26.2,1,12.994652406417114,False
786,26.2,2,21.871657754010695,True
787,26.233333333333334,1,21.550802139037433,True
788,26.266666666666666,1,13.636363636363637,False
788,26.266666666666666,2,21.390374331550802,True
789,26.3,1,21.711229946524064,True
790,26.333333333333332,1,13.58288770053476,False
790,26.333333333333332,2,21.81818181818182,True
791,26.366666666666667,1,13.689839572192513,False
791,26.366666666666667,2,21.81818181818182,True
792,26.4,1,22.085561497326204,True
793,26.433333333333334,1,13.529411764705882,False
793,26.433333333333334,2,22.673796791443852,True
794,26.466666666666665,1,22.620320855614974,True
795,26.5,1,22.887700534759357,True
796,26.533333333333335,1,21.81818181818182,True
797,26.566666666666666,1,22.620320855614974,True
798,26.6,1,22.13903743315508,True
799,26.633333333333333,1,32.299465240641716,False
800,26.666666666666668,1,22.085561497326204,True
801,26.7,1,17.70053475935829,False
801,26.7,2,16.41711229946524,False
802,26.733333333333334,1,22.994652406417114,True
803,26.766666666666666,1,22.887700534759357,True
804,26.8,1,22.673796791443852,True
805,26.833333333333332,1,22.673796791443852,True
806,26.866666666666667,1,23.101604278074866,True
807,26.9,1,22.51336898395722,True
808,26.933333333333334,1,22.727272727272727,True
809,26.966666666666665,1,11.871657754010696,False
809,26.966666666666665,2,22.673796791443852,True
810,27.0,1,22.620320855614974,True
811,27.033333333333335,1,21.711229946524064,True
811,27.033333333333335,2,12.620320855614974,False
812,27.066666666666666,1,22.51336898395722,True
813,27.1,1,12.994652406417114,False
813,27.1,2,22.032085561497325,True
814,27.133333333333333,1,12.834224598930481,False
814,27.133333333333333,2,23.208556149732622,True
815,27.166666666666668,1,13.368983957219251,False
815,27.166666666666668,2,22.780748663101605,True
816,27.2,1,13.368983957219251,False
816,27.2,2,22.566844919786096,True
817,27.233333333333334,1,22.620320855614974,True
818,27.266666666666666,1,14.598930481283423,False
818,27.266666666666666,2,22.834224598930483,True
819,27.3,1,22.406417112299465,True
820,27.333333333333332,1,14.705882352941178,False
820,27.333333333333332,2,22.245989304812834,True
821,27.366666666666667,1,15.080213903743315,False
821,27.366666666666667,2,21.764705882352942,True
822,27.4,1,22.032085561497325,True
823,27.433333333333334,1,14.919786096256685,False
823,27.433333333333334,2,21.711229946524064,True
824,27.466666666666665,1,21.550802139037433,True
825,27.5,1,21.390374331550802,True
826,27.533333333333335,1,21.44385026737968,True
827,27.566666666666666,1,21.390374331550802,True
828,27.6,1,16.363636363636363,False
828,27.6,2,21.12299465240642,True
829,27.633333333333333,1,21.28342245989305,True
830,27.666666666666668,1,15.989304812834225,False
830,27.666666666666668,2,20.962566844919788,True
831,27.7,1,21.550802139037433,True
831,27.7,2,21.016042780748663,True
832,27.733333333333334,1,21.871657754010695,True
832,27.733333333333334,2,20.802139037433157,True
833,27.766666666666666,1,20.74866310160428,True
834,27.8,1,21.390374331550802,True
834,27.8,2,20.802139037433157,True
835,27.833333333333332,1,16.63101604278075,False
835,27.833333333333332,2,15.294117647058824,False
836,27.866666666666667,1,21.22994652406417,True
836,27.866666666666667,2,20.641711229946523,True
837,27.9,1,16.25668449197861,False
