method,frame,time_s,s1_cm,s2_cm,distance_cm,n_peaks,row_std_px
incident_direction_filtered,1017,33.9,11.65,36.95,25.300000000000004,2,5.649219033242084
incident_direction_filtered,1018,33.93333333333333,11.9,37.1,25.200000000000003,2,5.628325126092605
incident_direction_filtered,1019,33.96666666666667,12.100000000000001,37.300000000000004,25.200000000000003,2,5.6029750532407485
incident_direction_filtered,1020,34.0,12.3,37.45,25.150000000000002,2,5.573487222144363
incident_direction_filtered,1021,34.03333333333333,12.55,37.65,25.099999999999998,2,5.540211568462862
incident_direction_filtered,1022,34.06666666666667,12.75,37.800000000000004,25.050000000000004,2,5.503522294841833
incident_direction_filtered,1023,34.1,12.950000000000001,38.0,25.049999999999997,2,5.463811537652124
incident_direction_filtered,1024,34.13333333333333,13.200000000000001,38.15,24.949999999999996,2,5.4214840048635855
incident_direction_filtered,1025,34.166666666666664,13.4,38.35,24.950000000000003,2,5.376952520679858
incident_direction_filtered,1026,34.2,13.65,38.5,24.85,2,5.3306343259879965
incident_direction_filtered,1027,34.233333333333334,13.850000000000001,38.650000000000006,24.800000000000004,2,5.282947926679776
incident_direction_filtered,1028,34.266666666666666,14.100000000000001,38.85,24.75,2,5.234310260120925
incident_direction_filtered,1029,34.3,14.3,39.0,24.7,2,5.1851339653588395
incident_direction_filtered,1030,34.333333333333336,14.55,39.150000000000006,24.600000000000005,2,5.135824592624619
incident_direction_filtered,1031,34.36666666666667,14.75,39.35,24.6,2,5.086777665345624
incident_direction_filtered,1032,34.4,14.950000000000001,39.5,24.549999999999997,2,5.038375602086319
incident_direction_filtered,1033,34.43333333333333,15.200000000000001,39.7,24.5,2,4.99098460215244
incident_direction_filtered,1034,34.46666666666667,15.4,39.85,24.450000000000003,2,4.944951680912135
incident_direction_filtered,1035,34.5,15.65,40.0,24.35,2,4.900602093570385
incident_direction_filtered,1036,34.53333333333333,15.850000000000001,40.2,24.35,2,4.858237396541303
incident_direction_filtered,1037,34.56666666666667,16.1,40.35,24.25,2,4.818134356548794
incident_direction_filtered,1038,34.6,16.3,40.550000000000004,24.250000000000004,2,4.780544829451295
incident_direction_filtered,1039,34.63333333333333,16.55,40.7,24.150000000000002,2,4.745696602207421
incident_direction_filtered,1040,34.666666666666664,16.8,40.900000000000006,24.100000000000005,2,4.713795038946089
incident_direction_filtered,1041,34.7,17.0,41.050000000000004,24.050000000000004,2,4.685025218256283
incident_direction_filtered,1042,34.733333333333334,17.25,41.25,24.0,2,4.659554118711754
incident_direction_filtered,1043,34.766666666666666,17.45,41.400000000000006,23.950000000000006,2,4.637532327151141
incident_direction_filtered,1044,34.8,17.7,41.6,23.900000000000002,2,4.619094727981733
incident_direction_filtered,1045,34.833333333333336,17.900000000000002,41.75,23.849999999999998,2,4.604359691987389
incident_direction_filtered,1046,34.86666666666667,18.150000000000002,41.95,23.8,2,4.593426419669799
incident_direction_filtered,1047,34.9,18.35,42.1,23.75,2,4.58637029613777
incident_direction_filtered,1048,34.93333333333333,18.6,42.300000000000004,23.700000000000003,2,4.5832363613852465
incident_direction_filtered,1049,34.96666666666667,18.8,42.5,23.7,2,4.584031263542948
incident_direction_filtered,1050,35.0,19.05,42.650000000000006,23.600000000000005,2,4.588714311471197
incident_direction_filtered,1051,35.03333333333333,19.25,42.85,23.6,2,4.597188445062304
incident_direction_filtered,1052,35.06666666666667,19.5,43.050000000000004,23.550000000000004,2,4.60929206931679
incident_direction_filtered,1075,35.833333333333336,2.0,24.6,22.6,2,4.943458243540958
incident_direction_filtered,1076,35.86666666666667,2.15,24.8,22.650000000000002,2,4.937877320115549
incident_direction_filtered,1077,35.9,2.3000000000000003,25.05,22.75,2,4.932508390982082
incident_direction_filtered,1078,35.93333333333333,2.5,25.25,22.75,2,4.927835135314118
incident_direction_filtered,1079,35.96666666666667,2.6500000000000004,25.450000000000003,22.800000000000004,2,4.924292528766788
incident_direction_filtered,1080,36.0,2.8000000000000003,25.6,22.8,2,4.922251366989579
incident_direction_filtered,1081,36.03333333333333,2.95,25.8,22.85,2,4.9220060601471225
incident_direction_filtered,1082,36.06666666666667,3.1,26.0,22.9,2,4.92376621193815
incident_direction_filtered,1083,36.1,3.25,26.200000000000003,22.950000000000003,2,4.927652335565173
incident_direction_filtered,1084,36.13333333333333,3.4000000000000004,26.400000000000002,23.0,2,4.933695850911975
incident_direction_filtered,1085,36.166666666666664,3.5,26.6,23.1,2,4.941843252288096
incident_direction_filtered,1086,36.2,3.6500000000000004,26.8,23.15,2,4.951964048844969
incident_direction_filtered,1087,36.233333333333334,3.8000000000000003,26.950000000000003,23.150000000000002,2,4.963861789572729
incident_direction_filtered,1088,36.266666666666666,3.95,27.150000000000002,23.200000000000003,2,4.977287232764264
incident_direction_filtered,1089,36.3,4.1000000000000005,27.35,23.25,2,4.9919525512840215
incident_direction_filtered,1090,36.333333333333336,4.25,27.55,23.3,2,5.0075454194395554
incident_direction_filtered,1091,36.36666666666667,4.45,27.75,23.3,2,5.023741928561457
incident_direction_filtered,1092,36.4,4.6000000000000005,27.950000000000003,23.35,2,5.0402175271967815
incident_direction_filtered,1093,36.43333333333333,4.75,28.1,23.35,2,5.05665555230136
incident_direction_filtered,1094,36.46666666666667,4.9,28.3,23.4,2,5.072753359520135
incident_direction_filtered,1095,36.5,5.050000000000001,28.5,23.45,2,5.088226505241188
incident_direction_filtered,1096,36.53333333333333,5.2,28.700000000000003,23.500000000000004,2,5.102811805189001
incident_direction_filtered,1097,36.56666666666667,5.4,28.900000000000002,23.5,2,5.116270324551673
incident_direction_filtered,1098,36.6,5.550000000000001,29.150000000000002,23.6,2,5.128391393017027
incident_direction_filtered,1099,36.63333333333333,5.7,29.35,23.650000000000002,2,5.138998564695714
incident_direction_filtered,1100,36.666666666666664,5.9,29.55,23.65,2,5.1479580735791295
incident_direction_filtered,1101,36.7,6.050000000000001,29.75,23.7,2,5.155189820482289
incident_direction_filtered,1102,36.733333333333334,6.2,30.0,23.8,2,5.160680344605555
incident_direction_filtered,1103,36.766666666666666,6.4,30.200000000000003,23.800000000000004,2,5.164496672338192
incident_direction_filtered,1104,36.8,6.550000000000001,30.400000000000002,23.85,2,5.1667994853433035
incident_direction_filtered,1105,36.833333333333336,6.7,30.650000000000002,23.950000000000003,2,5.167853779281853
incident_direction_filtered,1106,36.86666666666667,6.8500000000000005,30.85,24.0,2,5.168035135482247
incident_direction_filtered,1107,36.9,7.050000000000001,31.1,24.05,2,5.167829909347386
incident_direction_filtered,1108,36.93333333333333,7.2,31.3,24.1,2,5.167828028959014
incident_direction_filtered,1109,36.96666666666667,7.3500000000000005,31.55,24.2,2,5.168707648031257
incident_direction_filtered,1110,37.0,7.5,31.75,24.25,2,5.17121154649712
incident_direction_filtered,1111,37.03333333333333,7.65,32.0,24.35,2,5.176115851813353
incident_direction_filtered,1112,37.06666666666667,7.800000000000001,32.25,24.45,2,5.184192300952894
incident_direction_filtered,1113,37.1,7.95,32.45,24.500000000000004,2,5.196165824813715
incident_direction_filtered,1114,37.13333333333333,8.1,32.7,24.6,2,5.2126696767254215
incident_direction_filtered,1115,37.166666666666664,8.25,32.9,24.65,2,5.2342006243491195
incident_direction_filtered,1116,37.2,8.4,33.15,24.75,2,5.261076872427663
