method,frame,time_s,lambda_cm,amp_std_px
incident phase-gradient,561,18.7,22.99410762347241,5.196414432566767
incident phase-gradient,562,18.733333333333334,23.07363645864493,5.178167253798078
incident phase-gradient,563,18.766666666666666,23.16322964699005,5.157839652762089
incident phase-gradient,564,18.8,23.258836722981197,5.1357702916181225
incident phase-gradient,565,18.833333333333332,23.36996785422893,5.11228794525089
incident phase-gradient,566,18.866666666666667,23.492416162612674,5.087710190666579
incident phase-gradient,567,18.9,23.633338144079,5.0623436867325
incident phase-gradient,568,18.933333333333334,23.779277744002492,5.036485770424404
incident phase-gradient,569,18.966666666666665,23.949440393634852,5.010426993896542
incident phase-gradient,570,19.0,24.125988565360903,4.984454133625234
incident phase-gradient,571,19.033333333333335,24.31654593009526,4.958853126315149
incident phase-gradient,572,19.066666666666666,24.537941669684557,4.9339113367567204
incident phase-gradient,573,19.1,24.761722735984897,4.909918552850772
incident phase-gradient,574,19.133333333333333,24.98221770137954,4.887166145216249
incident phase-gradient,575,19.166666666666668,25.191549175285616,4.865943933565246
incident phase-gradient,576,19.2,25.3805745432907,4.8465344746306025
incident phase-gradient,577,19.233333333333334,25.56751311844327,4.829204724054133
incident phase-gradient,578,19.266666666666666,25.736631763672527,4.814195313970691
incident phase-gradient,579,19.3,25.899619633240622,4.801708004063401
incident phase-gradient,580,19.333333333333332,26.035284685819384,4.7918921708503746
incident phase-gradient,581,19.366666666666667,26.159776539678205,4.784831454934761
incident phase-gradient,582,19.4,26.26025068084231,4.780531845124626
incident phase-gradient,583,19.433333333333334,26.350086234413208,4.778912505468712
incident phase-gradient,584,19.466666666666665,26.406666732546938,4.779800526299055
incident phase-gradient,585,19.5,26.445915630177698,4.782930505941467
incident phase-gradient,586,19.533333333333335,26.456062520600355,4.787949473212899
incident phase-gradient,587,19.566666666666666,26.452727768143994,4.794427190653311
incident phase-gradient,588,19.6,26.449945214419575,4.801871395423186
incident phase-gradient,589,19.633333333333333,26.412632559902118,4.809747100268782
incident phase-gradient,590,19.666666666666668,26.35658984528692,4.817498741373825
incident phase-gradient,591,19.7,26.281324619285478,4.8245737548113805
incident phase-gradient,592,19.733333333333334,26.175627373602474,4.830446098340054
incident phase-gradient,593,19.766666666666666,26.052124930112914,4.834638300342194
incident phase-gradient,594,19.8,25.903948759416156,4.836740788548146
incident phase-gradient,595,19.833333333333332,25.747006993031274,4.836427496505836
incident phase-gradient,596,19.866666666666667,25.552204896672457,4.833467033538129
incident phase-gradient,597,19.9,25.34150651877389,4.827729006070347
incident phase-gradient,598,19.933333333333334,24.995983286361557,4.819185372823052
incident phase-gradient,599,19.966666666666665,24.579675401264748,4.8079069881873355
incident phase-gradient,600,20.0,24.229987108734438,4.79405572756325
incident phase-gradient,601,20.033333333333335,23.95939397753865,4.777872790108102
incident phase-gradient,602,20.066666666666666,23.74025756500298,4.759663935248159
incident phase-gradient,603,20.1,23.557758016838424,4.739782527606234
incident phase-gradient,604,20.133333333333333,23.426055697120017,4.7186113390844815
incident phase-gradient,605,20.166666666666668,23.333522522426325,4.69654408506411
incident phase-gradient,606,20.2,23.2739207782588,4.673967652606365
incident phase-gradient,607,20.233333333333334,23.249611268109916,4.651245911661962
incident phase-gradient,608,20.266666666666666,23.279841112638003,4.628705887035381
incident phase-gradient,609,20.3,23.359998011488216,4.606626913514151
incident phase-gradient,610,20.333333333333332,23.47870346576947,4.585233207023544
incident phase-gradient,611,20.366666666666667,23.654457351824096,4.564690072388935
incident phase-gradient,612,20.4,23.846017685484412,4.5451037477054905
incident phase-gradient,613,20.433333333333334,24.012833228089658,4.52652467237878
incident phase-gradient,614,20.466666666666665,24.177726297260545,4.508953776192363
incident phase-gradient,615,20.5,24.318191327668476,4.492351233507483
incident phase-gradient,616,20.533333333333335,24.457745268107175,4.476647019152018
incident phase-gradient,617,20.566666666666666,24.59272175848276,4.461752545052512
incident phase-gradient,618,20.6,24.728994753113277,4.447572648578274
incident phase-gradient,619,20.633333333333333,24.85382928769101,4.434017240023745
incident phase-gradient,620,20.666666666666668,24.965194836280585,4.421011989770079
incident phase-gradient,621,20.7,25.078364684905562,4.4085075359740085
incident phase-gradient,622,20.733333333333334,25.17938631014076,4.396486811388633
incident phase-gradient,623,20.766666666666666,25.267457661905265,4.384970214082251
incident phase-gradient,624,20.8,25.355527020625168,4.374018473617201
incident phase-gradient,625,20.833333333333332,25.442112448048288,4.363733185402403
incident phase-gradient,626,20.866666666666667,25.523845668172576,4.354255096618567
incident phase-gradient,627,20.9,25.592567829811596,4.345760323799626
incident phase-gradient,628,20.933333333333334,25.663312665529403,4.3384547623889915
incident phase-gradient,629,20.966666666666665,25.70987990178735,4.332567010832351
incident phase-gradient,630,21.0,25.761437193199626,4.328340175248861
incident phase-gradient,631,21.033333333333335,25.796907196058463,4.326022945342207
incident phase-gradient,632,21.066666666666666,25.82561846302894,4.325860338472827
incident phase-gradient,633,21.1,25.827649278899763,4.328084497747997
incident phase-gradient,634,21.133333333333333,25.837647990403873,4.332905903115559
incident phase-gradient,635,21.166666666666668,25.847189857940926,4.340505313738345
incident phase-gradient,636,21.2,25.852221702722474,4.351026707794922
incident phase-gradient,637,21.233333333333334,25.840261339524936,4.364571425176866
incident phase-gradient,638,21.266666666666666,25.81012426164529,4.381193652692363
incident phase-gradient,639,21.3,25.746439268374903,4.400897324148991
incident phase-gradient,640,21.333333333333332,25.703008430285152,4.423634443206596
incident phase-gradient,641,21.366666666666667,25.61760775694428,4.44930477935936
incident phase-gradient,642,21.4,25.522287814426594,4.477756840684187
incident phase-gradient,643,21.433333333333334,25.426216433816506,4.508789994113223
incident phase-gradient,644,21.466666666666665,25.30923672623024,4.54215758665434
incident phase-gradient,645,21.5,25.157221511587206,4.577570919169681
incident phase-gradient,646,21.533333333333335,25.01581237757666,4.6147039360917
incident phase-gradient,647,21.566666666666666,24.85152134877847,4.653198516065049
incident phase-gradient,648,21.6,24.687524356489263,4.692670274820126
incident phase-gradient,649,21.633333333333333,24.506016401673577,4.732714816775861
incident phase-gradient,650,21.666666666666668,24.351566057353924,4.77291439024833
incident phase-gradient,651,21.7,24.203240422547296,4.8128449080435365
incident phase-gradient,652,21.733333333333334,24.079863059326772,4.8520832877467255
incident phase-gradient,653,21.766666666666666,23.958032672337104,4.890215043571979
incident phase-gradient,654,21.8,23.84454076249905,4.92684202603009
incident phase-gradient,655,21.833333333333332,23.746403439116225,4.961590160982208
incident phase-gradient,656,21.866666666666667,23.649950747074644,4.994116991673366
incident phase-gradient,657,21.9,23.578109957387493,5.02411878286185
incident phase-gradient,658,21.933333333333334,23.50881896876867,5.051336912063997
incident phase-gradient,659,21.966666666666665,23.44936445499831,5.075563255355932
incident phase-gradient,660,22.0,23.40079807746091,5.096644278770347
incident phase-gradient,661,22.033333333333335,23.365665401982863,5.114483573747099
incident phase-gradient,662,22.066666666666666,23.34351024761808,5.129042626705926
incident phase-gradient,663,22.1,23.33001493638033,5.140339686658554
incident phase-gradient,664,22.133333333333333,23.322311039092245,5.148446686792007
incident phase-gradient,665,22.166666666666668,23.31679185966869,5.153484280297122
incident phase-gradient,666,22.2,23.313676611339865,5.15561516026179
incident phase-gradient,667,22.233333333333334,23.32003193750955,5.155035940332516
incident phase-gradient,668,22.266666666666666,23.335162251881936,5.151967969040471
incident phase-gradient,669,22.3,23.345548764617686,5.146647528573466
incident phase-gradient,670,22.333333333333332,23.35611851612827,5.139315921712615
incident phase-gradient,671,22.366666666666667,23.364168684107877,5.130209973501795
incident phase-gradient,672,22.4,23.37587156849091,5.119553463798642
incident phase-gradient,673,22.433333333333334,23.399566157764664,5.107549962303467
incident phase-gradient,674,22.466666666666665,23.413127575667453,5.094377460634052
incident phase-gradient,675,22.5,23.44503022760292,5.080185090696593
incident phase-gradient,676,22.533333333333335,23.470876401168034,5.065092091489818
incident phase-gradient,677,22.566666666666666,23.499162861213875,5.0491890459148605
incident phase-gradient,678,22.6,23.540256001055692,5.032541264687812
incident phase-gradient,679,22.633333333333333,23.59459650696654,5.015194056019228
incident phase-gradient,680,22.666666666666668,23.656965537191162,4.997179496894874
incident phase-gradient,681,22.7,23.73670143962863,4.9785242229949445
incident phase-gradient,682,22.733333333333334,23.81239567597938,4.959257686246036
incident phase-gradient,683,22.766666666666666,23.9238658833376,4.939420296340783
incident phase-gradient,684,22.8,24.04533278429882,4.919070867634306
incident phase-gradient,685,22.833333333333332,24.194520785156275,4.89829283567089
incident phase-gradient,686,22.866666666666667,24.357328957252758,4.877198785991395
incident phase-gradient,687,22.9,24.542561830944404,4.855932947451438
incident phase-gradient,688,22.933333333333334,24.88184841232364,4.834671436629685
incident phase-gradient,689,22.966666666666665,25.1578296718115,4.8136201907041904
incident phase-gradient,690,23.0,25.403833628113915,4.793010683406487
incident phase-gradient,691,23.033333333333335,25.61180490463648,4.773093670989296
incident phase-gradient,692,23.066666666666666,25.802178389790694,4.754131350531936
incident phase-gradient,693,23.1,25.973453615782088,4.736388419572165
incident phase-gradient,694,23.133333333333333,26.132346893819072,4.7201225937035
incident phase-gradient,695,23.166666666666668,26.273561768739704,4.705575160052612
incident phase-gradient,696,23.2,26.395979707133222,4.692962116421072
incident phase-gradient,697,23.233333333333334,26.496246243762105,4.682466370677717
incident phase-gradient,698,23.266666666666666,26.577608092712367,4.674231360782507
incident phase-gradient,699,23.3,26.63441968998241,4.668356315805695
incident phase-gradient,700,23.333333333333332,26.663756814537667,4.664893229229765
incident phase-gradient,701,23.366666666666667,26.68327744583188,4.663845475616342
incident phase-gradient,702,23.4,26.67816440991997,4.6651678867477555
incident phase-gradient,703,23.433333333333334,26.6427015431343,4.668768025858161
incident phase-gradient,704,23.466666666666665,26.59938191718187,4.67450836487653
incident phase-gradient,705,23.5,26.535027509367563,4.682209079424683
incident phase-gradient,706,23.533333333333335,26.43886591842743,4.691651223255505
incident phase-gradient,707,23.566666666666666,26.327442733358243,4.702580116897969
incident phase-gradient,708,23.6,26.19682149271899,4.71470887104613
incident phase-gradient,709,23.633333333333333,26.033252739101773,4.727722050014482
incident phase-gradient,710,23.666666666666668,25.835981614179648,4.741279552429183
incident phase-gradient,711,23.7,25.634592021242476,4.755020836363203
incident phase-gradient,712,23.733333333333334,25.399829347941168,4.768569639230706
incident phase-gradient,713,23.766666666666666,25.080817395892502,4.781539337574603
incident phase-gradient,714,23.8,24.63482596854247,4.793539060340012
incident phase-gradient,715,23.833333333333332,24.19824916506205,4.804180615762926
incident phase-gradient,716,23.866666666666667,23.811248210648127,4.813086222680813
incident phase-gradient,717,23.9,23.4628428868462,4.819896958740559
incident phase-gradient,718,23.933333333333334,23.172091011390446,4.8242817575786985
incident phase-gradient,719,23.966666666666665,22.935403903994253,4.825946711088426
incident phase-gradient,720,24.0,22.747320613492608,4.824644367100017
incident phase-gradient,721,24.033333333333335,22.58244113100166,4.82018266193799
incident phase-gradient,722,24.066666666666666,22.517205961662476,4.812433095047331
incident phase-gradient,723,24.1,22.463619646447402,4.801337741745956
incident phase-gradient,724,24.133333333333333,22.42835617286831,4.786914711577529
incident phase-gradient,725,24.166666666666668,22.477587599140037,4.76926169401608
incident phase-gradient,726,24.2,22.70639235912643,4.748557289649071
incident phase-gradient,727,24.233333333333334,22.924351887280185,4.725059901656014
incident phase-gradient,728,24.266666666666666,23.126753638544912,4.699104056667147
incident phase-gradient,729,24.3,23.32078405558427,4.671094132301418
incident phase-gradient,730,24.333333333333332,23.502907441078804,4.641495586384851
incident phase-gradient,731,24.366666666666667,23.67241570080607,4.610823904792442
incident phase-gradient,732,24.4,23.82498655915134,4.579631605041956
incident phase-gradient,733,24.433333333333334,23.966090513074658,4.548493744503912
incident phase-gradient,734,24.466666666666665,24.094132164260216,4.517992478117414
incident phase-gradient,735,24.5,24.21819415233653,4.488701283261638
incident phase-gradient,736,24.533333333333335,24.315456643167373,4.4611695115805095
incident phase-gradient,737,24.566666666666666,24.405072723536186,4.435907932724657
incident phase-gradient,738,24.6,24.470296824145237,4.413375898781377
incident phase-gradient,739,24.633333333333333,24.53550811434652,4.393970679330168
incident phase-gradient,740,24.666666666666668,24.59283393390029,4.378019398365997
incident phase-gradient,741,24.7,24.648484809076773,4.3657738531008
incident phase-gradient,742,24.733333333333334,24.68076501400287,4.357408322504587
incident phase-gradient,743,24.766666666666666,24.704582582240068,4.353020295161313
incident phase-gradient,744,24.8,24.739985869384753,4.352633877637609
incident phase-gradient,745,24.833333333333332,24.756022351555234,4.356205501107862
incident phase-gradient,746,24.866666666666667,24.774578307060295,4.363631437243626
incident phase-gradient,747,24.9,24.79738661998113,4.374756571381559
incident phase-gradient,748,24.933333333333334,24.79403024914091,4.3893838633785425
incident phase-gradient,749,24.966666666666665,24.798121426986448,4.407283951018845
incident phase-gradient,750,25.0,24.78241855788398,4.428204410235621
incident phase-gradient,751,25.033333333333335,24.761721725139143,4.451878271394773
incident phase-gradient,752,25.066666666666666,24.747243164914575,4.478031491408135
incident phase-gradient,753,25.1,24.699176673485614,4.506389187939105
incident phase-gradient,754,25.133333333333333,24.66395181355217,4.5366805461244475
incident phase-gradient,755,25.166666666666668,24.60077011105256,4.568642403316838
incident phase-gradient,756,25.2,24.542963948640526,4.602021598221407
incident phase-gradient,757,25.233333333333334,24.46160423272047,4.636576233855104
incident phase-gradient,758,25.266666666666666,24.3670400975618,4.672076046849526
incident phase-gradient,759,25.3,24.277966060721383,4.708302098015093
incident phase-gradient,760,25.333333333333332,24.166314388859302,4.745046001481312
incident phase-gradient,761,25.366666666666667,24.04392217289815,4.782108894227548
incident phase-gradient,762,25.4,23.890981432710536,4.819300317824936
incident phase-gradient,763,25.433333333333334,23.755021424699965,4.856437144179496
incident phase-gradient,764,25.466666666666665,23.625582607044038,4.893342632109842
incident phase-gradient,765,25.5,23.48925874028442,4.929845656960567
incident phase-gradient,766,25.533333333333335,23.380691291189258,4.965780115973601
incident phase-gradient,767,25.566666666666666,23.29263268975608,5.000984481703509
incident phase-gradient,768,25.6,23.210038333563055,5.035301456922015
incident phase-gradient,769,25.633333333333333,23.140768637520086,5.068577678218305
incident phase-gradient,770,25.666666666666668,23.071386327878443,5.100663421321473
incident phase-gradient,771,25.7,23.01459699348336,5.131412277147596
incident phase-gradient,772,25.733333333333334,22.963580265022195,5.160680790787189
incident phase-gradient,773,25.766666666666666,22.9182949584045,5.1883280825904325
incident phase-gradient,774,25.8,22.87843015415583,5.214215497523011
incident phase-gradient,775,25.833333333333332,22.84316253072521,5.238206352656285
incident phase-gradient,776,25.866666666666667,22.814138164224044,5.260165870191622
incident phase-gradient,777,25.9,22.787329824169625,5.279961392743192
incident phase-gradient,778,25.933333333333334,22.767286489552962,5.297462977523768
incident phase-gradient,779,25.966666666666665,22.76156552897005,5.3125444562614526
incident phase-gradient,780,26.0,22.769168314790686,5.325085028572278
incident phase-gradient,781,26.033333333333335,22.78065479559436,5.334971429236798
incident phase-gradient,782,26.066666666666666,22.788899566689555,5.342100676014765
incident phase-gradient,783,26.1,22.804425909676972,5.34638336630361
incident phase-gradient,784,26.133333333333333,22.816938649321006,5.347747450387801
incident phase-gradient,785,26.166666666666668,22.827365693264834,5.346142368671453
incident phase-gradient,786,26.2,22.835436100001246,5.341543402619614
incident phase-gradient,787,26.233333333333334,22.84446170407896,5.333956056592557
incident phase-gradient,788,26.266666666666666,22.866815509686397,5.323420262636489
incident phase-gradient,789,26.3,22.886739815305617,5.310014184639499
incident phase-gradient,790,26.333333333333332,22.917309299778683,5.293857393761948
incident phase-gradient,791,26.366666666666667,22.950102367360547,5.275113194922077
incident phase-gradient,792,26.4,22.981954402103565,5.253989904993568
incident phase-gradient,793,26.433333333333334,23.02427014855975,5.230740917199849
incident phase-gradient,794,26.466666666666665,23.077871642390857,5.20566343214633
incident phase-gradient,795,26.5,23.130230957983752,5.179095792361032
incident phase-gradient,796,26.533333333333335,23.20353453562405,5.151413421600554
incident phase-gradient,797,26.566666666666666,23.283800171484135,5.123023439165097
incident phase-gradient,798,26.6,23.38040721562004,5.094358088934255
incident phase-gradient,799,26.633333333333333,23.48367738657472,5.065867188064654
incident phase-gradient,800,26.666666666666668,23.615945249255265,5.038009856222481
incident phase-gradient,801,26.7,24.043064474386284,5.011245827839978
incident phase-gradient,802,26.733333333333334,24.293636005727826,4.98602667269783
incident phase-gradient,803,26.766666666666666,24.519707739145755,4.96278725076832
incident phase-gradient,804,26.8,24.763331626020193,4.94193770404019
incident phase-gradient,805,26.833333333333332,24.97748696849128,4.923856241553952
incident phase-gradient,806,26.866666666666667,25.150136150596506,4.90888290723911
incident phase-gradient,807,26.9,25.302878441398654,4.897314439075588
incident phase-gradient,808,26.933333333333334,25.42952219454863,4.889400240515486
incident phase-gradient,809,26.966666666666665,25.529032675486484,4.8853394003276644
incident phase-gradient,810,27.0,25.64140021571362,4.885278624694921
incident phase-gradient,811,27.033333333333335,25.740919368037034,4.88931089414154
incident phase-gradient,812,27.066666666666666,25.83285997925944,4.897474634107188
incident phase-gradient,813,27.1,25.9125772066808,4.909753194912677
incident phase-gradient,814,27.133333333333333,25.97098919413867,4.926074473939411
incident phase-gradient,815,27.166666666666668,26.010549691745666,4.9463105757670425
incident phase-gradient,816,27.2,26.026385407121587,4.970277487241181
incident phase-gradient,817,27.233333333333334,26.042337282870744,4.997734834130472
incident phase-gradient,818,27.266666666666666,26.03745368453601,5.028385873247627
incident phase-gradient,819,27.3,26.00919882617422,5.061877947941799
incident phase-gradient,820,27.333333333333332,25.972249372871083,5.097803686463788
incident phase-gradient,821,27.366666666666667,25.92010309764419,5.135703245066786
incident phase-gradient,822,27.4,25.838680507840582,5.175067887172747
incident phase-gradient,823,27.433333333333334,25.74329190256237,5.21534514625899
incident phase-gradient,824,27.466666666666665,25.617772211727853,5.255945746335563
incident phase-gradient,825,27.5,25.301855573343424,5.296252355826816
incident phase-gradient,826,27.533333333333335,24.951083914535616,5.335630136225743
incident phase-gradient,827,27.566666666666666,24.64470329240495,5.37343892510161
incident phase-gradient,828,27.6,24.382685646491588,5.409046773208894
incident phase-gradient,829,27.633333333333333,24.157352135863935,5.441844446320141
incident phase-gradient,830,27.666666666666668,23.990244888044707,5.4712604115683625
incident phase-gradient,831,27.7,23.87552042083707,5.496775761538402
incident phase-gradient,832,27.733333333333334,23.78904967999754,5.517938491309333
incident phase-gradient,833,27.766666666666666,23.742648343040972,5.534376536516138
incident phase-gradient,834,27.8,23.725943715886558,5.545809004912402
incident phase-gradient,835,27.833333333333332,23.753122396575442,5.552055088902519
incident phase-gradient,836,27.866666666666667,23.788810510082406,5.5530402296315735
incident phase-gradient,837,27.9,23.87654076782813,5.548799210715664
incident phase-gradient,838,27.933333333333334,24.000793530370196,5.539475986626798
incident phase-gradient,839,27.966666666666665,24.16381594715435,5.525320191133509
incident phase-gradient,840,28.0,24.373798179199483,5.506680418171852
incident phase-gradient,841,28.033333333333335,24.634691493862068,5.483994513523598
incident phase-gradient,842,28.066666666666666,24.89367974179475,5.4577772527323685
incident phase-gradient,843,28.1,25.10966708126132,5.428605900764277
incident phase-gradient,844,28.133333333333333,25.299778994188884,5.397104244406089
incident phase-gradient,845,28.166666666666668,25.464160694701555,5.363925752673789
incident phase-gradient,846,28.2,25.64019600831421,5.329736548594945
incident phase-gradient,847,28.233333333333334,25.774210901193573,5.295198864921701
incident phase-gradient,848,28.266666666666666,25.91450908756119,5.260955606729579
incident phase-gradient,849,28.3,26.03003326508807,5.227616558681271
incident phase-gradient,850,28.333333333333332,26.123880108013307,5.195746660287275
incident phase-gradient,851,28.366666666666667,26.221429132381903,5.165856637706376
incident phase-gradient,852,28.4,26.299467378854384,5.138396136184948
incident phase-gradient,853,28.433333333333334,26.35151837519644,5.113749354397012
incident phase-gradient,854,28.466666666666665,26.406452555179158,5.092233051262093
incident phase-gradient,855,28.5,26.436239717441673,5.0740966859579055
incident phase-gradient,856,28.533333333333335,26.47878517997525,5.0595243688204965
incident phase-gradient,857,28.566666666666666,26.50772637664722,5.048638247702202
incident phase-gradient,858,28.6,26.52920398196945,5.04150293148168
incident phase-gradient,859,28.633333333333333,26.533035096308094,5.038130557996484
incident phase-gradient,860,28.666666666666668,26.529597395617493,5.038486144478277
incident phase-gradient,861,28.7,26.549936573212197,5.042492910566816
incident phase-gradient,862,28.733333333333334,26.56772452014688,5.05003733260571
incident phase-gradient,863,28.766666666666666,26.57996477087237,5.060973768127955
incident phase-gradient,864,28.8,26.578413002117447,5.075128575489607
incident phase-gradient,865,28.833333333333332,26.569656334755898,5.092303738922203
incident phase-gradient,866,28.866666666666667,26.54898621034986,5.112280086476712
incident phase-gradient,867,28.9,26.501053776727154,5.134820249712198
incident phase-gradient,868,28.933333333333334,26.46416263870577,5.159671552341327
incident phase-gradient,869,28.966666666666665,26.397993231891164,5.186569024824945
incident phase-gradient,870,29.0,26.310250547279193,5.215238720348344
incident phase-gradient,871,29.033333333333335,26.223328279833133,5.245401455634297
incident phase-gradient,872,29.066666666666666,26.11552528927982,5.276777022607936
incident phase-gradient,873,29.1,26.00091933309941,5.309088822686771
incident phase-gradient,874,29.133333333333333,25.8878169389816,5.342068775795356
incident phase-gradient,875,29.166666666666668,25.737422633008386,5.375462263681767
incident phase-gradient,876,29.2,25.589781193612193,5.409032793829
incident phase-gradient,877,29.233333333333334,25.446946637146777,5.44256602618885
incident phase-gradient,878,29.266666666666666,25.26511997530622,5.4758727967615535
incident phase-gradient,879,29.3,25.11728367873418,5.5087908023235395
incident phase-gradient,880,29.333333333333332,24.940877267798875,5.5411846778817875
incident phase-gradient,881,29.366666666666667,24.80042760157104,5.572944297541408
incident phase-gradient,882,29.4,24.66211564315032,5.603981252365608
incident phase-gradient,883,29.433333333333334,24.542422191048434,5.634223595529008
incident phase-gradient,884,29.466666666666665,24.424227475305543,5.66360908474255
incident phase-gradient,885,29.5,24.32788688943633,5.692077283648942
incident phase-gradient,886,29.533333333333335,24.239399299861805,5.71956099741975
incident phase-gradient,887,29.566666666666666,24.15361976908188,5.74597760413284
incident phase-gradient,888,29.6,24.084196835177213,5.7712208953482
incident phase-gradient,889,29.633333333333333,24.032950832892144,5.79515405134913
incident phase-gradient,890,29.666666666666668,23.976988581750327,5.817604345874749
incident phase-gradient,891,29.7,23.942232866839056,5.838360101636131
incident phase-gradient,892,29.733333333333334,23.91265760739195,5.857170304221401
incident phase-gradient,893,29.766666666666666,23.88065880752423,5.8737471339379494
incident phase-gradient,894,29.8,23.86077224937199,5.887771501410945
incident phase-gradient,895,29.833333333333332,23.8393211527998,5.89890148454672
incident phase-gradient,896,29.866666666666667,23.814109578037055,5.906783374728746
incident phase-gradient,897,29.9,23.803531648203776,5.911064862560707
incident phase-gradient,898,29.933333333333334,23.793567358835805,5.9114097414397575
incident phase-gradient,899,29.966666666666665,23.79049127386476,5.9075133925137155
incident phase-gradient,900,30.0,23.79499904400428,5.89911824632614
incident phase-gradient,901,30.033333333333335,23.798356983092262,5.886028400442639
incident phase-gradient,902,30.066666666666666,23.81897831589822,5.868122610410513
incident phase-gradient,903,30.1,23.84396363436293,5.845364961243118
incident phase-gradient,904,30.133333333333333,23.873920308158656,5.817812661953926
incident phase-gradient,905,30.166666666666668,23.90937926742043,5.785620576607051
incident phase-gradient,906,30.2,23.97341773163963,5.749042299056352
incident phase-gradient,907,30.233333333333334,24.0358937100965,5.708427780073144
incident phase-gradient,908,30.266666666666666,24.12045821756616,5.664217708939725
incident phase-gradient,909,30.3,24.22872105864957,5.616935021059738
incident phase-gradient,910,30.333333333333332,24.35073189022893,5.567174034574313
incident phase-gradient,911,30.366666666666667,24.484987994007476,5.515587801336524
incident phase-gradient,912,30.4,24.647313223734898,5.4628742843540925
incident phase-gradient,913,30.433333333333334,24.822026409030876,5.4097619441028915
incident phase-gradient,914,30.466666666666665,25.047397139919592,5.356995235447073
incident phase-gradient,915,30.5,25.242766884360012,5.305320397131937
incident phase-gradient,916,30.533333333333335,25.560007616101526,5.255471774260647
incident phase-gradient,917,30.566666666666666,25.84387746466902,5.208158771779917
incident phase-gradient,918,30.6,26.07321061481388,5.164053415727429
incident phase-gradient,919,30.633333333333333,26.27160343220516,5.1237784185953785
incident phase-gradient,920,30.666666666666668,26.442872705868503,5.087895619980659
incident phase-gradient,921,30.7,26.582130954033868,5.056894709903537
incident phase-gradient,922,30.733333333333334,26.718117547348893,5.031182236132768
incident phase-gradient,923,30.766666666666666,26.815730911808252,5.011071034921178
incident phase-gradient,924,30.8,26.90878325611119,4.996770384709894
incident phase-gradient,925,30.833333333333332,26.964235860626705,4.988377337447363
incident phase-gradient,926,30.866666666666667,27.000011839465532,4.9858698043483685
incident phase-gradient,927,30.9,27.026325454990168,4.98910203848216
incident phase-gradient,928,30.933333333333334,27.000389160030917,4.9978031501456375
incident phase-gradient,929,30.966666666666665,26.9805345600001,5.011579208069994
incident phase-gradient,930,31.0,26.90662729377346,5.029919326904673
incident phase-gradient,931,31.033333333333335,26.830161920013868,5.052205935233352
incident phase-gradient,932,31.066666666666666,26.69757847084941,5.077729180462009
incident phase-gradient,933,31.1,26.556155728149026,5.105705180673626
incident phase-gradient,934,31.133333333333333,26.084880523393487,5.135297600192807
incident phase-gradient,935,31.166666666666668,25.62317002441847,5.165641821816055
incident phase-gradient,936,31.2,25.159640087664492,5.195870825760796
incident phase-gradient,937,31.233333333333334,24.75421367539088,5.22514176986707
incident phase-gradient,938,31.266666666666666,24.39301623839092,5.252662200369168
incident phase-gradient,939,31.3,24.06635834365918,5.277714808288631
incident phase-gradient,940,31.333333333333332,23.77708260417961,5.299679682477371
incident phase-gradient,941,31.366666666666667,23.579073873459397,5.318053094841908
incident phase-gradient,942,31.4,23.391430257761087,5.332461983440128
incident phase-gradient,943,31.433333333333334,23.266406119761978,5.342673470559005
incident phase-gradient,944,31.466666666666665,23.18677231374468,5.348598959250858
incident phase-gradient,945,31.5,23.12973072998185,5.350292584776133
incident phase-gradient,946,31.533333333333335,23.10366949226762,5.347944046757627
incident phase-gradient,947,31.566666666666666,23.10729611829869,5.341866102020167
incident phase-gradient,948,31.6,23.146777956974713,5.332477244869174
incident phase-gradient,949,31.633333333333333,23.216694829419513,5.320280328940109
incident phase-gradient,950,31.666666666666668,23.308177248613156,5.305838081651711
incident phase-gradient,951,31.7,23.446592312911573,5.289746619115446
incident phase-gradient,952,31.733333333333334,23.651632850660228,5.272608178222615
incident phase-gradient,953,31.766666666666666,23.853645687139927,5.255004337422916
incident phase-gradient,954,31.8,24.065921060511062,5.237470993915944
incident phase-gradient,955,31.833333333333332,24.274753287174565,5.220476299649713
incident phase-gradient,956,31.866666666666667,24.506472305567176,5.2044026304783575
incident phase-gradient,957,31.9,24.720522342728543,5.1895334732769545
incident phase-gradient,958,31.933333333333334,24.9400841783866,5.176045869294672
incident phase-gradient,959,31.966666666666665,25.163894400981917,5.164008757509614
incident phase-gradient,960,32.0,25.370425980895522,5.153387233348159
incident phase-gradient,961,32.03333333333333,25.580857046810337,5.1440523951098465
incident phase-gradient,962,32.06666666666667,25.784048055550713,5.135796116144742
incident phase-gradient,963,32.1,25.98757503827353,5.128349780616061
incident phase-gradient,964,32.13333333333333,26.185030307351965,5.121405779134102
incident phase-gradient,965,32.166666666666664,26.378331794169313,5.114640398592546
incident phase-gradient,966,32.2,26.54088474514505,5.1077366729845455
incident phase-gradient,967,32.233333333333334,26.723369605313042,5.100405795913535
incident phase-gradient,968,32.266666666666666,26.87029691264956,5.092405829676589
incident phase-gradient,969,32.3,27.00758804892911,5.0835566707722615
incident phase-gradient,970,32.333333333333336,27.143758366805603,5.073750530696872
incident phase-gradient,971,32.36666666666667,27.255088246452427,5.062957540943133
incident phase-gradient,972,32.4,27.35788043348598,5.051226464346
incident phase-gradient,973,32.43333333333333,27.439355907220303,5.038680860279574
