method,frame,time_s,lambda_cm,amp_std_px
reflected phase-gradient,656,21.866666666666667,20.381331525880313,0.2924924551227033
reflected phase-gradient,657,21.9,20.55079879147421,0.29386496604949636
reflected phase-gradient,658,21.933333333333334,20.740508432768372,0.29520645705018683
reflected phase-gradient,659,21.966666666666665,20.929802336472463,0.2965317569029328
reflected phase-gradient,660,22.0,21.124485544724212,0.2978655445866922
reflected phase-gradient,661,22.033333333333335,21.325173707571434,0.2992422413457869
reflected phase-gradient,662,22.066666666666666,21.541425971147998,0.30070542673907863
reflected phase-gradient,663,22.1,21.75364579195621,0.30230673568222266
reflected phase-gradient,664,22.133333333333333,21.979070166358422,0.3041042236650482
reflected phase-gradient,665,22.166666666666668,22.21204099092769,0.3061602251524397
reflected phase-gradient,666,22.2,22.43291554743721,0.3085387745789987
reflected phase-gradient,667,22.233333333333334,22.664412142800117,0.3113027072005201
reflected phase-gradient,668,22.266666666666666,22.876149444668556,0.3145106028111284
reflected phase-gradient,669,22.3,23.069725409995264,0.31821377139821
reflected phase-gradient,670,22.333333333333332,23.23619674538752,0.3224534980326244
reflected phase-gradient,671,22.366666666666667,23.36143125536033,0.32725875822094946
reflected phase-gradient,672,22.4,23.44255436969868,0.33264458224182214
reflected phase-gradient,673,22.433333333333334,23.45820931646556,0.3386111909817772
reflected phase-gradient,674,22.466666666666665,23.423425411253174,0.3451439552852312
reflected phase-gradient,675,22.5,23.320606745228122,0.35221415799501243
reflected phase-gradient,676,22.533333333333335,23.16930238967631,0.3597804748385876
reflected phase-gradient,677,22.566666666666666,22.905266269476595,0.36779104599400086
reflected phase-gradient,678,22.6,22.844933103124056,0.3761859882035901
reflected phase-gradient,679,22.633333333333333,22.865690649476225,0.38490019602732906
reflected phase-gradient,680,22.666666666666668,22.88914076349147,0.39386629473168044
reflected phase-gradient,681,22.7,22.914981540239307,0.4030176292432721
reflected phase-gradient,682,22.733333333333334,22.982626034747376,0.4122911968083444
reflected phase-gradient,683,22.766666666666666,23.047685666014893,0.42163045045920483
reflected phase-gradient,684,22.8,23.11047071669563,0.4309879132700271
reflected phase-gradient,685,22.833333333333332,23.18736730776615,0.44032754889084225
reflected phase-gradient,686,22.866666666666667,23.290189817578057,0.4496268327126281
reflected phase-gradient,687,22.9,23.371176041558698,0.45887846193814996
reflected phase-gradient,688,22.933333333333334,23.467347973648554,0.46809163404233434
reflected phase-gradient,689,22.966666666666665,23.561540679314597,0.4772928141090384
reflected phase-gradient,690,23.0,23.681636233432492,0.4865259050221502
reflected phase-gradient,691,23.033333333333335,23.79241528432926,0.4958517333424167
reflected phase-gradient,692,23.066666666666666,23.86341357671052,0.5053467709313786
reflected phase-gradient,693,23.1,23.872428320714228,0.5151010309423464
reflected phase-gradient,694,23.133333333333333,23.46289388156277,0.5252151091068968
reflected phase-gradient,695,23.166666666666668,23.181504823412517,0.5357963884275592
reflected phase-gradient,696,23.2,23.160288282149054,0.5469544863071751
reflected phase-gradient,697,23.233333333333334,23.312251386569606,0.5587960935333434
reflected phase-gradient,698,23.266666666666666,23.5900936443038,0.5714194266401204
reflected phase-gradient,699,23.3,23.627366530859042,0.584908578381303
reflected phase-gradient,700,23.333333333333332,23.649466322496007,0.5993280937394293
reflected phase-gradient,701,23.366666666666667,23.69471376564676,0.6147181111985281
reflected phase-gradient,702,23.4,23.766424021436535,0.6310903857824343
reflected phase-gradient,703,23.433333333333334,23.852399795038263,0.6484254531713771
reflected phase-gradient,704,23.466666666666665,23.95570794605799,0.6666711114289308
reflected phase-gradient,705,23.5,24.059171375731,0.6857423016356725
reflected phase-gradient,706,23.533333333333335,24.16194640674713,0.7055223754459521
reflected phase-gradient,707,23.566666666666666,24.254805160585285,0.725865658301597
reflected phase-gradient,708,23.6,24.342246795480474,0.7466011589092262
reflected phase-gradient,709,23.633333333333333,24.41322406772862,0.7675372401873345
reflected phase-gradient,710,23.666666666666668,24.478824818680494,0.788467051180243
reflected phase-gradient,711,23.7,24.533795919781948,0.8091745177294735
reflected phase-gradient,712,23.733333333333334,24.584130274105835,0.8294406957139859
reflected phase-gradient,713,23.766666666666666,24.62989769693737,0.8490502991119726
reflected phase-gradient,714,23.8,24.67506356881986,0.8677982224543216
reflected phase-gradient,715,23.833333333333332,24.722557556825127,0.8854958817664228
reflected phase-gradient,716,23.866666666666667,24.775393116554945,0.9019771997231042
reflected phase-gradient,717,23.9,24.83822002855086,0.9171040604403683
reflected phase-gradient,718,23.933333333333334,24.91795971165687,0.930771058694677
reflected phase-gradient,719,23.966666666666665,25.019185281942004,0.9429093693112626
reflected phase-gradient,720,24.0,25.15268878284755,0.9534895670821397
reflected phase-gradient,721,24.033333333333335,25.326249453513892,0.9625232380960322
reflected phase-gradient,722,24.066666666666666,25.574063290960257,0.9700632422089831
reflected phase-gradient,723,24.1,25.906916551776817,0.9762025161762314
reflected phase-gradient,724,24.133333333333333,26.308759704322984,0.9810713503927811
reflected phase-gradient,725,24.166666666666668,26.86658193600712,0.9848331316371985
reflected phase-gradient,726,24.2,26.98987713901304,0.9876786210562044
reflected phase-gradient,727,24.233333333333334,27.07940209021899,0.9898189301834835
reflected phase-gradient,728,24.266666666666666,27.142027245870207,0.9914774640496884
reflected phase-gradient,729,24.3,27.173410339624112,0.992881210940888
reflected phase-gradient,730,24.333333333333332,27.170338494665728,0.9942518596877855
reflected phase-gradient,731,24.366666666666667,27.14024346618093,0.9957973000088108
reflected phase-gradient,732,24.4,27.07672456672523,0.9977040904255345
reflected phase-gradient,733,24.433333333333334,26.984072420392938,1.0001314455905004
reflected phase-gradient,734,24.466666666666665,26.85951171561127,1.0032071926397883
reflected phase-gradient,735,24.5,26.70635582718562,1.0070259790318887
reflected phase-gradient,736,24.533333333333335,26.52610385115843,1.011649800917524
reflected phase-gradient,737,24.566666666666666,26.32163851368756,1.0171106915307384
reflected phase-gradient,738,24.6,26.089718256958943,1.023415198607393
reflected phase-gradient,739,24.633333333333333,25.842566336758946,1.0305501203990475
reflected phase-gradient,740,24.666666666666668,25.586365126906614,1.038488882800792
reflected phase-gradient,741,24.7,25.322417303368297,1.047197932106094
reflected phase-gradient,742,24.733333333333334,25.061152403317763,1.0566425811731974
reflected phase-gradient,743,24.766666666666666,24.795521906279966,1.0667918629911763
reflected phase-gradient,744,24.8,24.5411765863377,1.0776220914252663
reflected phase-gradient,745,24.833333333333332,24.289854531088764,1.0891189813102997
reflected phase-gradient,746,24.866666666666667,24.058406755041464,1.1012783202372634
reflected phase-gradient,747,24.9,23.838380840719644,1.1141052996098584
reflected phase-gradient,748,24.933333333333334,23.6414953732556,1.1276126964502675
reflected phase-gradient,749,24.966666666666665,23.451602732728144,1.141818149182289
reflected phase-gradient,750,25.0,23.28531812564593,1.156740793652609
reflected phase-gradient,751,25.033333333333335,23.133638874034784,1.1723975261877002
reflected phase-gradient,752,25.066666666666666,22.995783679358365,1.1887991460324325
reflected phase-gradient,753,25.1,22.870646378524935,1.2059466074370069
reflected phase-gradient,754,25.133333333333333,22.75153144700186,1.2238275878872873
reflected phase-gradient,755,25.166666666666668,22.618799051379582,1.2424135570622088
reflected phase-gradient,756,25.2,22.491880485061607,1.26165751175948
reflected phase-gradient,757,25.233333333333334,22.382139509368617,1.2814925232990133
reflected phase-gradient,758,25.266666666666666,22.290137507383275,1.3018312219819477
reflected phase-gradient,759,25.3,22.19735605482888,1.3225663136762777
reflected phase-gradient,760,25.333333333333332,22.112991267404777,1.3435721830249832
reflected phase-gradient,761,25.366666666666667,22.032772763827744,1.3647075847580203
reflected phase-gradient,762,25.4,21.945100640403076,1.3858193606043712
reflected phase-gradient,763,25.433333333333334,21.855843086226667,1.406747048688775
reflected phase-gradient,764,25.466666666666665,21.779858302365867,1.427328181661546
reflected phase-gradient,765,25.5,21.68123086810383,1.4474040069288232
reflected phase-gradient,766,25.533333333333335,21.580102449845253,1.4668253149183328
reflected phase-gradient,767,25.566666666666666,21.48803150793335,1.4854580357596017
reflected phase-gradient,768,25.6,21.369104309463182,1.5031882653348092
reflected phase-gradient,769,25.633333333333333,21.241989452479693,1.5199264099131615
reflected phase-gradient,770,25.666666666666668,21.124311678214646,1.5356101931708799
reflected phase-gradient,771,25.7,20.970608729068577,1.5502063462047961
reflected phase-gradient,772,25.733333333333334,20.810510587755225,1.5637108936551412
reflected phase-gradient,773,25.766666666666666,20.664845159667458,1.5761480489253714
reflected phase-gradient,774,25.8,20.49561511891767,1.5875678293352382
reflected phase-gradient,775,25.833333333333332,20.303066140413918,1.5980425883844303
reflected phase-gradient,776,25.866666666666667,20.110676072183256,1.607662728665372
reflected phase-gradient,777,25.9,19.989670698514992,1.616531899040451
reflected phase-gradient,778,25.933333333333334,19.837383947113068,1.6247619903878574
reflected phase-gradient,779,25.966666666666665,19.714934747649806,1.6324682262959473
reflected phase-gradient,780,26.0,19.71131648892061,1.6397646032816189
reflected phase-gradient,781,26.033333333333335,19.846025576654704,1.6467598774416337
reflected phase-gradient,782,26.066666666666666,19.988826940762358,1.6535542307974895
reflected phase-gradient,783,26.1,20.12136907772356,1.6602366907556283
reflected phase-gradient,784,26.133333333333333,20.262404494421922,1.6668833277141488
reflected phase-gradient,785,26.166666666666668,20.393671129110633,1.6735562227385843
reflected phase-gradient,786,26.2,20.52449859383142,1.6803031786686553
reflected phase-gradient,787,26.233333333333334,20.663555451040015,1.6871581391080552
reflected phase-gradient,788,26.266666666666666,20.792985622023163,1.6941422729725308
reflected phase-gradient,789,26.3,20.91302946845744,1.7012656698113962
reflected phase-gradient,790,26.333333333333332,21.0157737993553,1.7085295673633853
reflected phase-gradient,791,26.366666666666667,21.1096852973043,1.7159289963631934
reflected phase-gradient,792,26.4,21.209816626926305,1.7234556822508058
reflected phase-gradient,793,26.433333333333334,21.307057963142864,1.7311009976920613
reflected phase-gradient,794,26.466666666666665,21.385491065205645,1.738858725314048
reflected phase-gradient,795,26.5,21.459129674600582,1.7467273788740496
reflected phase-gradient,796,26.533333333333335,21.533741491626646,1.7547118528038268
reflected phase-gradient,797,26.566666666666666,21.593534531440028,1.7628242291403726
reflected phase-gradient,798,26.6,21.649772346536768,1.771083664770675
reflected phase-gradient,799,26.633333333333333,21.70815072337847,1.7795154007294869
reflected phase-gradient,800,26.666666666666668,21.75780883263577,1.7881490625439422
reflected phase-gradient,801,26.7,21.798400313940213,1.7970165357485817
reflected phase-gradient,802,26.733333333333334,21.815451706188753,1.8061497825315558
reflected phase-gradient,803,26.766666666666666,21.822095541755196,1.8155789963411295
reflected phase-gradient,804,26.8,21.818506544085878,1.8253314608589766
reflected phase-gradient,805,26.833333333333332,21.789692817767264,1.8354313877983326
reflected phase-gradient,806,26.866666666666667,21.766813348396894,1.845900865185855
reflected phase-gradient,807,26.9,21.703386751261704,1.856761874249598
reflected phase-gradient,808,26.933333333333334,21.64078709025996,1.8680391547590254
reflected phase-gradient,809,26.966666666666665,21.554993966854617,1.879763542697953
reflected phase-gradient,810,27.0,21.461875404420475,1.8919752936817762
reflected phase-gradient,811,27.033333333333335,21.360177994526452,1.9047268560349546
reflected phase-gradient,812,27.066666666666666,21.230134198183993,1.918084574736334
reflected phase-gradient,813,27.1,21.11062243822903,1.932128887786157
reflected phase-gradient,814,27.133333333333333,20.97728946170071,1.9469527085052079
reflected phase-gradient,815,27.166666666666668,20.85209901035225,1.962657854503133
reflected phase-gradient,816,27.2,20.72486036807911,1.9793495683029012
reflected phase-gradient,817,27.233333333333334,20.582057558759136,1.9971293582386505
reflected phase-gradient,818,27.266666666666666,20.4531949232422,2.0160865558817522
reflected phase-gradient,819,27.3,20.33471679616178,2.0362891255529196
reflected phase-gradient,820,27.333333333333332,20.254995427616937,2.0577743631782903
reflected phase-gradient,821,27.366666666666667,20.183377781211885,2.0805401793023393
reflected phase-gradient,822,27.4,20.12111558946048,2.1045376702841097
reflected phase-gradient,823,27.433333333333334,20.075129882115206,2.1296656405875387
reflected phase-gradient,824,27.466666666666665,20.04554453767469,2.155767648062035
reflected phase-gradient,825,27.5,20.048160153210066,2.1826320065105684
reflected phase-gradient,826,27.533333333333335,20.10004821080468,2.2099950023307784
reflected phase-gradient,827,27.566666666666666,20.16102866066897,2.2375473747984556
reflected phase-gradient,828,27.6,20.230317433396444,2.2649438860577575
reflected phase-gradient,829,27.633333333333333,20.306937718535334,2.2918155828279887
reflected phase-gradient,830,27.666666666666668,20.411934396369713,2.3177841440024687
reflected phase-gradient,831,27.7,20.511647366466924,2.342477533060455
reflected phase-gradient,832,27.733333333333334,20.61298672151108,2.365546046164657
reflected phase-gradient,833,27.766666666666666,20.714739754753786,2.386677777832162
reflected phase-gradient,834,27.8,20.81040928415433,2.4056125245141695
reflected phase-gradient,835,27.833333333333332,20.906837797187876,2.4221532166781214
reflected phase-gradient,836,27.866666666666667,21.002081694851757,2.4361741120073885
reflected phase-gradient,837,27.9,21.09208041886577,2.447625191140983
reflected phase-gradient,838,27.933333333333334,21.17547864654446,2.4565324624521474
reflected phase-gradient,839,27.966666666666665,21.25329159449043,2.4629941870567507
reflected phase-gradient,840,28.0,21.317627210490308,2.467173356472875
reflected phase-gradient,841,28.033333333333335,21.374372692997387,2.4692870641023714
reflected phase-gradient,842,28.066666666666666,21.420580955523974,2.4695936747865517
reflected phase-gradient,843,28.1,21.45309479431354,2.4683788802178572
reflected phase-gradient,844,28.133333333333333,21.477025955251158,2.465941802564294
reflected phase-gradient,845,28.166666666666668,21.486758595628558,2.4625822556178445
reflected phase-gradient,846,28.2,21.485326322994744,2.4585900901497695
reflected phase-gradient,847,28.233333333333334,21.473329509972434,2.4542372564747454
reflected phase-gradient,848,28.266666666666666,21.45159207412829,2.4497728512986456
reflected phase-gradient,849,28.3,21.421168581464258,2.4454210316356106
reflected phase-gradient,850,28.333333333333332,21.378615442238488,2.441381335226672
reflected phase-gradient,851,28.366666666666667,21.33425919393972,2.4378306971871173
reflected phase-gradient,852,28.4,21.2798432825215,2.434926331508851
reflected phase-gradient,853,28.433333333333334,21.24066933703349,2.4328086635158734
reflected phase-gradient,854,28.466666666666665,21.21566366245598,2.431603639075176
reflected phase-gradient,855,28.5,21.158368322969967,2.4314239604479524
reflected phase-gradient,856,28.533333333333335,21.127697600638374,2.43236905720103
reflected phase-gradient,857,28.566666666666666,21.0701384706088,2.4345238431302514
reflected phase-gradient,858,28.6,21.012827572552663,2.4379564965193277
reflected phase-gradient,859,28.633333333333333,20.97461727999459,2.4427156091047326
reflected phase-gradient,860,28.666666666666668,20.919095174679747,2.44882707765006
reflected phase-gradient,861,28.7,20.86400536213628,2.456291078617796
reflected phase-gradient,862,28.733333333333334,20.789729534421408,2.4650794006513053
reflected phase-gradient,863,28.766666666666666,20.734673971091244,2.475133343594173
reflected phase-gradient,864,28.8,20.659199715665025,2.4863623516220485
reflected phase-gradient,865,28.833333333333332,20.582732452554893,2.498643542468265
reflected phase-gradient,866,28.866666666666667,20.484744242726894,2.511822318350446
reflected phase-gradient,867,28.9,20.385764416307882,2.5257142761311657
reflected phase-gradient,868,28.933333333333334,20.286201589674576,2.540108645884479
reflected phase-gradient,869,28.966666666666665,20.166140175700466,2.554773451378376
reflected phase-gradient,870,29.0,20.047313259568647,2.5694624863876365
reflected phase-gradient,871,29.033333333333335,19.910383919359976,2.583924036798751
reflected phase-gradient,872,29.066666666666666,19.787797760646395,2.5979110672593513
reflected phase-gradient,873,29.1,19.68024398172562,2.6111923639586103
reflected phase-gradient,874,29.133333333333333,19.576498203077463,2.623563920746237
reflected phase-gradient,875,29.166666666666668,19.557817772765496,2.634859712219666
reflected phase-gradient,876,29.2,19.569087147057687,2.644960944403389
reflected phase-gradient,877,29.233333333333334,19.584712734485777,2.653802927409353
reflected phase-gradient,878,29.266666666666666,19.598018567254023,2.661378875133783
reflected phase-gradient,879,29.3,19.611310528398608,2.6677401888949177
reflected phase-gradient,880,29.333333333333332,19.61813828449922,2.67299309574983
reflected phase-gradient,881,29.366666666666667,19.61882600379261,2.677291849277492
reflected phase-gradient,882,29.4,19.624301897922468,2.6808290175549674
reflected phase-gradient,883,29.433333333333334,19.62403412086748,2.683823637857445
reflected phase-gradient,884,29.466666666666665,19.628159909180933,2.68650817591395
reflected phase-gradient,885,29.5,19.626144589087314,2.689115268831304
reflected phase-gradient,886,29.533333333333335,19.625565788035324,2.691865153230032
reflected phase-gradient,887,29.566666666666666,19.634148760913785,2.694954502554138
reflected phase-gradient,888,29.6,19.643872909977112,2.6985471572019084
reflected phase-gradient,889,29.633333333333333,19.648551655559032,2.7027669769136784
reflected phase-gradient,890,29.666666666666668,19.65499348480587,2.7076928265429774
reflected phase-gradient,891,29.7,19.661505595790377,2.7133555628194808
reflected phase-gradient,892,29.733333333333334,19.661512254846087,2.719736839125428
reflected phase-gradient,893,29.766666666666666,19.662190454636278,2.7267695803141474
reflected phase-gradient,894,29.8,19.663810590375437,2.7343400694933906
reflected phase-gradient,895,29.833333333333332,19.649340796333856,2.74229168800257
reflected phase-gradient,896,29.866666666666667,19.6423894613624,2.7504304110106865
reflected phase-gradient,897,29.9,19.62046490434572,2.7585321478830185
reflected phase-gradient,898,29.933333333333334,19.60144673893756,2.7663519134384145
reflected phase-gradient,899,29.966666666666665,19.565570599435418,2.773634633312543
reflected phase-gradient,900,30.0,19.52571712550276,2.780127156213665
reflected phase-gradient,901,30.033333333333335,19.573775593820997,2.7855908146020365
reflected phase-gradient,902,30.066666666666666,19.624336431133642,2.789813693213606
reflected phase-gradient,903,30.1,19.676311913641154,2.7926216741974854
reflected phase-gradient,904,30.133333333333333,19.728612234472774,2.793887354781852
reflected phase-gradient,905,30.166666666666668,19.78013180807371,2.7935360842979575
reflected phase-gradient,906,30.2,19.82973612475622,2.7915486273171823
reflected phase-gradient,907,30.233333333333334,19.87631340432701,2.787960295988632
reflected phase-gradient,908,30.266666666666666,19.918829238639205,2.7828567620719595
reflected phase-gradient,909,30.3,19.95638050394932,2.7763671060489545
reflected phase-gradient,910,30.333333333333332,19.98824455032651,2.768654936462957
reflected phase-gradient,911,30.366666666666667,20.020899930710335,2.7599085752259818
reflected phase-gradient,912,30.4,20.040121475900342,2.750331327762512
reflected phase-gradient,913,30.433333333333334,20.052945005639998,2.7401327357531686
reflected phase-gradient,914,30.466666666666665,20.066634615595614,2.7295214644632764
reflected phase-gradient,915,30.5,20.067775139769687,2.7187001485986393
reflected phase-gradient,916,30.533333333333335,20.07119862514264,2.7078621691235494
reflected phase-gradient,917,30.566666666666666,20.070774238949515,2.6971900229192496
reflected phase-gradient,918,30.6,20.067592072891074,2.6868547345312592
reflected phase-gradient,919,30.633333333333333,20.062668169525406,2.67701568176293
reflected phase-gradient,920,30.666666666666668,20.057130657575755,2.6678202734482017
reflected phase-gradient,921,30.7,20.059473117390144,2.659403106537769
reflected phase-gradient,922,30.733333333333334,20.055592777072576,2.6518844923685894
reflected phase-gradient,923,30.766666666666666,20.05370073113697,2.645368514224721
reflected phase-gradient,924,30.8,20.06208761570105,2.6399409936359723
reflected phase-gradient,925,30.833333333333332,20.073444413923575,2.6356678479756783
reflected phase-gradient,926,30.866666666666667,20.087835020921602,2.632594289176676
reflected phase-gradient,927,30.9,20.10507390923446,2.6307451480022688
reflected phase-gradient,928,30.933333333333334,20.116390488495647,2.6301263480510895
reflected phase-gradient,929,30.966666666666665,20.137640937521113,2.630727260769734
reflected phase-gradient,930,31.0,20.15977003788162,2.6325234197174536
reflected phase-gradient,931,31.033333333333335,20.17290508276673,2.6354789251265407
reflected phase-gradient,932,31.066666666666666,20.193388313128963,2.6395478723750863
reflected phase-gradient,933,31.1,20.20207110732286,2.6446743018799155
reflected phase-gradient,934,31.133333333333333,20.2066397027765,2.650790469091061
reflected phase-gradient,935,31.166666666666668,20.205882616598565,2.6578136165343262
reflected phase-gradient,936,31.2,20.198849448068593,2.6656418197499026
reflected phase-gradient,937,31.233333333333334,20.174734625585625,2.6741497949550372
reflected phase-gradient,938,31.266666666666666,20.142760829190326,2.683185729225557
reflected phase-gradient,939,31.3,20.10279288715688,2.692570181016483
reflected phase-gradient,940,31.333333333333332,20.035466894097805,2.70209789272017
reflected phase-gradient,941,31.366666666666667,19.964696217354163,2.7115429881019644
reflected phase-gradient,942,31.4,19.8861135857389,2.720667557298829
reflected phase-gradient,943,31.433333333333334,19.796488676977496,2.7292331395489065
reflected phase-gradient,944,31.466666666666665,19.707871245127865,2.737014178544693
reflected phase-gradient,945,31.5,19.61659458195499,2.7438122120531285
reflected phase-gradient,946,31.533333333333335,19.528993772688086,2.749469405893614
reflected phase-gradient,947,31.566666666666666,19.45570459800809,2.753880063782242
reflected phase-gradient,948,31.6,19.40175818808126,2.756998924904822
reflected phase-gradient,949,31.633333333333333,19.365137375469477,2.7588453681304106
reflected phase-gradient,950,31.666666666666668,19.352299626884353,2.759503033259836
reflected phase-gradient,951,31.7,19.360574072335087,2.7591148003295047
reflected phase-gradient,952,31.733333333333334,19.394569336990486,2.757873494139887
reflected phase-gradient,953,31.766666666666666,19.44516276810326,2.7560090634479133
reflected phase-gradient,954,31.8,19.514186050408885,2.7537732887852138
reflected phase-gradient,955,31.833333333333332,19.599686796924413,2.7514232725302645
reflected phase-gradient,956,31.866666666666667,19.68868872095056,2.7492050412335223
reflected phase-gradient,957,31.9,19.77562887802444,2.7473385361596594
reflected phase-gradient,958,31.933333333333334,19.868293140013762,2.7460050904239526
reflected phase-gradient,959,31.966666666666665,19.965075601425156,2.745338212060671
reflected phase-gradient,960,32.0,20.037582637218375,2.745418147806303
reflected phase-gradient,961,32.03333333333333,20.123781125349208,2.7462703373389714
reflected phase-gradient,962,32.06666666666667,20.196023587057386,2.747867528789312
reflected phase-gradient,963,32.1,20.267405156215847,2.7501350531642723
reflected phase-gradient,964,32.13333333333333,20.323706501772214,2.7529585734033386
reflected phase-gradient,965,32.166666666666664,20.39305421155813,2.756193540746118
reflected phase-gradient,966,32.2,20.447385320232268,2.759675597335818
reflected phase-gradient,967,32.233333333333334,20.500966016773813,2.7632312372084944
reflected phase-gradient,968,32.266666666666666,20.55394465815682,2.7666881497387923
reflected phase-gradient,969,32.3,20.606429016515744,2.7698847928590347
reflected phase-gradient,970,32.333333333333336,20.658466915730134,2.7726788568062153
reflected phase-gradient,971,32.36666666666667,20.71003120893588,2.7749543707050512
reflected phase-gradient,972,32.4,20.76100967841269,2.7766272712007805
reflected phase-gradient,973,32.43333333333333,20.79847109699124,2.777649299416731
reflected phase-gradient,974,32.46666666666667,20.847827188494026,2.7780101292134973
reflected phase-gradient,975,32.5,20.895739648357356,2.7777376670439056
reflected phase-gradient,976,32.53333333333333,20.941762543722866,2.7768965112348822
reflected phase-gradient,977,32.56666666666667,20.985396247385204,2.775584622362031
reflected phase-gradient,978,32.6,21.0261085030003,2.77392833777703
reflected phase-gradient,979,32.63333333333333,21.063358671129045,2.772075958338519
reflected phase-gradient,980,32.666666666666664,21.096623853250904,2.770190235223446
reflected phase-gradient,981,32.7,21.125425418692302,2.7684401769965703
reflected phase-gradient,982,32.733333333333334,21.14441489647896,2.766992667798295
reflected phase-gradient,983,32.766666666666666,21.163229922132228,2.766004423126635
reflected phase-gradient,984,32.8,21.17663904665245,2.7656148000220395
reflected phase-gradient,985,32.833333333333336,21.184560565690106,2.7659399188967093
reflected phase-gradient,986,32.86666666666667,21.187044118254136,2.7670684473737834
reflected phase-gradient,987,32.9,21.18427106691026,2.7690592524735416
reflected phase-gradient,988,32.93333333333333,21.18587510150965,2.7719409628551435
reflected phase-gradient,989,32.96666666666667,21.173512361208914,2.7757133179261957
reflected phase-gradient,990,33.0,21.15715589985607,2.7803500360312534
reflected phase-gradient,991,33.03333333333333,21.137387644770655,2.7858028267330224
reflected phase-gradient,992,33.06666666666667,21.119457742849622,2.792006113116439
reflected phase-gradient,993,33.1,21.094784383756746,2.798882021849752
reflected phase-gradient,994,33.13333333333333,21.068600020397948,2.806345236404842
reflected phase-gradient,995,33.166666666666664,21.041494642001453,2.81430738119462
reflected phase-gradient,996,33.2,21.023008786356623,2.8226806967361235
reflected phase-gradient,997,33.233333333333334,20.99563792841337,2.831380863058165
reflected phase-gradient,998,33.266666666666666,20.97479356822835,2.8403289173491357
reflected phase-gradient,999,33.3,20.962074253209444,2.8494522832790454
reflected phase-gradient,1000,33.333333333333336,20.947966505956384,2.8586849795764073
reflected phase-gradient,1001,33.36666666666667,20.93619849277713,2.8679671053291123
reflected phase-gradient,1002,33.4,20.91991281659523,2.8772437141567173
reflected phase-gradient,1003,33.43333333333333,20.913259460580647,2.8864631962766665
reflected phase-gradient,1004,33.46666666666667,20.91146684865636,2.895575294301761
reflected phase-gradient,1005,33.5,20.91050299641859,2.9045288914082694
reflected phase-gradient,1006,33.53333333333333,20.914710269807703,2.91326973198986
reflected phase-gradient,1007,33.56666666666667,20.919815134134335,2.9217382634229567
reflected phase-gradient,1008,33.6,20.93308299373174,2.929867817125953
reflected phase-gradient,1009,33.63333333333333,20.949482717482194,2.937583368358867
reflected phase-gradient,1010,33.666666666666664,20.97012087164656,2.9448011163932617
reflected phase-gradient,1011,33.7,20.991740055313812,2.9514291000247925
reflected phase-gradient,1012,33.733333333333334,21.020274739246485,2.957369001733614
reflected phase-gradient,1013,33.766666666666666,21.05813158810575,2.9625191966258457
reflected phase-gradient,1014,33.8,21.100138458135365,2.9667789758956267
reflected phase-gradient,1015,33.833333333333336,21.151086962691686,2.9700537318094944
reflected phase-gradient,1016,33.86666666666667,21.210649374752144,2.9722607501036227
reflected phase-gradient,1017,33.9,21.284797883961147,2.973335136703268
reflected phase-gradient,1018,33.93333333333333,21.370576063750676,2.973235328709199
reflected phase-gradient,1019,33.96666666666667,21.471586646228424,2.971947620728067
reflected phase-gradient,1020,34.0,21.590136616965054,2.969489186391253
reflected phase-gradient,1021,34.03333333333333,21.725447837473286,2.9659091923798613
reflected phase-gradient,1022,34.06666666666667,21.88036064451685,2.961287780138755
reflected phase-gradient,1023,34.1,22.044796629152298,2.9557329112216775
reflected phase-gradient,1024,34.13333333333333,22.21818277787334,2.949375310558812
reflected phase-gradient,1025,34.166666666666664,22.36733055442582,2.942361967377648
reflected phase-gradient,1026,34.2,22.461674882908817,2.9348488341525987
reflected phase-gradient,1027,34.233333333333334,22.560960705123048,2.9269934713138523
reflected phase-gradient,1028,34.266666666666666,22.632698071288814,2.918948399560735
reflected phase-gradient,1029,34.3,22.697413488285346,2.910855835645048
reflected phase-gradient,1030,34.333333333333336,22.74547371780057,2.9028443103882267
reflected phase-gradient,1031,34.36666666666667,22.786531291318465,2.8950274240689704
reflected phase-gradient,1032,34.4,22.820592698850856,2.887504720713012
reflected phase-gradient,1033,34.43333333333333,22.847915420734356,2.880364400997964
reflected phase-gradient,1034,34.46666666666667,22.86169112603454,2.8736873820484012
reflected phase-gradient,1035,34.5,22.8705474462886,2.867552078812785
reflected phase-gradient,1036,34.53333333333333,22.875056517883834,2.862039236937643
reflected phase-gradient,1037,34.56666666666667,22.875761610330418,2.857236184152878
reflected phase-gradient,1038,34.6,22.873122613372225,2.8532399643896396
reflected phase-gradient,1039,34.63333333333333,22.867467534125595,2.8501589462551538
reflected phase-gradient,1040,34.666666666666664,22.858953434866553,2.8481126256419134
reflected phase-gradient,1041,34.7,22.847539814213388,2.847229450554358
reflected phase-gradient,1042,34.733333333333334,22.832976852841167,2.847642578928873
reflected phase-gradient,1043,34.766666666666666,22.81481020383352,2.8494835482250007
reflected phase-gradient,1044,34.8,22.795499666500287,2.852873913287411
reflected phase-gradient,1045,34.833333333333336,22.767687996716283,2.857915026239864
reflected phase-gradient,1046,34.86666666666667,22.736265040040404,2.8646763127607757
reflected phase-gradient,1047,34.9,22.697314087271128,2.8731826487760714
reflected phase-gradient,1048,34.93333333333333,22.6501516594731,2.8834017393619074
