time_s,s1_cm,s2_cm,distance_cm,n_peaks,prom
29.666666666666668,10.25,34.7,24.450000000000003,2,2.6177310721718463
29.7,10.450000000000001,34.9,24.449999999999996,2,2.627071664592488
29.733333333333334,10.600000000000001,35.1,24.5,2,2.6355369487317657
29.766666666666666,10.8,35.25,24.45,2,2.6429973977394132
29.8,11.0,35.45,24.450000000000003,2,2.649309410506481
29.833333333333332,11.200000000000001,35.65,24.449999999999996,2,2.6543191083380924
29.866666666666667,11.4,35.85,24.450000000000003,2,2.6578673058644076
29.9,11.600000000000001,36.0,24.4,2,2.6597954448225924
29.933333333333334,11.75,36.2,24.450000000000003,2,2.659952210923918
29.966666666666665,11.950000000000001,36.4,24.449999999999996,2,2.6582005023894846
30.0,12.15,36.550000000000004,24.400000000000006,2,2.654424388025394
30.033333333333335,12.350000000000001,36.75,24.4,2,2.648535685505338
30.066666666666666,12.600000000000001,36.95,24.35,2,2.6404798076585565
30.1,12.8,37.15,24.349999999999998,2,2.6302405649935725
30.133333333333333,13.0,37.300000000000004,24.300000000000004,2,2.6178436735934802
30.166666666666668,13.200000000000001,37.5,24.299999999999997,2,2.6033587944475256
30.2,13.4,37.7,24.300000000000004,2,2.586900017455703
30.233333333333334,13.65,37.9,24.25,2,2.5686247940339753
30.266666666666666,13.850000000000001,38.1,24.25,2,2.5487314092692532
30.3,14.05,38.25,24.2,2,2.52745516083622
30.333333333333332,14.3,38.45,24.150000000000002,2,2.505063471032504
30.366666666666667,14.5,38.650000000000006,24.150000000000006,2,2.4818501953468957
30.4,14.75,38.85,24.1,2,2.4581294030077476
30.433333333333334,14.950000000000001,39.050000000000004,24.1,2,2.4342288915788832
30.466666666666665,15.200000000000001,39.25,24.049999999999997,2,2.4104836613560643
30.5,15.4,39.45,24.050000000000004,2,2.387229521404434
30.533333333333335,15.65,39.650000000000006,24.000000000000007,2,2.3647969353606917
30.566666666666666,15.850000000000001,39.800000000000004,23.950000000000003,2,2.3435051510347704
30.6,16.1,40.0,23.9,2,2.3236566032622386
30.633333333333333,16.3,40.2,23.900000000000002,2,2.3055315432762242
30.666666666666668,16.55,40.400000000000006,23.850000000000005,2,2.289382836542702
30.7,16.75,40.6,23.85,2,2.275430887319591
30.733333333333334,17.0,40.800000000000004,23.800000000000004,2,2.2638586905163844
30.766666666666666,17.25,40.95,23.700000000000003,2,2.2548070736098365
30.8,17.45,41.150000000000006,23.700000000000006,2,2.248370263498044
30.833333333333332,17.7,41.35,23.650000000000002,2,2.244591983023025
30.866666666666667,17.900000000000002,41.5,23.599999999999998,2,2.243462336921752
30.9,18.150000000000002,41.7,23.55,2,2.244915776499865
30.933333333333334,18.35,41.900000000000006,23.550000000000004,2,2.248830429431402
30.966666666666665,18.6,42.050000000000004,23.450000000000003,2,2.255029043753692
31.0,18.8,42.25,23.45,2,2.263281726401103
