"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"12.15","1541.783","0.2023083","0.0576083","0.2304332","0.3678333","12.15","2562.908","0.2022583","0.0741857","0.2967428","0.3677424","12.15","2542.309","0.202275","0.0737836","0.2951344","0.3677727"
"12.16","1542.889","0.202475","0.0576483","0.2305932","0.3681363","12.16","2564.236","0.202425","0.0742334","0.2969336","0.3680454","12.16","2543.796","0.2024333","0.0738408","0.2953632","0.3680606"
"12.17","1543.996","0.2026417","0.0576895","0.230758","0.3684394","12.17","2565.561","0.2025917","0.0742818","0.2971272","0.3683485","12.17","2545.277","0.2026","0.0738965","0.295586","0.3683636"
"12.18","1545.103","0.2028083","0.0577318","0.2309272","0.3687424","12.18","2566.886","0.2027583","0.0743309","0.2973236","0.3686515","12.18","2546.752","0.202775","0.0739496","0.2957984","0.3686818"
"12.19","1546.211","0.202975","0.0577748","0.2310992","0.3690455","12.19","2568.21","0.202925","0.0743807","0.2975228","0.3689545","12.19","2548.223","0.2029333","0.0740007","0.2960028","0.3689697"
"12.2","1547.315","0.2031417","0.057818","0.231272","0.3693485","12.2","2569.534","0.2030917","0.0744301","0.2977204","0.3692576","12.2","2549.69","0.2031","0.0740506","0.2962024","0.3692727"
"12.21","1548.416","0.2033083","0.0578618","0.2314472","0.3696515","12.21","2570.857","0.2032583","0.0744783","0.2979132","0.3695606","12.21","2551.154","0.2032667","0.0741004","0.2964016","0.3695758"
"12.22","1549.514","0.203475","0.0579059","0.2316236","0.3699546","12.22","2572.183","0.203425","0.0745253","0.2981012","0.3698637","12.22","2552.616","0.2034333","0.0741508","0.2966032","0.3698788"
"12.23","1550.609","0.2036417","0.0579501","0.2318004","0.3702576","12.23","2573.51","0.2035833","0.0745715","0.298286","0.3701515","12.23","2554.077","0.2036083","0.0742031","0.2968124","0.370197"
"12.24","1551.701","0.2038083","0.057994","0.231976","0.3705606","12.24","2574.838","0.2037583","0.0746174","0.2984696","0.3704697","12.24","2555.537","0.203775","0.0742572","0.2970288","0.3705"
"12.25","1552.791","0.203975","0.0580374","0.2321496","0.3708636","12.25","2576.167","0.203925","0.0746637","0.2986548","0.3707727","12.25","2556.999","0.2039417","0.0743124","0.2972496","0.370803"
"12.26","1553.881","0.2041417","0.0580802","0.2323208","0.3711667","12.26","2577.499","0.2040917","0.0747113","0.2988452","0.3710758","12.26","2558.463","0.2041","0.0743682","0.2974728","0.3710909"
"12.27","1554.974","0.2043083","0.0581221","0.2324884","0.3714697","12.27","2578.83","0.2042583","0.0747607","0.2990428","0.3713788","12.27","2559.929","0.204275","0.0744242","0.2976968","0.3714091"
"12.28","1556.07","0.204475","0.0581633","0.2326532","0.3717727","12.28","2580.162","0.204425","0.0748114","0.2992456","0.3716818","12.28","2561.396","0.2044417","0.0744806","0.2979224","0.3717121"
"12.29","1557.17","0.2046417","0.0582039","0.2328156","0.3720758","12.29","2581.494","0.2045917","0.0748622","0.2994488","0.3719848","12.29","2562.863","0.2046083","0.0745371","0.2981484","0.3720151"
"12.3","1558.271","0.2048083","0.0582435","0.232974","0.3723788","12.3","2582.826","0.2047583","0.0749133","0.2996532","0.3722879","12.3","2564.329","0.204775","0.0745932","0.2983728","0.3723182"
"12.31","1559.375","0.204975","0.0582832","0.2331328","0.3726818","12.31","2584.156","0.204925","0.0749645","0.299858","0.3725909","12.31","2565.793","0.2049417","0.0746489","0.2985956","0.3726212"
"12.32","1560.481","0.2051417","0.0583233","0.2332932","0.3729849","12.32","2585.487","0.2050917","0.0750159","0.3000636","0.372894","12.32","2567.258","0.2051083","0.0747048","0.2988192","0.3729242"
"12.33","1561.59","0.2053083","0.058364","0.233456","0.3732879","12.33","2586.817","0.2052583","0.0750674","0.3002696","0.373197","12.33","2568.727","0.205275","0.0747615","0.299046","0.3732273"
"12.34","1562.7","0.205475","0.0584053","0.2336212","0.3735909","12.34","2588.147","0.205425","0.0751191","0.3004764","0.3735","12.34","2570.199","0.2054333","0.0748183","0.2992732","0.3735152"
"12.35","1563.81","0.2056417","0.058447","0.233788","0.3738939","12.35","2589.479","0.2055917","0.0751707","0.3006828","0.373803","12.35","2571.674","0.2056083","0.074875","0.2995","0.3738334"
"12.36","1564.919","0.2058083","0.0584889","0.2339556","0.374197","12.36","2590.813","0.2057583","0.0752217","0.3008868","0.374106","12.36","2573.152","0.205775","0.0749309","0.2997236","0.3741364"
"12.37","1566.025","0.205975","0.0585312","0.2341248","0.3745","12.37","2592.149","0.205925","0.075272","0.301088","0.3744091","12.37","2574.63","0.2059417","0.0749859","0.2999436","0.3744394"
"12.38","1567.13","0.2061417","0.0585741","0.2342964","0.374803","12.38","2593.487","0.2060917","0.0753213","0.3012852","0.3747121","12.38","2576.108","0.2061083","0.07504","0.30016","0.3747424"
"12.39","1568.232","0.2063083","0.0586173","0.2344692","0.3751061","12.39","2594.825","0.2062583","0.0753701","0.3014804","0.3750152","12.39","2577.586","0.206275","0.0750935","0.300374","0.3750455"
"12.4","1569.332","0.206475","0.0586609","0.2346436","0.3754091","12.4","2596.162","0.206425","0.0754187","0.3016748","0.3753182","12.4","2579.063","0.2064417","0.0751468","0.3005872","0.3753485"
"12.41","1570.429","0.2066417","0.0587049","0.2348196","0.3757121","12.41","2597.494","0.2065917","0.0754677","0.3018708","0.3756212","12.41","2580.54","0.2066083","0.0751994","0.3007976","0.3756515"
"12.42","1571.526","0.2068083","0.0587495","0.234998","0.3760151","12.42","2598.822","0.2067583","0.0755178","0.3020712","0.3759242","12.42","2582.016","0.206775","0.0752508","0.3010032","0.3759546"
"12.43","1572.622","0.206975","0.0587944","0.2351776","0.3763182","12.43","2600.149","0.206925","0.0755688","0.3022752","0.3762273","12.43","2583.491","0.2069417","0.0753012","0.3012048","0.3762576"
"12.44","1573.717","0.2071417","0.0588396","0.2353584","0.3766212","12.44","2601.476","0.2071","0.0756205","0.302482","0.3765455","12.44","2584.964","0.2071083","0.0753516","0.3014064","0.3765606"
"12.45","1574.81","0.2073083","0.058885","0.23554","0.3769242","12.45","2602.803","0.2072667","0.0756719","0.3026876","0.3768485","12.45","2586.437","0.207275","0.0754028","0.3016112","0.3768636"
"12.46","1575.903","0.207475","0.0589303","0.2357212","0.3772273","12.46","2604.134","0.207425","0.0757226","0.3028904","0.3771363","12.46","2587.907","0.2074417","0.0754548","0.3018192","0.3771667"
"12.47","1576.997","0.2076417","0.0589746","0.2358984","0.3775303","12.47","2605.468","0.2075917","0.0757725","0.30309","0.3774394","12.47","2589.377","0.2076083","0.0755069","0.3020276","0.3774697"
"12.48","1578.09","0.2078083","0.0590169","0.2360676","0.3778333","12.48","2606.808","0.2077583","0.0758217","0.3032868","0.3777424","12.48","2590.846","0.207775","0.0755588","0.3022352","0.3777727"
"12.49","1579.184","0.207975","0.0590569","0.2362276","0.3781364","12.49","2608.154","0.2079333","0.0758703","0.3034812","0.3780606","12.49","2592.316","0.2079417","0.0756108","0.3024432","0.3780757"
"12.5","1580.277","0.2081417","0.0590953","0.2363812","0.3784394","12.5","2609.503","0.2080917","0.0759189","0.3036756","0.3783485","12.5","2593.787","0.2081083","0.0756628","0.3026512","0.3783788"
"12.51","1581.37","0.2083083","0.0591327","0.2365308","0.3787425","12.51","2610.853","0.2082583","0.0759684","0.3038736","0.3786515","12.51","2595.259","0.208275","0.0757149","0.3028596","0.3786818"
"12.52","1582.465","0.2084833","0.0591699","0.2366796","0.3790606","12.52","2612.2","0.208425","0.0760193","0.3040772","0.3789546","12.52","2596.729","0.2084333","0.0757664","0.3030656","0.3789697"
"12.53","1583.562","0.2086417","0.0592073","0.2368292","0.3793485","12.53","2613.542","0.2086","0.0760709","0.3042836","0.3792727","12.53","2598.194","0.2086083","0.0758176","0.3032704","0.3792879"
"12.54","1584.661","0.2088083","0.0592454","0.2369816","0.3796515","12.54","2614.882","0.2087667","0.0761222","0.3044888","0.3795758","12.54","2599.656","0.208775","0.0758687","0.3034748","0.3795909"
"12.55","1585.76","0.208975","0.0592843","0.2371372","0.3799545","12.55","2616.219","0.208925","0.076173","0.304692","0.3798636","12.55","2601.114","0.2089417","0.0759207","0.3036828","0.379894"
"12.56","1586.861","0.20915","0.0593238","0.2372952","0.3802727","12.56","2617.555","0.2090917","0.0762231","0.3048924","0.3801667","12.56","2602.57","0.2091083","0.075974","0.303896","0.380197"
"12.57","1587.96","0.2093083","0.059364","0.237456","0.3805606","12.57","2618.892","0.2092583","0.0762722","0.3050888","0.3804697","12.57","2604.025","0.209275","0.0760286","0.3041144","0.3805"
"12.58","1589.057","0.209475","0.0594051","0.2376204","0.3808636","12.58","2620.227","0.209425","0.0763201","0.3052804","0.3807727","12.58","2605.479","0.2094417","0.0760844","0.3043376","0.380803"
"12.59","1590.151","0.2096417","0.0594476","0.2377904","0.3811667","12.59","2621.562","0.2095917","0.0763666","0.3054664","0.3810758","12.59","2606.931","0.2096083","0.0761411","0.3045644","0.3811061"
"12.6","1591.243","0.2098167","0.059491","0.237964","0.3814848","12.6","2622.897","0.2097583","0.0764121","0.3056484","0.3813788","12.6","2608.382","0.209775","0.0761979","0.3047916","0.3814091"
"12.61","1592.332","0.209975","0.059535","0.23814","0.3817727","12.61","2624.232","0.209925","0.0764573","0.3058292","0.3816818","12.61","2609.831","0.2099417","0.0762541","0.3050164","0.3817121"
"12.62","1593.424","0.21015","0.0595795","0.238318","0.3820909","12.62","2625.568","0.2101","0.076503","0.306012","0.382","12.62","2611.28","0.2101083","0.0763093","0.3052372","0.3820152"
"12.63","1594.518","0.2103083","0.0596239","0.2384956","0.3823788","12.63","2626.905","0.2102667","0.0765489","0.3061956","0.382303","12.63","2612.729","0.2102667","0.0763639","0.3054556","0.382303"
"12.64","1595.615","0.210475","0.0596676","0.2386704","0.3826818","12.64","2628.241","0.210425","0.0765945","0.306378","0.3825909","12.64","2614.18","0.2104417","0.0764181","0.3056724","0.3826212"
"12.65","1596.715","0.2106417","0.0597099","0.2388396","0.3829848","12.65","2629.579","0.2105917","0.0766399","0.3065596","0.3828939","12.65","2615.634","0.2106","0.0764719","0.3058876","0.3829091"
"12.66","1597.815","0.2108167","0.0597508","0.2390032","0.383303","12.66","2630.918","0.2107667","0.0766854","0.3067416","0.3832121","12.66","2617.092","0.210775","0.076526","0.306104","0.3832273"
"12.67","1598.916","0.210975","0.059791","0.239164","0.3835909","12.67","2632.26","0.2109333","0.0767315","0.306926","0.3835152","12.67","2618.553","0.2109417","0.0765807","0.3063228","0.3835303"
"12.68","1600.018","0.2111417","0.0598309","0.2393236","0.383894","12.68","2633.604","0.2110917","0.0767783","0.3071132","0.383803","12.68","2620.015","0.2111","0.0766362","0.3065448","0.3838182"
"12.69","1601.119","0.2113167","0.0598704","0.2394816","0.3842121","12.69","2634.948","0.2112583","0.0768255","0.307302","0.3841061","12.69","2621.476","0.2112667","0.0766913","0.3067652","0.3841212"
"12.7","1602.217","0.211475","0.059909","0.239636","0.3845","12.7","2636.292","0.2114333","0.0768725","0.30749","0.3844243","12.7","2622.936","0.2114417","0.0767449","0.3069796","0.3844394"
"12.71","1603.311","0.2116417","0.0599473","0.2397892","0.3848031","12.71","2637.636","0.2115917","0.0769191","0.3076764","0.3847122","12.71","2624.394","0.2116083","0.0767968","0.3071872","0.3847424"
"12.72","1604.403","0.2118083","0.0599863","0.2399452","0.3851061","12.72","2638.981","0.2117583","0.0769657","0.3078628","0.3850152","12.72","2625.849","0.211775","0.0768476","0.3073904","0.3850455"
"12.73","1605.491","0.2119833","0.0600262","0.2401048","0.3854243","12.73","2640.326","0.211925","0.0770122","0.3080488","0.3853182","12.73","2627.303","0.2119333","0.0768975","0.30759","0.3853333"
"12.74","1606.579","0.21215","0.0600668","0.2402672","0.3857273","12.74","2641.672","0.2120917","0.0770592","0.3082368","0.3856212","12.74","2628.755","0.2121083","0.0769466","0.3077864","0.3856515"
"12.75","1607.666","0.2123083","0.0601081","0.2404324","0.3860151","12.75","2643.017","0.2122667","0.0771067","0.3084268","0.3859394","12.75","2630.205","0.212275","0.0769956","0.3079824","0.3859545"
"12.76","1608.754","0.212475","0.0601499","0.2405996","0.3863182","12.76","2644.361","0.2124333","0.0771546","0.3086184","0.3862424","12.76","2631.653","0.2124417","0.0770458","0.3081832","0.3862576"
"12.77","1609.839","0.2126417","0.0601924","0.2407696","0.3866212","12.77","2645.705","0.2125917","0.0772034","0.3088136","0.3865303","12.77","2633.103","0.2126083","0.0770978","0.3083912","0.3865606"
"12.78","1610.923","0.2128167","0.0602354","0.2409416","0.3869394","12.78","2647.048","0.2127583","0.0772532","0.3090128","0.3868333","12.78","2634.553","0.212775","0.0771517","0.3086068","0.3868636"
"12.79","1612.003","0.212975","0.0602792","0.2411168","0.3872273","12.79","2648.391","0.212925","0.0773038","0.3092152","0.3871364","12.79","2636.005","0.2129417","0.0772072","0.3088288","0.3871667"
"12.8","1613.08","0.2131417","0.0603239","0.2412956","0.3875303","12.8","2649.732","0.2130917","0.0773554","0.3094216","0.3874394","12.8","2637.456","0.2131083","0.0772632","0.3090528","0.3874697"
"12.81","1614.156","0.2133083","0.060368","0.241472","0.3878333","12.81","2651.071","0.2132583","0.0774082","0.3096328","0.3877424","12.81","2638.903","0.213275","0.0773194","0.3092776","0.3877727"
"12.82","1615.231","0.2134833","0.0604107","0.2416428","0.3881515","12.82","2652.407","0.213425","0.0774616","0.3098464","0.3880455","12.82","2640.348","0.2134333","0.0773754","0.3095016","0.3880606"
"12.83","1616.306","0.2136417","0.0604521","0.2418084","0.3884394","12.83","2653.742","0.2135917","0.0775148","0.3100592","0.3883485","12.83","2641.789","0.2136083","0.0774313","0.3097252","0.3883788"
"12.84","1617.383","0.2138083","0.0604921","0.2419684","0.3887424","12.84","2655.075","0.2137583","0.0775674","0.3102696","0.3886515","12.84","2643.229","0.213775","0.0774871","0.3099484","0.3886818"
"12.85","1618.462","0.213975","0.0605308","0.2421232","0.3890454","12.85","2656.409","0.213925","0.0776191","0.3104764","0.3889546","12.85","2644.667","0.2139417","0.0775423","0.3101692","0.3889849"
"12.86","1619.544","0.21415","0.0605688","0.2422752","0.3893636","12.86","2657.745","0.2140917","0.07767","0.31068","0.3892576","12.86","2646.105","0.2141","0.0775966","0.3103864","0.3892727"
"12.87","1620.629","0.2143167","0.0606064","0.2424256","0.3896667","12.87","2659.082","0.2142583","0.0777204","0.3108816","0.3895606","12.87","2647.544","0.214275","0.0776503","0.3106012","0.3895909"
"12.88","1621.716","0.214475","0.0606447","0.2425788","0.3899546","12.88","2660.419","0.214425","0.0777706","0.3110824","0.3898636","12.88","2648.98","0.2144417","0.0777035","0.310814","0.3898939"
"12.89","1622.804","0.2146417","0.0606844","0.2427376","0.3902576","12.89","2661.757","0.2145917","0.0778201","0.3112804","0.3901667","12.89","2650.416","0.2146","0.0777564","0.3110256","0.3901818"
"12.9","1623.891","0.2148083","0.0607253","0.2429012","0.3905606","12.9","2663.095","0.2147583","0.0778687","0.3114748","0.3904697","12.9","2651.849","0.2147667","0.0778083","0.3112332","0.3904849"
"12.91","1624.974","0.214975","0.060767","0.243068","0.3908637","12.91","2664.435","0.214925","0.0779168","0.3116672","0.3907728","12.91","2653.28","0.2149417","0.0778591","0.3114364","0.390803"
"12.92","1626.052","0.21515","0.0608093","0.2432372","0.3911818","12.92","2665.777","0.2150917","0.0779651","0.3118604","0.3910758","12.92","2654.708","0.2151083","0.0779086","0.3116344","0.3911061"
"12.93","1627.125","0.2153083","0.0608527","0.2434108","0.3914697","12.93","2667.121","0.2152583","0.0780139","0.3120556","0.3913788","12.93","2656.133","0.2152667","0.0779576","0.3118304","0.391394"
"12.94","1628.195","0.215475","0.0608981","0.2435924","0.3917727","12.94","2668.467","0.215425","0.0780636","0.3122544","0.3916818","12.94","2657.554","0.2154333","0.0780072","0.3120288","0.391697"
"12.95","1629.264","0.21565","0.0609449","0.2437796","0.3920909","12.95","2669.816","0.2155917","0.0781138","0.3124552","0.3919849","12.95","2658.97","0.2156","0.078058","0.312232","0.392"
"12.96","1630.335","0.2158167","0.0609921","0.2439684","0.3923939","12.96","2671.166","0.2157667","0.078164","0.312656","0.392303","12.96","2660.381","0.215775","0.0781099","0.3124396","0.3923182"
"12.97","1631.409","0.215975","0.0610385","0.244154","0.3926818","12.97","2672.516","0.215925","0.0782136","0.3128544","0.3925909","12.97","2661.788","0.2159417","0.0781623","0.3126492","0.3926212"
"12.98","1632.484","0.2161417","0.0610832","0.2443328","0.3929849","12.98","2673.865","0.2161","0.0782622","0.3130488","0.3929091","12.98","2663.19","0.2161","0.0782146","0.3128584","0.3929091"
"12.99","1633.563","0.2163083","0.0611265","0.244506","0.3932879","12.99","2675.213","0.2162583","0.0783096","0.3132384","0.393197","12.99","2664.59","0.2162667","0.0782667","0.3130668","0.3932121"
"13","1634.644","0.216475","0.061169","0.244676","0.3935909","13","2676.56","0.216425","0.0783561","0.3134244","0.3935","13","2665.99","0.2164417","0.0783183","0.3132732","0.3935303"
"13.01","1635.727","0.2166417","0.0612115","0.244846","0.393894","13.01","2677.905","0.2165917","0.078402","0.313608","0.3938031","13.01","2667.39","0.2166083","0.0783692","0.3134768","0.3938333"
"13.02","1636.81","0.2168083","0.061254","0.245016","0.394197","13.02","2679.249","0.2167583","0.078447","0.313788","0.3941061","13.02","2668.789","0.2167667","0.0784189","0.3136756","0.3941212"
"13.03","1637.894","0.216975","0.0612963","0.2451852","0.3945","13.03","2680.59","0.216925","0.0784908","0.3139632","0.3944091","13.03","2670.186","0.2169333","0.0784674","0.3138696","0.3944242"
"13.04","1638.978","0.21715","0.0613376","0.2453504","0.3948182","13.04","2681.929","0.2170917","0.078534","0.314136","0.3947121","13.04","2671.583","0.2171083","0.0785153","0.3140612","0.3947424"
"13.05","1640.061","0.2173167","0.0613769","0.2455076","0.3951212","13.05","2683.267","0.2172583","0.0785776","0.3143104","0.3950152","13.05","2672.979","0.217275","0.0785632","0.3142528","0.3950455"
"13.06","1641.142","0.217475","0.0614139","0.2456556","0.3954091","13.06","2684.605","0.217425","0.0786222","0.3144888","0.3953182","13.06","2674.376","0.2174417","0.0786112","0.3144448","0.3953485"
"13.07","1642.219","0.2176417","0.0614491","0.2457964","0.3957121","13.07","2685.946","0.2175917","0.0786679","0.3146716","0.3956212","13.07","2675.772","0.2176083","0.0786596","0.3146384","0.3956515"
"13.08","1643.295","0.2178167","0.0614837","0.2459348","0.3960303","13.08","2687.289","0.2177583","0.0787153","0.3148612","0.3959243","13.08","2677.167","0.2177667","0.0787084","0.3148336","0.3959394"
"13.09","1644.371","0.2179833","0.0615191","0.2460764","0.3963334","13.09","2688.635","0.217925","0.0787645","0.315058","0.3962273","13.09","2678.558","0.2179417","0.0787581","0.3150324","0.3962576"
"13.1","1645.448","0.2181417","0.0615563","0.2462252","0.3966212","13.1","2689.983","0.2180917","0.0788156","0.3152624","0.3965303","13.1","2679.947","0.2181083","0.0788086","0.3152344","0.3965606"
"13.11","1646.526","0.2183083","0.0615954","0.2463816","0.3969242","13.11","2691.333","0.2182583","0.0788678","0.3154712","0.3968333","13.11","2681.332","0.218275","0.07886","0.31544","0.3968636"
"13.12","1647.605","0.2184833","0.0616353","0.2465412","0.3972424","13.12","2692.686","0.218425","0.0789207","0.3156828","0.3971364","13.12","2682.714","0.2184333","0.0789122","0.3156488","0.3971515"
"13.13","1648.684","0.21865","0.0616756","0.2467024","0.3975455","13.13","2694.039","0.2185917","0.078974","0.315896","0.3974394","13.13","2684.093","0.2186083","0.078965","0.31586","0.3974697"
"13.14","1649.762","0.2188083","0.0617153","0.2468612","0.3978333","13.14","2695.393","0.2187583","0.0790282","0.3161128","0.3977424","13.14","2685.468","0.218775","0.0790179","0.3160716","0.3977727"
"13.15","1650.839","0.218975","0.0617539","0.2470156","0.3981364","13.15","2696.746","0.218925","0.0790827","0.3163308","0.3980455","13.15","2686.839","0.2189333","0.0790703","0.3162812","0.3980606"
"13.16","1651.914","0.2191417","0.0617907","0.2471628","0.3984394","13.16","2698.1","0.2190917","0.0791372","0.3165488","0.3983485","13.16","2688.207","0.2191","0.0791221","0.3164884","0.3983636"
"13.17","1652.987","0.2193167","0.0618267","0.2473068","0.3987576","13.17","2699.454","0.2192583","0.0791909","0.3167636","0.3986515","13.17","2689.574","0.219275","0.0791729","0.3166916","0.3986818"
"13.18","1654.058","0.2194833","0.0618625","0.24745","0.3990606","13.18","2700.806","0.219425","0.0792438","0.3169752","0.3989546","13.18","2690.939","0.2194417","0.0792232","0.3168928","0.3989848"
"13.19","1655.131","0.2196417","0.0618988","0.2475952","0.3993485","13.19","2702.155","0.2195917","0.0792957","0.3171828","0.3992576","13.19","2692.305","0.2196","0.0792737","0.3170948","0.3992727"
"13.2","1656.203","0.2198083","0.0619364","0.2477456","0.3996515","13.2","2703.499","0.2197583","0.0793467","0.3173868","0.3995606","13.2","2693.671","0.2197667","0.0793248","0.3172992","0.3995758"
"13.21","1657.275","0.219975","0.0619754","0.2479016","0.3999546","13.21","2704.838","0.219925","0.0793971","0.3175884","0.3998636","13.21","2695.036","0.2199333","0.0793766","0.3175064","0.3998788"
"13.22","1658.348","0.2201417","0.0620156","0.2480624","0.4002576","13.22","2706.175","0.2200917","0.0794467","0.3177868","0.4001667","13.22","2696.401","0.2201","0.0794283","0.3177132","0.4001818"
"13.23","1659.421","0.2203083","0.0620567","0.2482268","0.4005606","13.23","2707.511","0.2202583","0.0794952","0.3179808","0.4004697","13.23","2697.765","0.2202667","0.0794799","0.3179196","0.4004849"
"13.24","1660.496","0.220475","0.0620988","0.2483952","0.4008636","13.24","2708.848","0.220425","0.0795418","0.3181672","0.4007728","13.24","2699.13","0.2204417","0.0795313","0.3181252","0.4008031"
"13.25","1661.572","0.22065","0.0621421","0.2485684","0.4011818","13.25","2710.186","0.2205917","0.0795864","0.3183456","0.4010758","13.25","2700.496","0.2206","0.0795827","0.3183308","0.4010909"
"13.26","1662.647","0.2208083","0.0621868","0.2487472","0.4014697","13.26","2711.527","0.2207583","0.0796292","0.3185168","0.4013788","13.26","2701.861","0.220775","0.0796344","0.3185376","0.4014091"
"13.27","1663.721","0.220975","0.0622327","0.2489308","0.4017727","13.27","2712.87","0.220925","0.0796713","0.3186852","0.4016818","13.27","2703.225","0.2209417","0.0796867","0.3187468","0.4017121"
"13.28","1664.792","0.2211417","0.0622791","0.2491164","0.4020757","13.28","2714.218","0.2210917","0.079714","0.318856","0.4019848","13.28","2704.585","0.2211083","0.0797392","0.3189568","0.4020152"
"13.29","1665.859","0.2213167","0.0623258","0.2493032","0.4023939","13.29","2715.571","0.2212583","0.0797584","0.3190336","0.4022879","13.29","2705.942","0.2212667","0.0797909","0.3191636","0.402303"
"13.3","1666.922","0.2214833","0.0623721","0.2494884","0.402697","13.3","2716.924","0.221425","0.0798049","0.3192196","0.4025909","13.3","2707.298","0.2214333","0.0798412","0.3193648","0.4026061"
"13.31","1667.983","0.22165","0.0624168","0.2496672","0.403","13.31","2718.277","0.2215917","0.0798534","0.3194136","0.4028939","13.31","2708.653","0.2216083","0.0798901","0.3195604","0.4029243"
"13.32","1669.044","0.2218083","0.0624592","0.2498368","0.4032879","13.32","2719.628","0.2217583","0.0799029","0.3196116","0.403197","13.32","2710.009","0.2217667","0.079938","0.319752","0.4032121"
"13.33","1670.105","0.221975","0.0624998","0.2499992","0.4035909","13.33","2720.977","0.221925","0.0799528","0.3198112","0.4035","13.33","2711.365","0.2219333","0.0799849","0.3199396","0.4035152"
"13.34","1671.164","0.22215","0.0625393","0.2501572","0.4039091","13.34","2722.326","0.2220917","0.0800031","0.3200124","0.403803","13.34","2712.721","0.2221","0.0800307","0.3201228","0.4038182"
"13.35","1672.222","0.2223083","0.0625778","0.2503112","0.404197","13.35","2723.675","0.2222583","0.0800542","0.3202168","0.404106","13.35","2714.076","0.222275","0.0800753","0.3203012","0.4041364"
"13.36","1673.278","0.222475","0.0626157","0.2504628","0.4045","13.36","2725.025","0.222425","0.0801055","0.320422","0.4044091","13.36","2715.431","0.2224333","0.0801191","0.3204764","0.4044242"
"13.37","1674.332","0.2226417","0.062654","0.250616","0.404803","13.37","2726.376","0.2225917","0.0801563","0.3206252","0.4047121","13.37","2716.786","0.2226","0.0801627","0.3206508","0.4047273"
"13.38","1675.386","0.2228167","0.0626932","0.2507728","0.4051212","13.38","2727.726","0.2227583","0.0802063","0.3208252","0.4050151","13.38","2718.14","0.2227667","0.0802069","0.3208276","0.4050303"
"13.39","1676.44","0.222975","0.0627332","0.2509328","0.4054091","13.39","2729.077","0.222925","0.0802554","0.3210216","0.4053182","13.39","2719.495","0.2229417","0.080252","0.321008","0.4053485"
"13.4","1677.495","0.2231417","0.0627737","0.2510948","0.4057122","13.4","2730.427","0.2230917","0.0803039","0.3212156","0.4056212","13.4","2720.851","0.2231","0.0802981","0.3211924","0.4056364"
"13.41","1678.552","0.2233083","0.0628142","0.2512568","0.4060152","13.41","2731.778","0.2232583","0.0803519","0.3214076","0.4059243","13.41","2722.207","0.2232667","0.0803451","0.3213804","0.4059394"
"13.42","1679.61","0.2234833","0.0628545","0.251418","0.4063333","13.42","2733.129","0.223425","0.0803997","0.3215988","0.4062273","13.42","2723.566","0.2234333","0.0803932","0.3215728","0.4062424"
"13.43","1680.671","0.2236417","0.0628943","0.2515772","0.4066212","13.43","2734.48","0.2235917","0.0804472","0.3217888","0.4065303","13.43","2724.927","0.2236083","0.080442","0.321768","0.4065606"
"13.44","1681.731","0.2238167","0.0629332","0.2517328","0.4069394","13.44","2735.83","0.2237583","0.0804943","0.3219772","0.4068334","13.44","2726.289","0.2237667","0.0804913","0.3219652","0.4068485"
"13.45","1682.794","0.223975","0.0629714","0.2518856","0.4072273","13.45","2737.179","0.223925","0.0805415","0.322166","0.4071364","13.45","2727.652","0.2239333","0.0805409","0.3221636","0.4071515"
"13.46","1683.858","0.2241417","0.0630095","0.252038","0.4075303","13.46","2738.528","0.2240917","0.0805895","0.322358","0.4074394","13.46","2729.015","0.2241","0.0805911","0.3223644","0.4074546"
"13.47","1684.924","0.2243083","0.0630477","0.2521908","0.4078333","13.47","2739.875","0.2242583","0.0806386","0.3225544","0.4077424","13.47","2730.377","0.2242667","0.0806417","0.3225668","0.4077576"
"13.48","1685.992","0.224475","0.0630868","0.2523472","0.4081364","13.48","2741.222","0.224425","0.0806884","0.3227536","0.4080455","13.48","2731.738","0.2244417","0.0806932","0.3227728","0.4080757"
"13.49","1687.06","0.2246417","0.0631272","0.2525088","0.4084394","13.49","2742.569","0.2245917","0.0807388","0.3229552","0.4083485","13.49","2733.097","0.2246","0.0807454","0.3229816","0.4083636"
"13.5","1688.127","0.2248083","0.0631689","0.2526756","0.4087424","13.5","2743.913","0.2247583","0.0807899","0.3231596","0.4086515","13.5","2734.455","0.224775","0.0807984","0.3231936","0.4086818"
"13.51","1689.191","0.2249833","0.0632109","0.2528436","0.4090606","13.51","2745.255","0.224925","0.0808415","0.323366","0.4089546","13.51","2735.813","0.2249333","0.0808511","0.3234044","0.4089697"
"13.52","1690.253","0.2251417","0.0632531","0.2530124","0.4093485","13.52","2746.595","0.2250917","0.0808936","0.3235744","0.4092576","13.52","2737.173","0.2251083","0.0809034","0.3236136","0.4092879"
"13.53","1691.313","0.2253083","0.0632959","0.2531836","0.4096515","13.53","2747.933","0.2252583","0.0809464","0.3237856","0.4095606","13.53","2738.535","0.225275","0.0809553","0.3238212","0.4095909"
