"1 _ 1",,,,,,
"时间","载荷","行程","引伸计1","位移","位移(应变)","引伸计1(应变)"
"sec","N","mm","mm","mm","%","%"
"138.5","6965.104","2.299858","0.4748762","0.4748762","1.899505","1.899505"
"138.51","6965.085","2.300017","0.4750309","0.4750309","1.900124","1.900124"
"138.52","6965.069","2.300192","0.475185","0.475185","1.90074","1.90074"
"138.53","6965.058","2.300358","0.475338","0.475338","1.901352","1.901352"
"138.54","6965.055","2.300525","0.4754903","0.4754903","1.901961","1.901961"
"138.55","6965.06","2.300692","0.4756428","0.4756428","1.902571","1.902571"
"138.56","6965.075","2.300858","0.4757956","0.4757956","1.903183","1.903183"
"138.57","6965.1","2.301025","0.4759483","0.4759483","1.903793","1.903793"
"138.58","6965.134","2.301192","0.476101","0.476101","1.904404","1.904404"
"138.59","6965.174","2.301358","0.4762537","0.4762537","1.905015","1.905015"
"138.6","6965.218","2.301525","0.4764068","0.4764068","1.905627","1.905627"
"138.61","6965.266","2.301692","0.47656","0.47656","1.90624","1.90624"
"138.62","6965.319","2.301858","0.4767133","0.4767133","1.906853","1.906853"
"138.63","6965.375","2.302025","0.4768675","0.4768675","1.90747","1.90747"
"138.64","6965.435","2.302192","0.4770231","0.4770231","1.908092","1.908092"
"138.65","6965.495","2.30235","0.47718","0.47718","1.90872","1.90872"
"138.66","6965.555","2.302525","0.4773381","0.4773381","1.909352","1.909352"
"138.67","6965.614","2.302692","0.4774975","0.4774975","1.90999","1.90999"
"138.68","6965.67","2.30285","0.4776582","0.4776582","1.910633","1.910633"
"138.69","6965.723","2.303025","0.4778195","0.4778195","1.911278","1.911278"
"138.7","6965.771","2.303192","0.4779812","0.4779812","1.911925","1.911925"
"138.71","6965.817","2.303358","0.4781439","0.4781439","1.912576","1.912576"
"138.72","6965.859","2.303525","0.4783068","0.4783068","1.913227","1.913227"
"138.73","6965.899","2.303692","0.4784692","0.4784692","1.913877","1.913877"
"138.74","6965.938","2.303858","0.4786315","0.4786315","1.914526","1.914526"
"138.75","6965.974","2.304025","0.4787931","0.4787931","1.915172","1.915172"
"138.76","6966.008","2.304192","0.4789529","0.4789529","1.915812","1.915812"
"138.77","6966.038","2.30435","0.4791095","0.4791095","1.916438","1.916438"
"138.78","6966.065","2.304517","0.4792628","0.4792628","1.917051","1.917051"
"138.79","6966.09","2.304692","0.4794135","0.4794135","1.917654","1.917654"
"138.8","6966.113","2.304858","0.4795628","0.4795628","1.918251","1.918251"
"138.81","6966.133","2.305017","0.4797119","0.4797119","1.918847","1.918847"
"138.82","6966.152","2.305183","0.4798618","0.4798618","1.919447","1.919447"
"138.83","6966.171","2.305358","0.4800129","0.4800129","1.920051","1.920051"
"138.84","6966.194","2.305525","0.4801652","0.4801652","1.920661","1.920661"
"138.85","6966.221","2.305683","0.4803189","0.4803189","1.921276","1.921276"
"138.86","6966.25","2.30585","0.4804739","0.4804739","1.921896","1.921896"
"138.87","6966.281","2.306025","0.4806301","0.4806301","1.92252","1.92252"
"138.88","6966.313","2.306183","0.480787","0.480787","1.923148","1.923148"
"138.89","6966.345","2.30635","0.4809448","0.4809448","1.923779","1.923779"
"138.9","6966.379","2.306517","0.4811036","0.4811036","1.924414","1.924414"
"138.91","6966.417","2.306683","0.4812624","0.4812624","1.92505","1.92505"
"138.92","6966.457","2.30685","0.4814208","0.4814208","1.925683","1.925683"
"138.93","6966.498","2.307017","0.4815792","0.4815792","1.926317","1.926317"
"138.94","6966.538","2.307183","0.481738","0.481738","1.926952","1.926952"
"138.95","6966.574","2.30735","0.4818968","0.4818968","1.927587","1.927587"
"138.96","6966.604","2.307517","0.4820552","0.4820552","1.928221","1.928221"
"138.97","6966.631","2.307683","0.4822127","0.4822127","1.928851","1.928851"
"138.98","6966.656","2.30785","0.48237","0.48237","1.92948","1.92948"
"138.99","6966.683","2.308017","0.4825268","0.4825268","1.930107","1.930107"
"139","6966.709","2.308183","0.4826829","0.4826829","1.930732","1.930732"
"139.01","6966.737","2.308358","0.4828382","0.4828382","1.931353","1.931353"
"139.02","6966.766","2.308517","0.4829937","0.4829937","1.931975","1.931975"
"139.03","6966.792","2.308683","0.4831504","0.4831504","1.932602","1.932602"
"139.04","6966.82","2.30885","0.4833088","0.4833088","1.933235","1.933235"
"139.05","6966.848","2.309025","0.4834687","0.4834687","1.933875","1.933875"
"139.06","6966.875","2.309183","0.4836295","0.4836295","1.934518","1.934518"
"139.07","6966.902","2.30935","0.4837906","0.4837906","1.935162","1.935162"
"139.08","6966.929","2.309517","0.4839517","0.4839517","1.935807","1.935807"
"139.09","6966.957","2.309692","0.4841131","0.4841131","1.936453","1.936453"
"139.1","6966.986","2.309858","0.4842749","0.4842749","1.9371","1.9371"
"139.11","6967.017","2.310017","0.4844369","0.4844369","1.937748","1.937748"
"139.12","6967.051","2.310183","0.4845987","0.4845987","1.938395","1.938395"
"139.13","6967.089","2.310358","0.4847603","0.4847603","1.939041","1.939041"
"139.14","6967.128","2.310517","0.4849214","0.4849214","1.939686","1.939686"
"139.15","6967.17","2.310683","0.4850815","0.4850815","1.940326","1.940326"
"139.16","6967.214","2.31085","0.4852398","0.4852398","1.940959","1.940959"
"139.17","6967.258","2.311025","0.485396","0.485396","1.941584","1.941584"
"139.18","6967.304","2.311192","0.48555","0.48555","1.9422","1.9422"
"139.19","6967.35","2.311358","0.4857026","0.4857026","1.94281","1.94281"
"139.2","6967.397","2.311525","0.4858548","0.4858548","1.943419","1.943419"
"139.21","6967.442","2.311692","0.486007","0.486007","1.944028","1.944028"
"139.22","6967.485","2.311858","0.4861592","0.4861592","1.944637","1.944637"
"139.23","6967.525","2.312025","0.4863113","0.4863113","1.945245","1.945245"
"139.24","6967.563","2.312192","0.4864632","0.4864632","1.945853","1.945853"
"139.25","6967.597","2.31235","0.4866149","0.4866149","1.94646","1.94646"
"139.26","6967.629","2.312525","0.4867668","0.4867668","1.947067","1.947067"
"139.27","6967.662","2.312692","0.486919","0.486919","1.947676","1.947676"
"139.28","6967.692","2.31285","0.4870719","0.4870719","1.948287","1.948287"
"139.29","6967.723","2.313017","0.4872258","0.4872258","1.948903","1.948903"
"139.3","6967.754","2.313192","0.4873805","0.4873805","1.949522","1.949522"
"139.31","6967.786","2.313358","0.4875359","0.4875359","1.950144","1.950144"
"139.32","6967.82","2.313525","0.4876917","0.4876917","1.950767","1.950767"
"139.33","6967.857","2.313692","0.487848","0.487848","1.951392","1.951392"
"139.34","6967.898","2.313858","0.4880052","0.4880052","1.952021","1.952021"
"139.35","6967.942","2.314025","0.488163","0.488163","1.952652","1.952652"
"139.36","6967.988","2.314192","0.4883205","0.4883205","1.953282","1.953282"
"139.37","6968.033","2.314358","0.4884777","0.4884777","1.953911","1.953911"
"139.38","6968.077","2.314517","0.4886351","0.4886351","1.95454","1.95454"
"139.39","6968.118","2.314692","0.4887927","0.4887927","1.955171","1.955171"
"139.4","6968.157","2.314858","0.4889506","0.4889506","1.955802","1.955802"
"139.41","6968.193","2.315025","0.4891097","0.4891097","1.956439","1.956439"
"139.42","6968.226","2.315183","0.4892704","0.4892704","1.957082","1.957082"
"139.43","6968.255","2.315358","0.4894322","0.4894322","1.957729","1.957729"
"139.44","6968.282","2.315525","0.4895947","0.4895947","1.958379","1.958379"
"139.45","6968.306","2.315683","0.4897577","0.4897577","1.959031","1.959031"
"139.46","6968.327","2.31585","0.4899211","0.4899211","1.959684","1.959684"
"139.47","6968.347","2.316017","0.4900848","0.4900848","1.960339","1.960339"
"139.48","6968.365","2.316183","0.490248","0.490248","1.960992","1.960992"
"139.49","6968.383","2.31635","0.4904101","0.4904101","1.96164","1.96164"
"139.5","6968.401","2.316517","0.4905705","0.4905705","1.962282","1.962282"
"139.51","6968.421","2.316683","0.4907291","0.4907291","1.962916","1.962916"
"139.52","6968.443","2.316858","0.4908861","0.4908861","1.963544","1.963544"
"139.53","6968.468","2.317017","0.4910421","0.4910421","1.964168","1.964168"
"139.54","6968.497","2.317183","0.4911976","0.4911976","1.96479","1.96479"
"139.55","6968.532","2.31735","0.4913528","0.4913528","1.965411","1.965411"
"139.56","6968.572","2.317517","0.4915069","0.4915069","1.966027","1.966027"
"139.57","6968.615","2.317683","0.4916597","0.4916597","1.966639","1.966639"
"139.58","6968.658","2.31785","0.4918114","0.4918114","1.967246","1.967246"
"139.59","6968.696","2.318017","0.4919626","0.4919626","1.967851","1.967851"
"139.6","6968.729","2.318183","0.4921142","0.4921142","1.968457","1.968457"
"139.61","6968.758","2.31835","0.4922664","0.4922664","1.969066","1.969066"
"139.62","6968.784","2.318517","0.4924196","0.4924196","1.969678","1.969678"
"139.63","6968.812","2.318683","0.4925739","0.4925739","1.970296","1.970296"
"139.64","6968.84","2.31885","0.4927295","0.4927295","1.970918","1.970918"
"139.65","6968.871","2.319017","0.4928862","0.4928862","1.971545","1.971545"
"139.66","6968.902","2.319183","0.4930437","0.4930437","1.972175","1.972175"
"139.67","6968.935","2.31935","0.4932013","0.4932013","1.972805","1.972805"
"139.68","6968.968","2.319517","0.4933588","0.4933588","1.973435","1.973435"
"139.69","6969.003","2.319683","0.4935165","0.4935165","1.974066","1.974066"
"139.7","6969.036","2.31985","0.4936745","0.4936745","1.974698","1.974698"
"139.71","6969.068","2.320017","0.4938332","0.4938332","1.975333","1.975333"
"139.72","6969.099","2.320183","0.4939925","0.4939925","1.97597","1.97597"
"139.73","6969.129","2.320358","0.4941525","0.4941525","1.97661","1.97661"
"139.74","6969.161","2.320517","0.4943129","0.4943129","1.977252","1.977252"
"139.75","6969.192","2.320683","0.4944737","0.4944737","1.977895","1.977895"
"139.76","6969.226","2.32085","0.4946346","0.4946346","1.978538","1.978538"
"139.77","6969.259","2.321017","0.494796","0.494796","1.979184","1.979184"
"139.78","6969.291","2.321192","0.4949578","0.4949578","1.979831","1.979831"
"139.79","6969.322","2.321358","0.4951197","0.4951197","1.980479","1.980479"
"139.8","6969.351","2.321525","0.4952817","0.4952817","1.981127","1.981127"
"139.81","6969.379","2.321692","0.4954439","0.4954439","1.981776","1.981776"
"139.82","6969.405","2.321858","0.495606","0.495606","1.982424","1.982424"
"139.83","6969.43","2.322025","0.4957683","0.4957683","1.983073","1.983073"
"139.84","6969.452","2.322192","0.4959308","0.4959308","1.983723","1.983723"
"139.85","6969.473","2.32235","0.4960927","0.4960927","1.984371","1.984371"
"139.86","6969.493","2.322525","0.4962535","0.4962535","1.985014","1.985014"
"139.87","6969.513","2.322692","0.4964134","0.4964134","1.985654","1.985654"
"139.88","6969.533","2.322858","0.4965732","0.4965732","1.986293","1.986293"
"139.89","6969.554","2.323017","0.4967333","0.4967333","1.986933","1.986933"
"139.9","6969.575","2.323183","0.4968932","0.4968932","1.987573","1.987573"
"139.91","6969.595","2.323358","0.4970519","0.4970519","1.988208","1.988208"
"139.92","6969.616","2.323525","0.4972091","0.4972091","1.988836","1.988836"
"139.93","6969.638","2.323683","0.4973654","0.4973654","1.989461","1.989461"
"139.94","6969.663","2.32385","0.4975212","0.4975212","1.990085","1.990085"
"139.95","6969.689","2.324025","0.497677","0.497677","1.990708","1.990708"
"139.96","6969.716","2.324192","0.4978336","0.4978336","1.991334","1.991334"
"139.97","6969.745","2.324358","0.4979914","0.4979914","1.991966","1.991966"
"139.98","6969.773","2.324517","0.4981498","0.4981498","1.992599","1.992599"
"139.99","6969.804","2.324692","0.498308","0.498308","1.993232","1.993232"
"140","6969.834","2.324858","0.4984656","0.4984656","1.993862","1.993862"
"140.01","6969.864","2.325025","0.4986224","0.4986224","1.99449","1.99449"
"140.02","6969.895","2.325183","0.4987778","0.4987778","1.995111","1.995111"
"140.03","6969.925","2.32535","0.4989318","0.4989318","1.995727","1.995727"
"140.04","6969.957","2.325525","0.499085","0.499085","1.99634","1.99634"
"140.05","6969.988","2.325683","0.4992381","0.4992381","1.996953","1.996953"
"140.06","6970.022","2.32585","0.4993916","0.4993916","1.997566","1.997566"
"140.07","6970.057","2.326017","0.4995455","0.4995455","1.998182","1.998182"
"140.08","6970.093","2.326183","0.4997","0.4997","1.9988","1.9988"
"140.09","6970.13","2.32635","0.4998552","0.4998552","1.999421","1.999421"
"140.1","6970.167","2.326517","0.5000108","0.5000108","2.000043","2.000043"
"140.11","6970.203","2.326683","0.500167","0.500167","2.000668","2.000668"
"140.12","6970.238","2.326858","0.5003238","0.5003238","2.001295","2.001295"
"140.13","6970.271","2.327017","0.5004808","0.5004808","2.001923","2.001923"
"140.14","6970.302","2.327183","0.5006378","0.5006378","2.002551","2.002551"
"140.15","6970.332","2.32735","0.5007937","0.5007937","2.003175","2.003175"
"140.16","6970.362","2.327517","0.5009483","0.5009483","2.003793","2.003793"
"140.17","6970.393","2.327683","0.5011019","0.5011019","2.004408","2.004408"
"140.18","6970.423","2.32785","0.5012553","0.5012553","2.005021","2.005021"
"140.19","6970.451","2.328017","0.5014091","0.5014091","2.005636","2.005636"
"140.2","6970.475","2.328183","0.501563","0.501563","2.006252","2.006252"
"140.21","6970.494","2.32835","0.501717","0.501717","2.006868","2.006868"
"140.22","6970.508","2.328517","0.5018711","0.5018711","2.007484","2.007484"
"140.23","6970.517","2.328683","0.5020259","0.5020259","2.008104","2.008104"
"140.24","6970.525","2.32885","0.5021815","0.5021815","2.008726","2.008726"
"140.25","6970.533","2.329017","0.5023385","0.5023385","2.009354","2.009354"
"140.26","6970.544","2.329183","0.5024966","0.5024966","2.009986","2.009986"
"140.27","6970.557","2.32935","0.5026553","0.5026553","2.010621","2.010621"
"140.28","6970.572","2.329517","0.5028144","0.5028144","2.011258","2.011258"
"140.29","6970.59","2.329675","0.5029742","0.5029742","2.011897","2.011897"
"140.3","6970.611","2.32985","0.5031345","0.5031345","2.012538","2.012538"
"140.31","6970.632","2.330017","0.5032942","0.5032942","2.013177","2.013177"
"140.32","6970.655","2.330183","0.5034528","0.5034528","2.013811","2.013811"
"140.33","6970.68","2.33035","0.5036098","0.5036098","2.014439","2.014439"
"140.34","6970.71","2.330508","0.5037648","0.5037648","2.015059","2.015059"
"140.35","6970.741","2.330683","0.5039177","0.5039177","2.015671","2.015671"
"140.36","6970.775","2.33085","0.5040689","0.5040689","2.016276","2.016276"
"140.37","6970.81","2.331017","0.5042195","0.5042195","2.016878","2.016878"
"140.38","6970.845","2.331175","0.504371","0.504371","2.017484","2.017484"
"140.39","6970.879","2.331342","0.5045243","0.5045243","2.018097","2.018097"
"140.4","6970.911","2.331517","0.50468","0.50468","2.01872","2.01872"
"140.41","6970.94","2.331683","0.5048381","0.5048381","2.019352","2.019352"
"140.42","6970.965","2.33185","0.5049983","0.5049983","2.019993","2.019993"
"140.43","6970.988","2.332017","0.5051597","0.5051597","2.020639","2.020639"
"140.44","6971.011","2.332183","0.5053215","0.5053215","2.021286","2.021286"
"140.45","6971.037","2.33235","0.5054831","0.5054831","2.021932","2.021932"
"140.46","6971.067","2.332517","0.5056443","0.5056443","2.022577","2.022577"
"140.47","6971.102","2.332683","0.5058051","0.5058051","2.02322","2.02322"
"140.48","6971.141","2.33285","0.5059653","0.5059653","2.023861","2.023861"
"140.49","6971.183","2.333017","0.5061247","0.5061247","2.024499","2.024499"
"140.5","6971.227","2.333183","0.5062832","0.5062832","2.025133","2.025133"
"140.51","6971.273","2.333358","0.5064407","0.5064407","2.025763","2.025763"
"140.52","6971.323","2.333517","0.5065971","0.5065971","2.026388","2.026388"
"140.53","6971.374","2.333683","0.506752","0.506752","2.027008","2.027008"
"140.54","6971.425","2.33385","0.506905","0.506905","2.02762","2.02762"
"140.55","6971.473","2.334025","0.5070564","0.5070564","2.028226","2.028226"
"140.56","6971.518","2.334192","0.5072069","0.5072069","2.028828","2.028828"
"140.57","6971.556","2.33435","0.5073575","0.5073575","2.02943","2.02943"
"140.58","6971.59","2.334517","0.5075099","0.5075099","2.03004","2.03004"
"140.59","6971.618","2.334683","0.5076648","0.5076648","2.030659","2.030659"
"140.6","6971.641","2.334858","0.5078225","0.5078225","2.03129","2.03129"
"140.61","6971.663","2.335017","0.5079827","0.5079827","2.031931","2.031931"
"140.62","6971.687","2.335183","0.5081446","0.5081446","2.032578","2.032578"
"140.63","6971.712","2.33535","0.5083064","0.5083064","2.033226","2.033226"
"140.64","6971.741","2.335525","0.5084667","0.5084667","2.033867","2.033867"
"140.65","6971.773","2.335692","0.508625","0.508625","2.0345","2.0345"
"140.66","6971.809","2.335858","0.508782","0.508782","2.035128","2.035128"
"140.67","6971.847","2.336017","0.5089387","0.5089387","2.035755","2.035755"
"140.68","6971.89","2.336192","0.5090959","0.5090959","2.036384","2.036384"
"140.69","6971.935","2.33635","0.5092536","0.5092536","2.037014","2.037014"
"140.7","6971.982","2.336517","0.5094112","0.5094112","2.037645","2.037645"
"140.71","6972.027","2.336683","0.5095688","0.5095688","2.038275","2.038275"
"140.72","6972.071","2.33685","0.5097271","0.5097271","2.038908","2.038908"
"140.73","6972.112","2.337017","0.5098862","0.5098862","2.039545","2.039545"
"140.74","6972.15","2.337183","0.510046","0.510046","2.040184","2.040184"
"140.75","6972.188","2.33735","0.5102061","0.5102061","2.040824","2.040824"
"140.76","6972.224","2.337517","0.5103666","0.5103666","2.041466","2.041466"
"140.77","6972.258","2.337683","0.5105275","0.5105275","2.04211","2.04211"
"140.78","6972.289","2.33785","0.5106886","0.5106886","2.042754","2.042754"
"140.79","6972.318","2.338017","0.5108496","0.5108496","2.043398","2.043398"
"140.8","6972.344","2.338183","0.5110106","0.5110106","2.044042","2.044042"
"140.81","6972.37","2.33835","0.5111714","0.5111714","2.044686","2.044686"
"140.82","6972.396","2.338517","0.5113315","0.5113315","2.045326","2.045326"
"140.83","6972.422","2.338683","0.5114906","0.5114906","2.045962","2.045962"
"140.84","6972.45","2.33885","0.511649","0.511649","2.046596","2.046596"
"140.85","6972.478","2.339017","0.5118071","0.5118071","2.047228","2.047228"
"140.86","6972.505","2.339183","0.5119648","0.5119648","2.047859","2.047859"
"140.87","6972.533","2.33935","0.5121217","0.5121217","2.048487","2.048487"
"140.88","6972.562","2.339517","0.5122773","0.5122773","2.049109","2.049109"
"140.89","6972.594","2.339683","0.5124318","0.5124318","2.049727","2.049727"
"140.9","6972.629","2.33985","0.5125855","0.5125855","2.050342","2.050342"
"140.91","6972.667","2.340017","0.5127387","0.5127387","2.050955","2.050955"
"140.92","6972.705","2.340183","0.5128918","0.5128918","2.051567","2.051567"
"140.93","6972.737","2.340342","0.5130448","0.5130448","2.052179","2.052179"
"140.94","6972.766","2.340508","0.5131979","0.5131979","2.052792","2.052792"
"140.95","6972.789","2.340675","0.5133514","0.5133514","2.053406","2.053406"
"140.96","6972.808","2.34085","0.5135051","0.5135051","2.05402","2.05402"
"140.97","6972.825","2.341017","0.5136586","0.5136586","2.054634","2.054634"
"140.98","6972.838","2.341183","0.5138117","0.5138117","2.055247","2.055247"
"140.99","6972.851","2.341342","0.5139642","0.5139642","2.055857","2.055857"
"141","6972.861","2.341517","0.5141168","0.5141168","2.056467","2.056467"
"141.01","6972.872","2.341683","0.5142701","0.5142701","2.057081","2.057081"
"141.02","6972.882","2.34185","0.5144245","0.5144245","2.057698","2.057698"
"141.03","6972.893","2.342017","0.5145802","0.5145802","2.058321","2.058321"
"141.04","6972.907","2.342183","0.5147364","0.5147364","2.058946","2.058946"
"141.05","6972.924","2.34235","0.514893","0.514893","2.059572","2.059572"
"141.06","6972.945","2.342517","0.5150498","0.5150498","2.060199","2.060199"
"141.07","6972.971","2.342692","0.5152076","0.5152076","2.06083","2.06083"
"141.08","6973","2.34285","0.5153666","0.5153666","2.061466","2.061466"
"141.09","6973.031","2.343017","0.5155267","0.5155267","2.062107","2.062107"
"141.1","6973.065","2.343183","0.5156873","0.5156873","2.062749","2.062749"
"141.11","6973.101","2.343358","0.5158483","0.5158483","2.063393","2.063393"
"141.12","6973.137","2.343517","0.5160097","0.5160097","2.064039","2.064039"
"141.13","6973.173","2.343683","0.5161707","0.5161707","2.064683","2.064683"
"141.14","6973.209","2.34385","0.5163307","0.5163307","2.065323","2.065323"
"141.15","6973.246","2.344017","0.5164895","0.5164895","2.065958","2.065958"
"141.16","6973.284","2.344183","0.5166478","0.5166478","2.066591","2.066591"
"141.17","6973.325","2.34435","0.5168059","0.5168059","2.067224","2.067224"
"141.18","6973.366","2.344517","0.5169643","0.5169643","2.067857","2.067857"
"141.19","6973.406","2.344683","0.5171229","0.5171229","2.068492","2.068492"
"141.2","6973.443","2.34485","0.5172819","0.5172819","2.069128","2.069128"
"141.21","6973.478","2.345025","0.5174415","0.5174415","2.069766","2.069766"
"141.22","6973.508","2.345183","0.517602","0.517602","2.070408","2.070408"
"141.23","6973.536","2.34535","0.5177635","0.5177635","2.071054","2.071054"
"141.24","6973.561","2.345517","0.5179261","0.5179261","2.071704","2.071704"
"141.25","6973.582","2.345683","0.5180899","0.5180899","2.07236","2.07236"
"141.26","6973.603","2.34585","0.5182548","0.5182548","2.073019","2.073019"
"141.27","6973.621","2.346017","0.5184203","0.5184203","2.073681","2.073681"
"141.28","6973.64","2.346183","0.5185852","0.5185852","2.074341","2.074341"
"141.29","6973.662","2.346358","0.5187482","0.5187482","2.074993","2.074993"
"141.3","6973.684","2.346517","0.5189086","0.5189086","2.075634","2.075634"
"141.31","6973.707","2.346683","0.5190664","0.5190664","2.076266","2.076266"
"141.32","6973.729","2.34685","0.5192222","0.5192222","2.076889","2.076889"
"141.33","6973.75","2.347025","0.5193766","0.5193766","2.077506","2.077506"
"141.34","6973.77","2.347183","0.5195295","0.5195295","2.078118","2.078118"
"141.35","6973.789","2.34735","0.5196807","0.5196807","2.078723","2.078723"
"141.36","6973.812","2.347517","0.51983","0.51983","2.07932","2.07932"
"141.37","6973.837","2.347692","0.5199777","0.5199777","2.079911","2.079911"
"141.38","6973.865","2.34785","0.5201247","0.5201247","2.080499","2.080499"
"141.39","6973.892","2.348025","0.5202719","0.5202719","2.081088","2.081088"
"141.4","6973.917","2.348183","0.5204204","0.5204204","2.081681","2.081681"
"141.41","6973.939","2.34835","0.5205708","0.5205708","2.082283","2.082283"
"141.42","6973.961","2.348517","0.5207237","0.5207237","2.082895","2.082895"
"141.43","6973.985","2.348683","0.5208795","0.5208795","2.083518","2.083518"
"141.44","6974.011","2.34885","0.5210382","0.5210382","2.084153","2.084153"
"141.45","6974.04","2.349017","0.5211993","0.5211993","2.084797","2.084797"
"141.46","6974.07","2.349192","0.5213621","0.5213621","2.085449","2.085449"
"141.47","6974.101","2.349358","0.5215257","0.5215257","2.086103","2.086103"
"141.48","6974.133","2.349517","0.5216899","0.5216899","2.08676","2.08676"
"141.49","6974.168","2.349683","0.5218542","0.5218542","2.087417","2.087417"
"141.5","6974.202","2.34985","0.5220179","0.5220179","2.088072","2.088072"
"141.51","6974.234","2.350017","0.5221803","0.5221803","2.088721","2.088721"
"141.52","6974.263","2.350183","0.5223413","0.5223413","2.089365","2.089365"
"141.53","6974.291","2.35035","0.5225005","0.5225005","2.090002","2.090002"
"141.54","6974.315","2.350517","0.5226584","0.5226584","2.090634","2.090634"
"141.55","6974.339","2.350683","0.5228157","0.5228157","2.091263","2.091263"
"141.56","6974.362","2.35085","0.5229727","0.5229727","2.091891","2.091891"
"141.57","6974.383","2.351017","0.5231296","0.5231296","2.092518","2.092518"
"141.58","6974.401","2.351183","0.5232867","0.5232867","2.093147","2.093147"
"141.59","6974.418","2.351342","0.5234441","0.5234441","2.093776","2.093776"
"141.6","6974.435","2.351517","0.5236015","0.5236015","2.094406","2.094406"
"141.61","6974.451","2.351683","0.5237586","0.5237586","2.095034","2.095034"
"141.62","6974.467","2.35185","0.5239152","0.5239152","2.095661","2.095661"
"141.63","6974.482","2.352008","0.5240709","0.5240709","2.096284","2.096284"
"141.64","6974.497","2.352183","0.5242259","0.5242259","2.096904","2.096904"
"141.65","6974.513","2.35235","0.5243809","0.5243809","2.097524","2.097524"
"141.66","6974.531","2.352517","0.5245364","0.5245364","2.098145","2.098145"
"141.67","6974.554","2.352692","0.5246929","0.5246929","2.098772","2.098772"
"141.68","6974.58","2.35285","0.5248503","0.5248503","2.099401","2.099401"
"141.69","6974.611","2.353017","0.5250082","0.5250082","2.100033","2.100033"
"141.7","6974.643","2.353183","0.5251664","0.5251664","2.100666","2.100666"
"141.71","6974.673","2.35335","0.5253245","0.5253245","2.101298","2.101298"
"141.72","6974.701","2.353517","0.5254824","0.5254824","2.10193","2.10193"
"141.73","6974.728","2.353683","0.5256402","0.5256402","2.102561","2.102561"
"141.74","6974.752","2.35385","0.5257982","0.5257982","2.103193","2.103193"
"141.75","6974.779","2.354017","0.5259569","0.5259569","2.103828","2.103828"
"141.76","6974.81","2.354183","0.526116","0.526116","2.104464","2.104464"
"141.77","6974.845","2.35435","0.5262747","0.5262747","2.105099","2.105099"
"141.78","6974.885","2.354517","0.526433","0.526433","2.105732","2.105732"
"141.79","6974.927","2.354683","0.5265909","0.5265909","2.106364","2.106364"
"141.8","6974.97","2.35485","0.5267481","0.5267481","2.106992","2.106992"
"141.81","6975.012","2.355017","0.5269049","0.5269049","2.10762","2.10762"
"141.82","6975.052","2.355183","0.5270612","0.5270612","2.108245","2.108245"
"141.83","6975.089","2.35535","0.5272176","0.5272176","2.108871","2.108871"
"141.84","6975.124","2.355517","0.527375","0.527375","2.1095","2.1095"
"141.85","6975.154","2.355683","0.5275336","0.5275336","2.110134","2.110134"
"141.86","6975.182","2.355858","0.5276935","0.5276935","2.110774","2.110774"
"141.87","6975.207","2.356025","0.5278543","0.5278543","2.111417","2.111417"
"141.88","6975.23","2.356192","0.5280156","0.5280156","2.112062","2.112062"
"141.89","6975.254","2.356358","0.5281764","0.5281764","2.112706","2.112706"
"141.9","6975.281","2.356525","0.5283365","0.5283365","2.113346","2.113346"
"141.91","6975.309","2.356683","0.5284953","0.5284953","2.113981","2.113981"
"141.92","6975.339","2.35685","0.5286524","0.5286524","2.11461","2.11461"
"141.93","6975.373","2.357017","0.5288084","0.5288084","2.115234","2.115234"
"141.94","6975.407","2.357192","0.528964","0.528964","2.115856","2.115856"
"141.95","6975.441","2.35735","0.5291195","0.5291195","2.116478","2.116478"
"141.96","6975.476","2.357517","0.5292754","0.5292754","2.117102","2.117102"
"141.97","6975.513","2.357683","0.5294314","0.5294314","2.117726","2.117726"
"141.98","6975.549","2.357858","0.529587","0.529587","2.118348","2.118348"
"141.99","6975.587","2.358025","0.5297427","0.5297427","2.118971","2.118971"
"142","6975.624","2.358192","0.5298985","0.5298985","2.119594","2.119594"
"142.01","6975.66","2.35835","0.5300547","0.5300547","2.120219","2.120219"
"142.02","6975.696","2.358525","0.5302112","0.5302112","2.120845","2.120845"
"142.03","6975.73","2.358692","0.5303673","0.5303673","2.121469","2.121469"
"142.04","6975.762","2.358858","0.5305232","0.5305232","2.122093","2.122093"
"142.05","6975.793","2.359025","0.5306792","0.5306792","2.122717","2.122717"
"142.06","6975.824","2.359192","0.5308356","0.5308356","2.123343","2.123343"
"142.07","6975.857","2.359358","0.5309922","0.5309922","2.123969","2.123969"
"142.08","6975.892","2.359517","0.5311484","0.5311484","2.124593","2.124593"
"142.09","6975.931","2.359683","0.5313038","0.5313038","2.125215","2.125215"
"142.1","6975.971","2.359858","0.5314584","0.5314584","2.125834","2.125834"
"142.11","6976.012","2.360025","0.5316125","0.5316125","2.12645","2.12645"
"142.12","6976.051","2.360183","0.5317663","0.5317663","2.127065","2.127065"
"142.13","6976.088","2.36035","0.5319201","0.5319201","2.12768","2.12768"
"142.14","6976.126","2.360517","0.5320745","0.5320745","2.128298","2.128298"
"142.15","6976.166","2.360692","0.5322292","0.5322292","2.128917","2.128917"
"142.16","6976.204","2.36085","0.5323841","0.5323841","2.129536","2.129536"
"142.17","6976.239","2.361017","0.5325392","0.5325392","2.130157","2.130157"
