"1 _ 1",,,,,,
"时间","载荷","行程","引伸计1","位移","位移(应变)","引伸计1(应变)"
"sec","N","mm","mm","mm","%","%"
"187.44","6850.315","3.1155","1.73464","1.73464","3.46928","3.46928"
"187.45","6850.483","3.115667","1.734754","1.734754","3.469508","3.469508"
"187.46","6850.647","3.115833","1.734867","1.734867","3.469734","3.469734"
"187.47","6850.808","3.116008","1.734978","1.734978","3.469957","3.469957"
"187.48","6850.967","3.116175","1.735089","1.735089","3.470178","3.470178"
"187.49","6851.127","3.116333","1.7352","1.7352","3.470399","3.470399"
"187.5","6851.288","3.1165","1.73531","1.73531","3.470621","3.470621"
"187.51","6851.451","3.116667","1.735421","1.735421","3.470843","3.470843"
"187.52","6851.615","3.116842","1.735532","1.735532","3.471064","3.471064"
"187.53","6851.779","3.117","1.735644","1.735644","3.471288","3.471288"
"187.54","6851.944","3.117167","1.735758","1.735758","3.471516","3.471516"
"187.55","6852.107","3.117333","1.735872","1.735872","3.471745","3.471745"
"187.56","6852.268","3.1175","1.735987","1.735987","3.471974","3.471974"
"187.57","6852.425","3.117667","1.736102","1.736102","3.472203","3.472203"
"187.58","6852.578","3.117833","1.736217","1.736217","3.472434","3.472434"
"187.59","6852.727","3.118","1.736332","1.736332","3.472665","3.472665"
"187.6","6852.872","3.118167","1.736448","1.736448","3.472896","3.472896"
"187.61","6853.015","3.118342","1.736564","1.736564","3.473128","3.473128"
"187.62","6853.158","3.118508","1.736681","1.736681","3.473361","3.473361"
"187.63","6853.303","3.118667","1.736798","1.736798","3.473596","3.473596"
"187.64","6853.451","3.118833","1.736915","1.736915","3.47383","3.47383"
"187.65","6853.603","3.119","1.737033","1.737033","3.474066","3.474066"
"187.66","6853.757","3.119167","1.737152","1.737152","3.474303","3.474303"
"187.67","6853.913","3.119333","1.737271","1.737271","3.474543","3.474543"
"187.68","6854.069","3.1195","1.737391","1.737391","3.474782","3.474782"
"187.69","6854.224","3.119667","1.737511","1.737511","3.475021","3.475021"
"187.7","6854.378","3.119833","1.73763","1.73763","3.47526","3.47526"
"187.71","6854.532","3.12","1.737749","1.737749","3.475498","3.475498"
"187.72","6854.687","3.120167","1.737869","1.737869","3.475737","3.475737"
"187.73","6854.842","3.120333","1.737988","1.737988","3.475976","3.475976"
"187.74","6854.996","3.1205","1.738106","1.738106","3.476213","3.476213"
"187.75","6855.149","3.120667","1.738224","1.738224","3.476449","3.476449"
"187.76","6855.303","3.120833","1.738342","1.738342","3.476685","3.476685"
"187.77","6855.456","3.121","1.73846","1.73846","3.476921","3.476921"
"187.78","6855.607","3.121167","1.738578","1.738578","3.477156","3.477156"
"187.79","6855.76","3.121333","1.738695","1.738695","3.477391","3.477391"
"187.8","6855.912","3.1215","1.738813","1.738813","3.477626","3.477626"
"187.81","6856.066","3.121667","1.738931","1.738931","3.477862","3.477862"
"187.82","6856.219","3.121833","1.73905","1.73905","3.478099","3.478099"
"187.83","6856.37","3.122","1.739168","1.739168","3.478335","3.478335"
"187.84","6856.517","3.122167","1.739285","1.739285","3.47857","3.47857"
"187.85","6856.658","3.122333","1.739402","1.739402","3.478805","3.478805"
"187.86","6856.797","3.1225","1.739519","1.739519","3.479038","3.479038"
"187.87","6856.935","3.122667","1.739636","1.739636","3.479273","3.479273"
"187.88","6857.074","3.122833","1.739754","1.739754","3.479508","3.479508"
"187.89","6857.214","3.123","1.739873","1.739873","3.479746","3.479746"
"187.9","6857.356","3.123167","1.739993","1.739993","3.479986","3.479986"
"187.91","6857.499","3.123325","1.740114","1.740114","3.480227","3.480227"
"187.92","6857.64","3.1235","1.740234","1.740234","3.480469","3.480469"
"187.93","6857.778","3.123667","1.740354","1.740354","3.480708","3.480708"
"187.94","6857.914","3.123833","1.740474","1.740474","3.480947","3.480947"
"187.95","6858.049","3.124","1.740593","1.740593","3.481186","3.481186"
"187.96","6858.184","3.124167","1.740712","1.740712","3.481423","3.481423"
"187.97","6858.318","3.124333","1.74083","1.74083","3.481661","3.481661"
"187.98","6858.453","3.1245","1.740948","1.740948","3.481895","3.481895"
"187.99","6858.588","3.124667","1.741064","1.741064","3.482128","3.482128"
"188","6858.724","3.124833","1.741179","1.741179","3.482357","3.482357"
"188.01","6858.86","3.125","1.741292","1.741292","3.482585","3.482585"
"188.02","6858.997","3.125167","1.741406","1.741406","3.482811","3.482811"
"188.03","6859.131","3.125333","1.741518","1.741518","3.483036","3.483036"
"188.04","6859.264","3.1255","1.74163","1.74163","3.48326","3.48326"
"188.05","6859.397","3.125667","1.741742","1.741742","3.483485","3.483485"
"188.06","6859.529","3.125833","1.741856","1.741856","3.483711","3.483711"
"188.07","6859.663","3.126","1.741971","1.741971","3.483942","3.483942"
"188.08","6859.796","3.126167","1.742088","1.742088","3.484176","3.484176"
"188.09","6859.932","3.126333","1.742206","1.742206","3.484412","3.484412"
"188.1","6860.069","3.1265","1.742325","1.742325","3.48465","3.48465"
"188.11","6860.208","3.126667","1.742445","1.742445","3.48489","3.48489"
"188.12","6860.347","3.126833","1.742565","1.742565","3.48513","3.48513"
"188.13","6860.486","3.127","1.742684","1.742684","3.485368","3.485368"
"188.14","6860.625","3.127167","1.742803","1.742803","3.485606","3.485606"
"188.15","6860.765","3.127333","1.74292","1.74292","3.485841","3.485841"
"188.16","6860.909","3.127508","1.743037","1.743037","3.486074","3.486074"
"188.17","6861.054","3.127667","1.743153","1.743153","3.486307","3.486307"
"188.18","6861.201","3.127833","1.743271","1.743271","3.486541","3.486541"
"188.19","6861.349","3.128","1.743389","1.743389","3.486778","3.486778"
"188.2","6861.496","3.128167","1.743509","1.743509","3.487017","3.487017"
"188.21","6861.644","3.128342","1.74363","1.74363","3.48726","3.48726"
"188.22","6861.791","3.128508","1.743752","1.743752","3.487503","3.487503"
"188.23","6861.939","3.128667","1.743874","1.743874","3.487747","3.487747"
"188.24","6862.089","3.128833","1.743995","1.743995","3.487991","3.487991"
"188.25","6862.24","3.129008","1.744117","1.744117","3.488233","3.488233"
"188.26","6862.39","3.129167","1.744237","1.744237","3.488474","3.488474"
"188.27","6862.539","3.129333","1.744357","1.744357","3.488714","3.488714"
"188.28","6862.686","3.1295","1.744476","1.744476","3.488953","3.488953"
"188.29","6862.829","3.129675","1.744596","1.744596","3.489191","3.489191"
"188.3","6862.968","3.129842","1.744715","1.744715","3.489429","3.489429"
"188.31","6863.104","3.130008","1.744834","1.744834","3.489668","3.489668"
"188.32","6863.235","3.130167","1.744954","1.744954","3.489908","3.489908"
"188.33","6863.366","3.130333","1.745074","1.745074","3.490149","3.490149"
"188.34","6863.495","3.130508","1.745195","1.745195","3.49039","3.49039"
"188.35","6863.625","3.130675","1.745315","1.745315","3.490629","3.490629"
"188.36","6863.755","3.130833","1.745433","1.745433","3.490866","3.490866"
"188.37","6863.885","3.131","1.74555","1.74555","3.491099","3.491099"
"188.38","6864.016","3.131167","1.745664","1.745664","3.491327","3.491327"
"188.39","6864.146","3.131333","1.745775","1.745775","3.491551","3.491551"
"188.4","6864.276","3.1315","1.745885","1.745885","3.491771","3.491771"
"188.41","6864.407","3.131667","1.745996","1.745996","3.491991","3.491991"
"188.42","6864.539","3.131833","1.746107","1.746107","3.492213","3.492213"
"188.43","6864.672","3.132","1.746219","1.746219","3.492438","3.492438"
"188.44","6864.805","3.132167","1.746334","1.746334","3.492667","3.492667"
"188.45","6864.938","3.132333","1.74645","1.74645","3.492899","3.492899"
"188.46","6865.068","3.1325","1.746567","1.746567","3.493134","3.493134"
"188.47","6865.199","3.132667","1.746686","1.746686","3.493371","3.493371"
"188.48","6865.33","3.132833","1.746806","1.746806","3.493611","3.493611"
"188.49","6865.46","3.133","1.746925","1.746925","3.493851","3.493851"
"188.5","6865.59","3.133167","1.747045","1.747045","3.49409","3.49409"
"188.51","6865.718","3.133333","1.747164","1.747164","3.494328","3.494328"
"188.52","6865.846","3.1335","1.747282","1.747282","3.494563","3.494563"
"188.53","6865.974","3.133667","1.747398","1.747398","3.494797","3.494797"
"188.54","6866.101","3.133833","1.747515","1.747515","3.49503","3.49503"
"188.55","6866.228","3.133992","1.747632","1.747632","3.495264","3.495264"
"188.56","6866.354","3.134167","1.74775","1.74775","3.495499","3.495499"
"188.57","6866.479","3.134333","1.747868","1.747868","3.495736","3.495736"
"188.58","6866.603","3.1345","1.747987","1.747987","3.495975","3.495975"
"188.59","6866.724","3.134667","1.748108","1.748108","3.496215","3.496215"
"188.6","6866.843","3.134833","1.748229","1.748229","3.496458","3.496458"
"188.61","6866.961","3.135","1.748351","1.748351","3.496702","3.496702"
"188.62","6867.079","3.135167","1.748473","1.748473","3.496945","3.496945"
"188.63","6867.197","3.135333","1.748594","1.748594","3.497188","3.497188"
"188.64","6867.316","3.1355","1.748715","1.748715","3.49743","3.49743"
"188.65","6867.435","3.135667","1.748836","1.748836","3.497671","3.497671"
"188.66","6867.554","3.135833","1.748956","1.748956","3.497912","3.497912"
"188.67","6867.674","3.136","1.749074","1.749074","3.498148","3.498148"
"188.68","6867.794","3.136167","1.74919","1.74919","3.498381","3.498381"
"188.69","6867.913","3.136325","1.749305","1.749305","3.49861","3.49861"
"188.7","6868.032","3.1365","1.749419","1.749419","3.498838","3.498838"
"188.71","6868.149","3.136667","1.749533","1.749533","3.499066","3.499066"
"188.72","6868.268","3.136833","1.749649","1.749649","3.499297","3.499297"
"188.73","6868.388","3.137","1.749766","1.749766","3.499532","3.499532"
"188.74","6868.512","3.137167","1.749885","1.749885","3.499771","3.499771"
"188.75","6868.638","3.137333","1.750005","1.750005","3.500009","3.500009"
"188.76","6868.768","3.1375","1.750124","1.750124","3.500248","3.500248"
"188.77","6868.901","3.137667","1.750244","1.750244","3.500488","3.500488"
"188.78","6869.036","3.137833","1.750363","1.750363","3.500727","3.500727"
"188.79","6869.171","3.138","1.750483","1.750483","3.500965","3.500965"
"188.8","6869.308","3.138167","1.750602","1.750602","3.501203","3.501203"
"188.81","6869.448","3.138333","1.750721","1.750721","3.501442","3.501442"
"188.82","6869.59","3.1385","1.750842","1.750842","3.501683","3.501683"
"188.83","6869.733","3.138667","1.750963","1.750963","3.501927","3.501927"
"188.84","6869.875","3.138833","1.751086","1.751086","3.502172","3.502172"
"188.85","6870.016","3.139008","1.751209","1.751209","3.502417","3.502417"
"188.86","6870.154","3.139167","1.751331","1.751331","3.502662","3.502662"
"188.87","6870.292","3.139333","1.751453","1.751453","3.502905","3.502905"
"188.88","6870.431","3.1395","1.751573","1.751573","3.503146","3.503146"
"188.89","6870.569","3.139667","1.751692","1.751692","3.503383","3.503383"
"188.9","6870.707","3.139842","1.751809","1.751809","3.503619","3.503619"
"188.91","6870.846","3.14","1.751926","1.751926","3.503853","3.503853"
"188.92","6870.985","3.140167","1.752043","1.752043","3.504087","3.504087"
"188.93","6871.125","3.140333","1.75216","1.75216","3.504321","3.504321"
"188.94","6871.265","3.1405","1.752278","1.752278","3.504557","3.504557"
"188.95","6871.402","3.140667","1.752397","1.752397","3.504794","3.504794"
"188.96","6871.539","3.140833","1.752517","1.752517","3.505033","3.505033"
"188.97","6871.673","3.141","1.752637","1.752637","3.505274","3.505274"
"188.98","6871.806","3.141167","1.752758","1.752758","3.505516","3.505516"
"188.99","6871.939","3.141333","1.752879","1.752879","3.505758","3.505758"
"189","6872.073","3.1415","1.752999","1.752999","3.505998","3.505998"
"189.01","6872.206","3.141667","1.753117","1.753117","3.506233","3.506233"
"189.02","6872.338","3.141833","1.753233","1.753233","3.506465","3.506465"
"189.03","6872.468","3.142","1.753347","1.753347","3.506693","3.506693"
"189.04","6872.6","3.142167","1.75346","1.75346","3.506919","3.506919"
"189.05","6872.732","3.142333","1.753572","1.753572","3.507144","3.507144"
"189.06","6872.868","3.1425","1.753684","1.753684","3.507368","3.507368"
"189.07","6873.005","3.142675","1.753796","1.753796","3.507591","3.507591"
"189.08","6873.144","3.142833","1.753909","1.753909","3.507817","3.507817"
"189.09","6873.283","3.143","1.754023","1.754023","3.508047","3.508047"
"189.1","6873.424","3.143167","1.754141","1.754141","3.508282","3.508282"
"189.11","6873.565","3.143333","1.754261","1.754261","3.508523","3.508523"
"189.12","6873.709","3.1435","1.754384","1.754384","3.508767","3.508767"
"189.13","6873.855","3.143667","1.754508","1.754508","3.509015","3.509015"
"189.14","6874.004","3.143833","1.754633","1.754633","3.509266","3.509266"
"189.15","6874.155","3.144","1.754759","1.754759","3.509518","3.509518"
"189.16","6874.304","3.144167","1.754884","1.754884","3.509768","3.509768"
"189.17","6874.451","3.144333","1.755008","1.755008","3.510017","3.510017"
"189.18","6874.596","3.1445","1.75513","1.75513","3.510259","3.510259"
"189.19","6874.739","3.144667","1.755249","1.755249","3.510497","3.510497"
"189.2","6874.883","3.144833","1.755364","1.755364","3.510728","3.510728"
"189.21","6875.028","3.145","1.755478","1.755478","3.510956","3.510956"
"189.22","6875.174","3.145167","1.75559","1.75559","3.51118","3.51118"
"189.23","6875.321","3.145333","1.755703","1.755703","3.511406","3.511406"
"189.24","6875.466","3.145492","1.755818","1.755818","3.511635","3.511635"
"189.25","6875.607","3.145658","1.755935","1.755935","3.511869","3.511869"
"189.26","6875.744","3.145833","1.756054","1.756054","3.512107","3.512107"
"189.27","6875.878","3.146","1.756174","1.756174","3.512347","3.512347"
"189.28","6876.012","3.146158","1.756294","1.756294","3.512588","3.512588"
"189.29","6876.146","3.146325","1.756414","1.756414","3.512827","3.512827"
"189.3","6876.279","3.146492","1.756533","1.756533","3.513065","3.513065"
"189.31","6876.412","3.146667","1.756651","1.756651","3.513302","3.513302"
"189.32","6876.543","3.146825","1.756769","1.756769","3.513539","3.513539"
"189.33","6876.672","3.146992","1.756889","1.756889","3.513777","3.513777"
"189.34","6876.799","3.147167","1.757008","1.757008","3.514016","3.514016"
"189.35","6876.923","3.147333","1.757128","1.757128","3.514255","3.514255"
"189.36","6877.048","3.1475","1.757246","1.757246","3.514493","3.514493"
"189.37","6877.172","3.147658","1.757364","1.757364","3.514729","3.514729"
"189.38","6877.299","3.147833","1.757483","1.757483","3.514965","3.514965"
"189.39","6877.427","3.148","1.757602","1.757602","3.515203","3.515203"
"189.4","6877.557","3.148167","1.757722","1.757722","3.515444","3.515444"
"189.41","6877.691","3.148333","1.757843","1.757843","3.515687","3.515687"
"189.42","6877.829","3.1485","1.757966","1.757966","3.515932","3.515932"
"189.43","6877.969","3.148667","1.758088","1.758088","3.516177","3.516177"
"189.44","6878.113","3.148833","1.75821","1.75821","3.51642","3.51642"
"189.45","6878.261","3.149","1.75833","1.75833","3.516661","3.516661"
"189.46","6878.411","3.149167","1.75845","1.75845","3.5169","3.5169"
"189.47","6878.565","3.149333","1.758569","1.758569","3.517138","3.517138"
"189.48","6878.72","3.1495","1.758688","1.758688","3.517376","3.517376"
"189.49","6878.878","3.149667","1.758806","1.758806","3.517613","3.517613"
"189.5","6879.038","3.149842","1.758924","1.758924","3.517849","3.517849"
"189.51","6879.196","3.15","1.759042","1.759042","3.518085","3.518085"
"189.52","6879.352","3.150167","1.759161","1.759161","3.518322","3.518322"
"189.53","6879.505","3.150333","1.759281","1.759281","3.518561","3.518561"
"189.54","6879.653","3.1505","1.7594","1.7594","3.5188","3.5188"
"189.55","6879.797","3.150667","1.759519","1.759519","3.519039","3.519039"
"189.56","6879.937","3.150833","1.759638","1.759638","3.519276","3.519276"
"189.57","6880.076","3.151","1.759755","1.759755","3.519511","3.519511"
"189.58","6880.213","3.151167","1.759872","1.759872","3.519744","3.519744"
"189.59","6880.351","3.151333","1.759987","1.759987","3.519974","3.519974"
"189.6","6880.49","3.1515","1.760101","1.760101","3.520202","3.520202"
"189.61","6880.63","3.151667","1.760215","1.760215","3.52043","3.52043"
"189.62","6880.772","3.151833","1.760329","1.760329","3.520658","3.520658"
"189.63","6880.914","3.152008","1.760444","1.760444","3.520887","3.520887"
"189.64","6881.055","3.152167","1.760559","1.760559","3.521119","3.521119"
"189.65","6881.193","3.152333","1.760677","1.760677","3.521353","3.521353"
"189.66","6881.33","3.1525","1.760795","1.760795","3.52159","3.52159"
"189.67","6881.463","3.152675","1.760915","1.760915","3.52183","3.52183"
"189.68","6881.595","3.152833","1.761036","1.761036","3.522072","3.522072"
"189.69","6881.726","3.153","1.761158","1.761158","3.522316","3.522316"
"189.7","6881.856","3.153167","1.76128","1.76128","3.522561","3.522561"
"189.71","6881.986","3.153333","1.761404","1.761404","3.522807","3.522807"
"189.72","6882.113","3.1535","1.761527","1.761527","3.523054","3.523054"
"189.73","6882.241","3.153667","1.76165","1.76165","3.5233","3.5233"
"189.74","6882.368","3.153833","1.761772","1.761772","3.523544","3.523544"
"189.75","6882.494","3.154","1.761894","1.761894","3.523787","3.523787"
"189.76","6882.619","3.154167","1.762015","1.762015","3.524031","3.524031"
"189.77","6882.743","3.154333","1.762137","1.762137","3.524274","3.524274"
"189.78","6882.866","3.1545","1.762258","1.762258","3.524517","3.524517"
"189.79","6882.99","3.154667","1.762379","1.762379","3.524758","3.524758"
"189.8","6883.114","3.154833","1.762498","1.762498","3.524997","3.524997"
"189.81","6883.239","3.155","1.762618","1.762618","3.525236","3.525236"
"189.82","6883.366","3.155167","1.762737","1.762737","3.525474","3.525474"
"189.83","6883.493","3.155333","1.762856","1.762856","3.525713","3.525713"
"189.84","6883.62","3.1555","1.762977","1.762977","3.525953","3.525953"
"189.85","6883.746","3.155667","1.763097","1.763097","3.526194","3.526194"
"189.86","6883.87","3.155833","1.763217","1.763217","3.526434","3.526434"
"189.87","6883.992","3.156","1.763338","1.763338","3.526676","3.526676"
"189.88","6884.112","3.156167","1.76346","1.76346","3.52692","3.52692"
"189.89","6884.231","3.156333","1.763583","1.763583","3.527166","3.527166"
"189.9","6884.35","3.1565","1.763706","1.763706","3.527411","3.527411"
"189.91","6884.467","3.156667","1.763828","1.763828","3.527657","3.527657"
"189.92","6884.584","3.156833","1.763951","1.763951","3.527902","3.527902"
"189.93","6884.702","3.157","1.764073","1.764073","3.528147","3.528147"
"189.94","6884.821","3.157158","1.764195","1.764195","3.52839","3.52839"
"189.95","6884.939","3.157333","1.764315","1.764315","3.528631","3.528631"
"189.96","6885.059","3.1575","1.764435","1.764435","3.52887","3.52887"
"189.97","6885.177","3.157667","1.764553","1.764553","3.529106","3.529106"
"189.98","6885.295","3.157825","1.76467","1.76467","3.529341","3.529341"
"189.99","6885.413","3.158","1.764787","1.764787","3.529574","3.529574"
"190","6885.531","3.158167","1.764903","1.764903","3.529805","3.529805"
"190.01","6885.649","3.158333","1.765018","1.765018","3.530035","3.530035"
"190.02","6885.767","3.1585","1.765133","1.765133","3.530265","3.530265"
"190.03","6885.885","3.158675","1.765248","1.765248","3.530497","3.530497"
"190.04","6886.002","3.158833","1.765366","1.765366","3.530731","3.530731"
"190.05","6886.117","3.159","1.765485","1.765485","3.53097","3.53097"
"190.06","6886.224","3.159167","1.765606","1.765606","3.531213","3.531213"
"190.07","6886.319","3.159325","1.765729","1.765729","3.531457","3.531457"
"190.08","6886.402","3.1595","1.765851","1.765851","3.531703","3.531703"
"190.09","6886.477","3.159667","1.765973","1.765973","3.531946","3.531946"
"190.1","6886.546","3.159833","1.766095","1.766095","3.53219","3.53219"
"190.11","6886.615","3.16","1.766216","1.766216","3.532432","3.532432"
"190.12","6886.685","3.160167","1.766337","1.766337","3.532674","3.532674"
"190.13","6886.757","3.160333","1.766457","1.766457","3.532915","3.532915"
"190.14","6886.837","3.1605","1.766577","1.766577","3.533154","3.533154"
"190.15","6886.926","3.160667","1.766697","1.766697","3.533394","3.533394"
"190.16","6887.026","3.160833","1.766816","1.766816","3.533631","3.533631"
"190.17","6887.138","3.161","1.766935","1.766935","3.533869","3.533869"
"190.18","6887.261","3.161167","1.767053","1.767053","3.534106","3.534106"
"190.19","6887.396","3.161342","1.767172","1.767172","3.534343","3.534343"
"190.2","6887.539","3.161508","1.76729","1.76729","3.53458","3.53458"
"190.21","6887.691","3.161667","1.767408","1.767408","3.534816","3.534816"
"190.22","6887.851","3.161833","1.767527","1.767527","3.535054","3.535054"
"190.23","6888.016","3.162","1.767647","1.767647","3.535293","3.535293"
"190.24","6888.185","3.162167","1.767766","1.767766","3.535532","3.535532"
"190.25","6888.354","3.162333","1.767886","1.767886","3.535773","3.535773"
"190.26","6888.52","3.1625","1.768006","1.768006","3.536013","3.536013"
"190.27","6888.684","3.162667","1.768126","1.768126","3.536253","3.536253"
"190.28","6888.847","3.162842","1.768246","1.768246","3.536493","3.536493"
"190.29","6889.009","3.163008","1.768366","1.768366","3.536732","3.536732"
"190.3","6889.172","3.163167","1.768486","1.768486","3.536972","3.536972"
"190.31","6889.338","3.163333","1.768605","1.768605","3.537209","3.537209"
"190.32","6889.507","3.1635","1.768722","1.768722","3.537445","3.537445"
"190.33","6889.678","3.163667","1.768839","1.768839","3.537677","3.537677"
"190.34","6889.849","3.163833","1.768954","1.768954","3.537907","3.537907"
"190.35","6890.019","3.164","1.769068","1.769068","3.538135","3.538135"
"190.36","6890.184","3.164167","1.769181","1.769181","3.538362","3.538362"
"190.37","6890.345","3.164333","1.769294","1.769294","3.538589","3.538589"
"190.38","6890.502","3.1645","1.769409","1.769409","3.538818","3.538818"
"190.39","6890.656","3.164667","1.769525","1.769525","3.539051","3.539051"
"190.4","6890.807","3.164833","1.769643","1.769643","3.539286","3.539286"
"190.41","6890.955","3.165","1.769761","1.769761","3.539523","3.539523"
"190.42","6891.101","3.165167","1.76988","1.76988","3.539759","3.539759"
"190.43","6891.246","3.165333","1.769998","1.769998","3.539995","3.539995"
"190.44","6891.39","3.1655","1.770115","1.770115","3.540231","3.540231"
"190.45","6891.535","3.165667","1.770233","1.770233","3.540467","3.540467"
"190.46","6891.681","3.165833","1.770352","1.770352","3.540704","3.540704"
"190.47","6891.831","3.166","1.770471","1.770471","3.540942","3.540942"
"190.48","6891.982","3.166167","1.77059","1.77059","3.541179","3.541179"
"190.49","6892.134","3.166333","1.770709","1.770709","3.541417","3.541417"
"190.5","6892.286","3.1665","1.770828","1.770828","3.541656","3.541656"
"190.51","6892.438","3.166667","1.770949","1.770949","3.541899","3.541899"
"190.52","6892.589","3.166833","1.771073","1.771073","3.542145","3.542145"
"190.53","6892.739","3.167","1.771198","1.771198","3.542396","3.542396"
"190.54","6892.885","3.167167","1.771325","1.771325","3.542649","3.542649"
"190.55","6893.03","3.167333","1.771452","1.771452","3.542904","3.542904"
"190.56","6893.173","3.1675","1.77158","1.77158","3.54316","3.54316"
"190.57","6893.316","3.167667","1.771708","1.771708","3.543416","3.543416"
"190.58","6893.458","3.167833","1.771834","1.771834","3.543669","3.543669"
"190.59","6893.599","3.168","1.771959","1.771959","3.543917","3.543917"
"190.6","6893.737","3.168167","1.772081","1.772081","3.544163","3.544163"
"190.61","6893.874","3.168333","1.772203","1.772203","3.544405","3.544405"
"190.62","6894.008","3.168492","1.772323","1.772323","3.544647","3.544647"
"190.63","6894.14","3.168658","1.772444","1.772444","3.544888","3.544888"
"190.64","6894.27","3.168833","1.772565","1.772565","3.545129","3.545129"
"190.65","6894.397","3.169","1.772686","1.772686","3.545371","3.545371"
"190.66","6894.524","3.169167","1.772806","1.772806","3.545613","3.545613"
"190.67","6894.652","3.169333","1.772928","1.772928","3.545855","3.545855"
"190.68","6894.784","3.1695","1.773049","1.773049","3.546097","3.546097"
"190.69","6894.918","3.169667","1.773169","1.773169","3.546338","3.546338"
"190.7","6895.058","3.169833","1.773289","1.773289","3.546578","3.546578"
"190.71","6895.201","3.169992","1.773408","1.773408","3.546816","3.546816"
"190.72","6895.348","3.170167","1.773526","1.773526","3.547051","3.547051"
"190.73","6895.496","3.170333","1.773642","1.773642","3.547284","3.547284"
"190.74","6895.644","3.1705","1.773758","1.773758","3.547515","3.547515"
"190.75","6895.788","3.170667","1.773874","1.773874","3.547748","3.547748"
"190.76","6895.927","3.170833","1.773992","1.773992","3.547985","3.547985"
"190.77","6896.062","3.171","1.774113","1.774113","3.548225","3.548225"
"190.78","6896.191","3.171167","1.774235","1.774235","3.548469","3.548469"
"190.79","6896.319","3.171333","1.774357","1.774357","3.548715","3.548715"
"190.8","6896.447","3.1715","1.774481","1.774481","3.548961","3.548961"
"190.81","6896.573","3.171667","1.774604","1.774604","3.549209","3.549209"
"190.82","6896.7","3.171833","1.774727","1.774727","3.549455","3.549455"
"190.83","6896.829","3.172","1.774849","1.774849","3.549698","3.549698"
"190.84","6896.959","3.172175","1.774969","1.774969","3.549938","3.549938"
"190.85","6897.091","3.172333","1.775088","1.775088","3.550176","3.550176"
"190.86","6897.227","3.1725","1.775205","1.775205","3.55041","3.55041"
"190.87","6897.368","3.172667","1.775321","1.775321","3.550642","3.550642"
"190.88","6897.515","3.172842","1.775437","1.775437","3.550874","3.550874"
"190.89","6897.667","3.173008","1.775553","1.775553","3.551106","3.551106"
"190.9","6897.823","3.173167","1.775671","1.775671","3.551341","3.551341"
"190.91","6897.981","3.173333","1.775789","1.775789","3.551577","3.551577"
"190.92","6898.139","3.1735","1.775908","1.775908","3.551816","3.551816"
"190.93","6898.292","3.173675","1.776028","1.776028","3.552055","3.552055"
"190.94","6898.44","3.173833","1.776147","1.776147","3.552295","3.552295"
"190.95","6898.583","3.174","1.776268","1.776268","3.552536","3.552536"
"190.96","6898.723","3.174167","1.77639","1.77639","3.55278","3.55278"
"190.97","6898.862","3.174342","1.776513","1.776513","3.553026","3.553026"
"190.98","6899","3.174508","1.776638","1.776638","3.553276","3.553276"
"190.99","6899.139","3.174667","1.776763","1.776763","3.553527","3.553527"
"191","6899.277","3.174833","1.776889","1.776889","3.553778","3.553778"
"191.01","6899.416","3.175008","1.777015","1.777015","3.55403","3.55403"
"191.02","6899.556","3.175167","1.777141","1.777141","3.554282","3.554282"
"191.03","6899.698","3.175333","1.777266","1.777266","3.554533","3.554533"
"191.04","6899.839","3.1755","1.77739","1.77739","3.55478","3.55478"
"191.05","6899.977","3.175667","1.777511","1.777511","3.555023","3.555023"
"191.06","6900.111","3.175833","1.777631","1.777631","3.555263","3.555263"
"191.07","6900.239","3.176","1.77775","1.77775","3.5555","3.5555"
"191.08","6900.362","3.176167","1.777869","1.777869","3.555737","3.555737"
"191.09","6900.482","3.176342","1.777988","1.777988","3.555976","3.555976"
"191.1","6900.598","3.1765","1.778108","1.778108","3.556217","3.556217"
"191.11","6900.713","3.176667","1.77823","1.77823","3.55646","3.55646"
"191.12","6900.828","3.176833","1.778352","1.778352","3.556705","3.556705"
"191.13","6900.943","3.177","1.778475","1.778475","3.55695","3.55695"
"191.14","6901.06","3.177167","1.778598","1.778598","3.557195","3.557195"
"191.15","6901.179","3.177333","1.77872","1.77872","3.557439","3.557439"
"191.16","6901.3","3.1775","1.77884","1.77884","3.557679","3.557679"
"191.17","6901.424","3.177658","1.778959","1.778959","3.557917","3.557917"
"191.18","6901.549","3.177833","1.779077","1.779077","3.558153","3.558153"
"191.19","6901.673","3.178","1.779194","1.779194","3.558389","3.558389"
"191.2","6901.795","3.178167","1.779313","1.779313","3.558625","3.558625"
"191.21","6901.915","3.178333","1.779432","1.779432","3.558865","3.558865"
"191.22","6902.033","3.1785","1.779554","1.779554","3.559108","3.559108"
"191.23","6902.151","3.178667","1.779678","1.779678","3.559355","3.559355"
"191.24","6902.271","3.178833","1.779802","1.779802","3.559604","3.559604"
"191.25","6902.393","3.179","1.779927","1.779927","3.559855","3.559855"
"191.26","6902.515","3.179167","1.780052","1.780052","3.560104","3.560104"
"191.27","6902.638","3.179333","1.780175","1.780175","3.560351","3.560351"
"191.28","6902.76","3.1795","1.780297","1.780297","3.560595","3.560595"
"191.29","6902.883","3.179667","1.780417","1.780417","3.560835","3.560835"
"191.3","6903.005","3.179833","1.780535","1.780535","3.561071","3.561071"
"191.31","6903.128","3.18","1.780651","1.780651","3.561303","3.561303"
