"1 _ 1",,,,,,
"时间","载荷","行程","引伸计1","位移","位移(应变)","引伸计1(应变)"
"sec","N","mm","mm","mm","%","%"
"143.32","6542.173","2.3801","1.4298","1.4298","5.719201","5.719201"
"143.33","6542.331","2.380267","1.429915","1.429915","5.71966","5.71966"
"143.34","6542.486","2.380433","1.430029","1.430029","5.720117","5.720117"
"143.35","6542.643","2.3806","1.430144","1.430144","5.720575","5.720575"
"143.36","6542.8","2.380767","1.430259","1.430259","5.721036","5.721036"
"143.37","6542.959","2.380933","1.430375","1.430375","5.721501","5.721501"
"143.38","6543.121","2.3811","1.430492","1.430492","5.721967","5.721967"
"143.39","6543.286","2.381267","1.430608","1.430608","5.722433","5.722433"
"143.4","6543.456","2.381433","1.430725","1.430725","5.722899","5.722899"
"143.41","6543.63","2.3816","1.430841","1.430841","5.723366","5.723366"
"143.42","6543.807","2.381767","1.430958","1.430958","5.723833","5.723833"
"143.43","6543.987","2.381933","1.431076","1.431076","5.724304","5.724304"
"143.44","6544.17","2.3821","1.431195","1.431195","5.724779","5.724779"
"143.45","6544.354","2.382267","1.431314","1.431314","5.725255","5.725255"
"143.46","6544.538","2.382433","1.431433","1.431433","5.725733","5.725733"
"143.47","6544.719","2.3826","1.431553","1.431553","5.726213","5.726213"
"143.48","6544.898","2.382767","1.431673","1.431673","5.72669","5.72669"
"143.49","6545.074","2.382933","1.43179","1.43179","5.727161","5.727161"
"143.5","6545.248","2.3831","1.431906","1.431906","5.727626","5.727626"
"143.51","6545.42","2.383267","1.432021","1.432021","5.728086","5.728086"
"143.52","6545.592","2.383433","1.432136","1.432136","5.728542","5.728542"
"143.53","6545.766","2.3836","1.43225","1.43225","5.729001","5.729001"
"143.54","6545.944","2.383767","1.432366","1.432366","5.729463","5.729463"
"143.55","6546.125","2.383933","1.432482","1.432482","5.72993","5.72993"
"143.56","6546.309","2.3841","1.4326","1.4326","5.730401","5.730401"
"143.57","6546.491","2.384267","1.432718","1.432718","5.730872","5.730872"
"143.58","6546.67","2.384433","1.432836","1.432836","5.731345","5.731345"
"143.59","6546.846","2.384608","1.432955","1.432955","5.731821","5.731821"
"143.6","6547.019","2.384775","1.433075","1.433075","5.732298","5.732298"
"143.61","6547.189","2.384942","1.433195","1.433195","5.732779","5.732779"
"143.62","6547.362","2.3851","1.433316","1.433316","5.733263","5.733263"
"143.63","6547.538","2.385275","1.433436","1.433436","5.733745","5.733745"
"143.64","6547.717","2.385442","1.433557","1.433557","5.734226","5.734226"
"143.65","6547.9","2.3856","1.433676","1.433676","5.734705","5.734705"
"143.66","6548.085","2.385767","1.433795","1.433795","5.735181","5.735181"
"143.67","6548.272","2.385933","1.433913","1.433913","5.735651","5.735651"
"143.68","6548.461","2.386108","1.434029","1.434029","5.736116","5.736116"
"143.69","6548.649","2.386275","1.434144","1.434144","5.736574","5.736574"
"143.7","6548.834","2.386433","1.434257","1.434257","5.737029","5.737029"
"143.71","6549.018","2.3866","1.43437","1.43437","5.737481","5.737481"
"143.72","6549.198","2.386775","1.434484","1.434484","5.737935","5.737935"
"143.73","6549.38","2.386942","1.434598","1.434598","5.738391","5.738391"
"143.74","6549.566","2.387108","1.434713","1.434713","5.73885","5.73885"
"143.75","6549.756","2.387267","1.434829","1.434829","5.739314","5.739314"
"143.76","6549.954","2.387442","1.434946","1.434946","5.739784","5.739784"
"143.77","6550.155","2.3876","1.435064","1.435064","5.740258","5.740258"
"143.78","6550.358","2.387775","1.435184","1.435184","5.740735","5.740735"
"143.79","6550.557","2.387933","1.435304","1.435304","5.741214","5.741214"
"143.8","6550.751","2.388108","1.435425","1.435425","5.7417","5.7417"
"143.81","6550.941","2.388267","1.435547","1.435547","5.742189","5.742189"
"143.82","6551.127","2.388442","1.43567","1.43567","5.742681","5.742681"
"143.83","6551.313","2.3886","1.435794","1.435794","5.743175","5.743175"
"143.84","6551.499","2.388767","1.435918","1.435918","5.743671","5.743671"
"143.85","6551.686","2.388942","1.436041","1.436041","5.744166","5.744166"
"143.86","6551.871","2.389108","1.436165","1.436165","5.744658","5.744658"
"143.87","6552.056","2.389267","1.436287","1.436287","5.745148","5.745148"
"143.88","6552.241","2.389433","1.436408","1.436408","5.745632","5.745632"
"143.89","6552.427","2.389608","1.436528","1.436528","5.746112","5.746112"
"143.9","6552.613","2.389767","1.436646","1.436646","5.746585","5.746585"
"143.91","6552.798","2.389933","1.436763","1.436763","5.747053","5.747053"
"143.92","6552.981","2.3901","1.43688","1.43688","5.74752","5.74752"
"143.93","6553.163","2.390275","1.436998","1.436998","5.747991","5.747991"
"143.94","6553.344","2.390442","1.437116","1.437116","5.748463","5.748463"
"143.95","6553.528","2.3906","1.437234","1.437234","5.748938","5.748938"
"143.96","6553.714","2.390767","1.437353","1.437353","5.749413","5.749413"
"143.97","6553.901","2.390933","1.437471","1.437471","5.749885","5.749885"
"143.98","6554.089","2.391108","1.437588","1.437588","5.750353","5.750353"
"143.99","6554.277","2.391267","1.437704","1.437704","5.750816","5.750816"
"144","6554.468","2.391433","1.437819","1.437819","5.751277","5.751277"
"144.01","6554.658","2.3916","1.437935","1.437935","5.751739","5.751739"
"144.02","6554.848","2.391767","1.438049","1.438049","5.752198","5.752198"
"144.03","6555.035","2.391933","1.438164","1.438164","5.752655","5.752655"
"144.04","6555.216","2.3921","1.438278","1.438278","5.753112","5.753112"
"144.05","6555.394","2.392267","1.438392","1.438392","5.75357","5.75357"
"144.06","6555.57","2.392442","1.438507","1.438507","5.754029","5.754029"
"144.07","6555.747","2.392608","1.438623","1.438623","5.754493","5.754493"
"144.08","6555.924","2.392767","1.438741","1.438741","5.754964","5.754964"
"144.09","6556.102","2.392933","1.43886","1.43886","5.755441","5.755441"
"144.1","6556.279","2.3931","1.438981","1.438981","5.755924","5.755924"
"144.11","6556.454","2.393275","1.439103","1.439103","5.756414","5.756414"
"144.12","6556.628","2.393433","1.439227","1.439227","5.756909","5.756909"
"144.13","6556.803","2.3936","1.439353","1.439353","5.757411","5.757411"
"144.14","6556.978","2.393767","1.439479","1.439479","5.757918","5.757918"
"144.15","6557.153","2.393942","1.439607","1.439607","5.758429","5.758429"
"144.16","6557.329","2.394108","1.439734","1.439734","5.758935","5.758935"
"144.17","6557.504","2.394275","1.439859","1.439859","5.759436","5.759436"
"144.18","6557.676","2.394433","1.439982","1.439982","5.759927","5.759927"
"144.19","6557.847","2.394608","1.440102","1.440102","5.76041","5.76041"
"144.2","6558.017","2.394775","1.440221","1.440221","5.760884","5.760884"
"144.21","6558.188","2.394942","1.440337","1.440337","5.761347","5.761347"
"144.22","6558.361","2.3951","1.44045","1.44045","5.761798","5.761798"
"144.23","6558.538","2.395267","1.440561","1.440561","5.762242","5.762242"
"144.24","6558.715","2.395442","1.440671","1.440671","5.762684","5.762684"
"144.25","6558.891","2.395608","1.440782","1.440782","5.763128","5.763128"
"144.26","6559.066","2.395767","1.440894","1.440894","5.763577","5.763577"
"144.27","6559.241","2.395933","1.441008","1.441008","5.764034","5.764034"
"144.28","6559.417","2.396108","1.441125","1.441125","5.764499","5.764499"
"144.29","6559.592","2.396275","1.441243","1.441243","5.764971","5.764971"
"144.3","6559.767","2.396442","1.441363","1.441363","5.765451","5.765451"
"144.31","6559.943","2.396608","1.441485","1.441485","5.76594","5.76594"
"144.32","6560.12","2.396775","1.441609","1.441609","5.766434","5.766434"
"144.33","6560.295","2.396942","1.441733","1.441733","5.766933","5.766933"
"144.34","6560.472","2.3971","1.441858","1.441858","5.767432","5.767432"
"144.35","6560.649","2.397275","1.441982","1.441982","5.767928","5.767928"
"144.36","6560.829","2.397433","1.442105","1.442105","5.76842","5.76842"
"144.37","6561.01","2.397608","1.442227","1.442227","5.768908","5.768908"
"144.38","6561.192","2.397775","1.442348","1.442348","5.769393","5.769393"
"144.39","6561.374","2.397942","1.442469","1.442469","5.769878","5.769878"
"144.4","6561.555","2.3981","1.44259","1.44259","5.77036","5.77036"
"144.41","6561.734","2.398275","1.44271","1.44271","5.77084","5.77084"
"144.42","6561.911","2.398442","1.442829","1.442829","5.771315","5.771315"
"144.43","6562.085","2.398608","1.442946","1.442946","5.771786","5.771786"
"144.44","6562.258","2.398767","1.443063","1.443063","5.772253","5.772253"
"144.45","6562.429","2.398942","1.443179","1.443179","5.772716","5.772716"
"144.46","6562.601","2.399108","1.443294","1.443294","5.773178","5.773178"
"144.47","6562.774","2.399283","1.44341","1.44341","5.773639","5.773639"
"144.48","6562.95","2.39945","1.443526","1.443526","5.774104","5.774104"
"144.49","6563.123","2.399608","1.443643","1.443643","5.774572","5.774572"
"144.5","6563.288","2.399775","1.443761","1.443761","5.775046","5.775046"
"144.51","6563.436","2.399933","1.443881","1.443881","5.775525","5.775525"
"144.52","6563.564","2.4001","1.444002","1.444002","5.776007","5.776007"
"144.53","6563.67","2.400267","1.444124","1.444124","5.776494","5.776494"
"144.54","6563.76","2.400433","1.444247","1.444247","5.776986","5.776986"
"144.55","6563.835","2.4006","1.444371","1.444371","5.777482","5.777482"
"144.56","6563.902","2.400767","1.444495","1.444495","5.777978","5.777978"
"144.57","6563.965","2.400933","1.444618","1.444618","5.778473","5.778473"
"144.58","6564.031","2.4011","1.444741","1.444741","5.778964","5.778964"
"144.59","6564.104","2.401267","1.444862","1.444862","5.779449","5.779449"
"144.6","6564.19","2.401433","1.444981","1.444981","5.779926","5.779926"
"144.61","6564.292","2.4016","1.4451","1.4451","5.780398","5.780398"
"144.62","6564.412","2.401767","1.445217","1.445217","5.780868","5.780868"
"144.63","6564.55","2.401933","1.445334","1.445334","5.781337","5.781337"
"144.64","6564.705","2.4021","1.445452","1.445452","5.781807","5.781807"
"144.65","6564.872","2.402267","1.44557","1.44557","5.782281","5.782281"
"144.66","6565.049","2.402433","1.445689","1.445689","5.782754","5.782754"
"144.67","6565.234","2.4026","1.445807","1.445807","5.783228","5.783228"
"144.68","6565.425","2.402767","1.445925","1.445925","5.783701","5.783701"
"144.69","6565.623","2.402933","1.446044","1.446044","5.784176","5.784176"
"144.7","6565.826","2.4031","1.446163","1.446163","5.784653","5.784653"
"144.71","6566.034","2.403267","1.446283","1.446283","5.78513","5.78513"
"144.72","6566.244","2.403425","1.446402","1.446402","5.785606","5.785606"
"144.73","6566.456","2.4036","1.44652","1.44652","5.786082","5.786082"
"144.74","6566.668","2.403767","1.446639","1.446639","5.786556","5.786556"
"144.75","6566.882","2.403933","1.446758","1.446758","5.78703","5.78703"
"144.76","6567.096","2.404092","1.446877","1.446877","5.787506","5.787506"
"144.77","6567.311","2.404267","1.446995","1.446995","5.787981","5.787981"
"144.78","6567.524","2.404433","1.447114","1.447114","5.788455","5.788455"
"144.79","6567.739","2.404592","1.447232","1.447232","5.788929","5.788929"
"144.8","6567.954","2.404758","1.447351","1.447351","5.789403","5.789403"
"144.81","6568.168","2.404933","1.44747","1.44747","5.78988","5.78988"
"144.82","6568.381","2.4051","1.447591","1.447591","5.790365","5.790365"
"144.83","6568.591","2.405267","1.447715","1.447715","5.79086","5.79086"
"144.84","6568.797","2.405433","1.447841","1.447841","5.791365","5.791365"
"144.85","6569.001","2.4056","1.447968","1.447968","5.791873","5.791873"
"144.86","6569.203","2.405767","1.448096","1.448096","5.792383","5.792383"
"144.87","6569.405","2.405933","1.448223","1.448223","5.792892","5.792892"
"144.88","6569.605","2.4061","1.44835","1.44835","5.793398","5.793398"
"144.89","6569.803","2.406267","1.448475","1.448475","5.793901","5.793901"
"144.9","6569.998","2.406433","1.4486","1.4486","5.7944","5.7944"
"144.91","6570.191","2.4066","1.448724","1.448724","5.794896","5.794896"
"144.92","6570.384","2.406767","1.448847","1.448847","5.795389","5.795389"
"144.93","6570.576","2.406933","1.448971","1.448971","5.795882","5.795882"
"144.94","6570.769","2.4071","1.449094","1.449094","5.796375","5.796375"
"144.95","6570.96","2.407267","1.449217","1.449217","5.796867","5.796867"
"144.96","6571.151","2.407433","1.44934","1.44934","5.797359","5.797359"
"144.97","6571.34","2.4076","1.449462","1.449462","5.797847","5.797847"
"144.98","6571.531","2.407767","1.449583","1.449583","5.798333","5.798333"
"144.99","6571.723","2.407933","1.449704","1.449704","5.798816","5.798816"
"145","6571.914","2.4081","1.449823","1.449823","5.799294","5.799294"
"145.01","6572.107","2.408267","1.449941","1.449941","5.799766","5.799766"
"145.02","6572.301","2.408433","1.450058","1.450058","5.800231","5.800231"
"145.03","6572.496","2.4086","1.450174","1.450174","5.800694","5.800694"
"145.04","6572.688","2.408767","1.450289","1.450289","5.801157","5.801157"
"145.05","6572.879","2.408933","1.450406","1.450406","5.801623","5.801623"
"145.06","6573.066","2.4091","1.450522","1.450522","5.80209","5.80209"
"145.07","6573.252","2.409267","1.450639","1.450639","5.802558","5.802558"
"145.08","6573.438","2.409433","1.450757","1.450757","5.803028","5.803028"
"145.09","6573.625","2.4096","1.450876","1.450876","5.803503","5.803503"
"145.1","6573.813","2.409767","1.450996","1.450996","5.803984","5.803984"
"145.11","6574.002","2.409933","1.451117","1.451117","5.80447","5.80447"
"145.12","6574.188","2.4101","1.45124","1.45124","5.80496","5.80496"
"145.13","6574.373","2.410267","1.451363","1.451363","5.805453","5.805453"
"145.14","6574.554","2.410442","1.451487","1.451487","5.805948","5.805948"
"145.15","6574.731","2.4106","1.451611","1.451611","5.806446","5.806446"
"145.16","6574.907","2.410767","1.451736","1.451736","5.806944","5.806944"
"145.17","6575.084","2.410933","1.451861","1.451861","5.807443","5.807443"
"145.18","6575.262","2.4111","1.451985","1.451985","5.807939","5.807939"
"145.19","6575.438","2.411267","1.452107","1.452107","5.808428","5.808428"
"145.2","6575.613","2.411433","1.452227","1.452227","5.808908","5.808908"
"145.21","6575.787","2.4116","1.452345","1.452345","5.809379","5.809379"
"145.22","6575.961","2.411767","1.452461","1.452461","5.809844","5.809844"
"145.23","6576.138","2.411942","1.452576","1.452576","5.810305","5.810305"
"145.24","6576.314","2.4121","1.452691","1.452691","5.810764","5.810764"
"145.25","6576.492","2.412267","1.452806","1.452806","5.811222","5.811222"
"145.26","6576.669","2.412433","1.45292","1.45292","5.811682","5.811682"
"145.27","6576.846","2.4126","1.453037","1.453037","5.812148","5.812148"
"145.28","6577.022","2.412767","1.453155","1.453155","5.812621","5.812621"
"145.29","6577.199","2.412933","1.453274","1.453274","5.813097","5.813097"
"145.3","6577.376","2.4131","1.453394","1.453394","5.813577","5.813577"
"145.31","6577.555","2.413275","1.453515","1.453515","5.814059","5.814059"
"145.32","6577.734","2.413433","1.453636","1.453636","5.814544","5.814544"
"145.33","6577.913","2.4136","1.453758","1.453758","5.815031","5.815031"
"145.34","6578.093","2.413767","1.45388","1.45388","5.815519","5.815519"
"145.35","6578.271","2.413933","1.454002","1.454002","5.816007","5.816007"
"145.36","6578.448","2.4141","1.454123","1.454123","5.816494","5.816494"
"145.37","6578.626","2.414267","1.454245","1.454245","5.816981","5.816981"
"145.38","6578.807","2.414433","1.454368","1.454368","5.817471","5.817471"
"145.39","6578.987","2.4146","1.454491","1.454491","5.817965","5.817965"
"145.4","6579.169","2.414758","1.454615","1.454615","5.818462","5.818462"
"145.41","6579.352","2.414925","1.45474","1.45474","5.818961","5.818961"
"145.42","6579.535","2.4151","1.454865","1.454865","5.819461","5.819461"
"145.43","6579.719","2.415267","1.45499","1.45499","5.819958","5.819958"
"145.44","6579.903","2.415433","1.455113","1.455113","5.820452","5.820452"
"145.45","6580.087","2.4156","1.455235","1.455235","5.820942","5.820942"
"145.46","6580.272","2.415767","1.455357","1.455357","5.821427","5.821427"
"145.47","6580.458","2.415933","1.455477","1.455477","5.821909","5.821909"
"145.48","6580.642","2.4161","1.455597","1.455597","5.822389","5.822389"
"145.49","6580.824","2.416267","1.455717","1.455717","5.822868","5.822868"
"145.5","6581.003","2.416433","1.455837","1.455837","5.823348","5.823348"
"145.51","6581.179","2.4166","1.455958","1.455958","5.82383","5.82383"
"145.52","6581.352","2.416767","1.456079","1.456079","5.824317","5.824317"
"145.53","6581.522","2.416933","1.456202","1.456202","5.824809","5.824809"
"145.54","6581.69","2.4171","1.456327","1.456327","5.825309","5.825309"
"145.55","6581.856","2.417275","1.456454","1.456454","5.825818","5.825818"
"145.56","6582.021","2.417433","1.456583","1.456583","5.826331","5.826331"
"145.57","6582.19","2.417608","1.456711","1.456711","5.826844","5.826844"
"145.58","6582.362","2.417767","1.456839","1.456839","5.827355","5.827355"
"145.59","6582.536","2.417942","1.456965","1.456965","5.827859","5.827859"
"145.6","6582.71","2.4181","1.45709","1.45709","5.828358","5.828358"
"145.61","6582.886","2.418267","1.457214","1.457214","5.828855","5.828855"
"145.62","6583.063","2.418442","1.457337","1.457337","5.829349","5.829349"
"145.63","6583.24","2.418608","1.45746","1.45746","5.829842","5.829842"
"145.64","6583.417","2.418775","1.457583","1.457583","5.830331","5.830331"
"145.65","6583.595","2.418933","1.457704","1.457704","5.830818","5.830818"
"145.66","6583.775","2.419108","1.457825","1.457825","5.831301","5.831301"
"145.67","6583.955","2.419267","1.457946","1.457946","5.831784","5.831784"
"145.68","6584.134","2.419433","1.458068","1.458068","5.83227","5.83227"
"145.69","6584.312","2.4196","1.458189","1.458189","5.832757","5.832757"
"145.7","6584.487","2.419775","1.45831","1.45831","5.833241","5.833241"
"145.71","6584.661","2.419942","1.458431","1.458431","5.833725","5.833725"
"145.72","6584.83","2.4201","1.458552","1.458552","5.834209","5.834209"
"145.73","6584.997","2.420267","1.458674","1.458674","5.834694","5.834694"
"145.74","6585.16","2.420442","1.458796","1.458796","5.835182","5.835182"
"145.75","6585.318","2.4206","1.458918","1.458918","5.835671","5.835671"
"145.76","6585.473","2.420767","1.459041","1.459041","5.836164","5.836164"
"145.77","6585.624","2.420942","1.459165","1.459165","5.83666","5.83666"
"145.78","6585.774","2.4211","1.45929","1.45929","5.83716","5.83716"
"145.79","6585.925","2.421275","1.459416","1.459416","5.837662","5.837662"
"145.8","6586.078","2.421442","1.459541","1.459541","5.838166","5.838166"
"145.81","6586.232","2.4216","1.459667","1.459667","5.838667","5.838667"
"145.82","6586.388","2.421767","1.459791","1.459791","5.839164","5.839164"
"145.83","6586.544","2.421933","1.459914","1.459914","5.839655","5.839655"
"145.84","6586.699","2.422108","1.460037","1.460037","5.840147","5.840147"
"145.85","6586.853","2.422275","1.460159","1.460159","5.840636","5.840636"
"145.86","6587.01","2.422433","1.460282","1.460282","5.841126","5.841126"
"145.87","6587.173","2.422608","1.460404","1.460404","5.841615","5.841615"
"145.88","6587.341","2.422775","1.460525","1.460525","5.842101","5.842101"
"145.89","6587.514","2.422933","1.460646","1.460646","5.842582","5.842582"
"145.9","6587.687","2.4231","1.460765","1.460765","5.84306","5.84306"
"145.91","6587.858","2.423267","1.460884","1.460884","5.843537","5.843537"
"145.92","6588.027","2.423433","1.461004","1.461004","5.844017","5.844017"
"145.93","6588.193","2.4236","1.461125","1.461125","5.844498","5.844498"
"145.94","6588.356","2.423775","1.461245","1.461245","5.844982","5.844982"
"145.95","6588.518","2.423933","1.461366","1.461366","5.845465","5.845465"
"145.96","6588.682","2.424108","1.461486","1.461486","5.845946","5.845946"
"145.97","6588.848","2.424267","1.461606","1.461606","5.846423","5.846423"
"145.98","6589.018","2.424433","1.461724","1.461724","5.846896","5.846896"
"145.99","6589.188","2.4246","1.461842","1.461842","5.847368","5.847368"
"146","6589.362","2.424775","1.46196","1.46196","5.847839","5.847839"
"146.01","6589.538","2.424933","1.462077","1.462077","5.848309","5.848309"
"146.02","6589.714","2.4251","1.462195","1.462195","5.848781","5.848781"
"146.03","6589.892","2.425267","1.462315","1.462315","5.849259","5.849259"
"146.04","6590.069","2.425433","1.462437","1.462437","5.849749","5.849749"
"146.05","6590.246","2.4256","1.462562","1.462562","5.850247","5.850247"
"146.06","6590.421","2.425767","1.462688","1.462688","5.850752","5.850752"
"146.07","6590.596","2.425933","1.462816","1.462816","5.851262","5.851262"
"146.08","6590.77","2.4261","1.462944","1.462944","5.851774","5.851774"
"146.09","6590.944","2.426267","1.463073","1.463073","5.85229","5.85229"
"146.1","6591.117","2.426433","1.463202","1.463202","5.852808","5.852808"
"146.11","6591.292","2.4266","1.463331","1.463331","5.853325","5.853325"
"146.12","6591.469","2.426767","1.463459","1.463459","5.853838","5.853838"
"146.13","6591.646","2.426925","1.463586","1.463586","5.854344","5.854344"
"146.14","6591.824","2.427092","1.46371","1.46371","5.85484","5.85484"
"146.15","6591.996","2.427267","1.463832","1.463832","5.855327","5.855327"
"146.16","6592.164","2.427433","1.463952","1.463952","5.855807","5.855807"
"146.17","6592.326","2.4276","1.464071","1.464071","5.856285","5.856285"
"146.18","6592.487","2.427767","1.46419","1.46419","5.856761","5.856761"
"146.19","6592.648","2.427933","1.464309","1.464309","5.857237","5.857237"
"146.2","6592.812","2.4281","1.464429","1.464429","5.857716","5.857716"
"146.21","6592.979","2.428267","1.46455","1.46455","5.8582","5.8582"
"146.22","6593.15","2.428433","1.464672","1.464672","5.858689","5.858689"
"146.23","6593.322","2.4286","1.464796","1.464796","5.859182","5.859182"
"146.24","6593.497","2.428775","1.46492","1.46492","5.859679","5.859679"
"146.25","6593.677","2.428933","1.465045","1.465045","5.860181","5.860181"
"146.26","6593.861","2.429108","1.465171","1.465171","5.860685","5.860685"
"146.27","6594.05","2.429275","1.465297","1.465297","5.861189","5.861189"
"146.28","6594.242","2.429433","1.465423","1.465423","5.861693","5.861693"
"146.29","6594.436","2.4296","1.465549","1.465549","5.862197","5.862197"
"146.3","6594.631","2.429775","1.465676","1.465676","5.862704","5.862704"
"146.31","6594.828","2.429942","1.465803","1.465803","5.863213","5.863213"
"146.32","6595.026","2.4301","1.465931","1.465931","5.863724","5.863724"
"146.33","6595.225","2.430267","1.466059","1.466059","5.864235","5.864235"
"146.34","6595.422","2.430433","1.466187","1.466187","5.864747","5.864747"
"146.35","6595.614","2.430608","1.466314","1.466314","5.865256","5.865256"
"146.36","6595.804","2.430767","1.46644","1.46644","5.865758","5.865758"
"146.37","6595.989","2.430942","1.466564","1.466564","5.866255","5.866255"
"146.38","6596.172","2.431108","1.466686","1.466686","5.866746","5.866746"
"146.39","6596.354","2.431275","1.466808","1.466808","5.867233","5.867233"
"146.4","6596.535","2.431442","1.466929","1.466929","5.867715","5.867715"
"146.41","6596.717","2.431608","1.467049","1.467049","5.868195","5.868195"
"146.42","6596.902","2.431767","1.467169","1.467169","5.868674","5.868674"
"146.43","6597.088","2.431942","1.467289","1.467289","5.869155","5.869155"
"146.44","6597.276","2.432108","1.46741","1.46741","5.869638","5.869638"
"146.45","6597.466","2.432267","1.46753","1.46753","5.87012","5.87012"
"146.46","6597.657","2.432433","1.467649","1.467649","5.870595","5.870595"
"146.47","6597.85","2.4326","1.467767","1.467767","5.871067","5.871067"
"146.48","6598.042","2.432775","1.467884","1.467884","5.871535","5.871535"
"146.49","6598.235","2.432942","1.468","1.468","5.872002","5.872002"
"146.5","6598.427","2.4331","1.468117","1.468117","5.87247","5.87247"
"146.51","6598.618","2.433267","1.468236","1.468236","5.872942","5.872942"
"146.52","6598.808","2.433442","1.468355","1.468355","5.87342","5.87342"
"146.53","6598.999","2.433608","1.468475","1.468475","5.873901","5.873901"
"146.54","6599.19","2.433767","1.468597","1.468597","5.874387","5.874387"
"146.55","6599.383","2.433933","1.46872","1.46872","5.874879","5.874879"
"146.56","6599.578","2.434108","1.468844","1.468844","5.875376","5.875376"
"146.57","6599.771","2.434275","1.46897","1.46897","5.875878","5.875878"
"146.58","6599.962","2.434442","1.469097","1.469097","5.876386","5.876386"
"146.59","6600.152","2.4346","1.469225","1.469225","5.876898","5.876898"
"146.6","6600.342","2.434767","1.469353","1.469353","5.877413","5.877413"
"146.61","6600.53","2.434933","1.469482","1.469482","5.877928","5.877928"
"146.62","6600.716","2.4351","1.469611","1.469611","5.878443","5.878443"
"146.63","6600.9","2.435267","1.46974","1.46974","5.878961","5.878961"
"146.64","6601.083","2.435433","1.46987","1.46987","5.87948","5.87948"
"146.65","6601.266","2.435608","1.47","1.47","5.880001","5.880001"
"146.66","6601.448","2.435775","1.47013","1.47013","5.880519","5.880519"
"146.67","6601.628","2.435933","1.470258","1.470258","5.881033","5.881033"
"146.68","6601.809","2.4361","1.470386","1.470386","5.881544","5.881544"
"146.69","6601.988","2.436275","1.470513","1.470513","5.882051","5.882051"
"146.7","6602.167","2.436442","1.470639","1.470639","5.882554","5.882554"
"146.71","6602.345","2.4366","1.470762","1.470762","5.883049","5.883049"
"146.72","6602.521","2.436767","1.470884","1.470884","5.883536","5.883536"
"146.73","6602.698","2.436933","1.471004","1.471004","5.884017","5.884017"
"146.74","6602.877","2.4371","1.471124","1.471124","5.884494","5.884494"
"146.75","6603.061","2.437267","1.471243","1.471243","5.884973","5.884973"
"146.76","6603.248","2.437433","1.471364","1.471364","5.885455","5.885455"
"146.77","6603.438","2.4376","1.471485","1.471485","5.885939","5.885939"
"146.78","6603.626","2.437775","1.471606","1.471606","5.886424","5.886424"
"146.79","6603.812","2.437942","1.471727","1.471727","5.886906","5.886906"
"146.8","6603.996","2.4381","1.471847","1.471847","5.887386","5.887386"
"146.81","6604.177","2.438267","1.471967","1.471967","5.887866","5.887866"
"146.82","6604.355","2.438433","1.472087","1.472087","5.888347","5.888347"
"146.83","6604.529","2.438608","1.472207","1.472207","5.888828","5.888828"
"146.84","6604.7","2.438767","1.472328","1.472328","5.889312","5.889312"
"146.85","6604.868","2.438933","1.47245","1.47245","5.8898","5.8898"
"146.86","6605.036","2.4391","1.472574","1.472574","5.890296","5.890296"
"146.87","6605.204","2.439275","1.472699","1.472699","5.890796","5.890796"
"146.88","6605.372","2.439442","1.472825","1.472825","5.8913","5.8913"
"146.89","6605.54","2.4396","1.472951","1.472951","5.891803","5.891803"
"146.9","6605.708","2.439767","1.473075","1.473075","5.892301","5.892301"
"146.91","6605.878","2.439942","1.473199","1.473199","5.892795","5.892795"
"146.92","6606.049","2.440108","1.473321","1.473321","5.893285","5.893285"
"146.93","6606.219","2.440275","1.473443","1.473443","5.893773","5.893773"
"146.94","6606.39","2.440442","1.473565","1.473565","5.89426","5.89426"
"146.95","6606.558","2.440608","1.473687","1.473687","5.894749","5.894749"
"146.96","6606.726","2.440775","1.473811","1.473811","5.895244","5.895244"
"146.97","6606.896","2.440942","1.473936","1.473936","5.895743","5.895743"
"146.98","6607.066","2.441108","1.474062","1.474062","5.896249","5.896249"
"146.99","6607.236","2.441275","1.47419","1.47419","5.896758","5.896758"
"147","6607.405","2.441442","1.474317","1.474317","5.897268","5.897268"
"147.01","6607.571","2.441608","1.474444","1.474444","5.897775","5.897775"
"147.02","6607.734","2.441775","1.474569","1.474569","5.898277","5.898277"
"147.03","6607.894","2.441942","1.474693","1.474693","5.898773","5.898773"
"147.04","6608.053","2.442108","1.474816","1.474816","5.899264","5.899264"
"147.05","6608.213","2.442275","1.474939","1.474939","5.899757","5.899757"
"147.06","6608.374","2.442442","1.475064","1.475064","5.900254","5.900254"
"147.07","6608.533","2.4426","1.475189","1.475189","5.900755","5.900755"
"147.08","6608.691","2.442775","1.475315","1.475315","5.901258","5.901258"
"147.09","6608.846","2.442942","1.475441","1.475441","5.901764","5.901764"
"147.1","6608.999","2.443108","1.475568","1.475568","5.90227","5.90227"
"147.11","6609.152","2.443275","1.475694","1.475694","5.902777","5.902777"
"147.12","6609.308","2.443442","1.475821","1.475821","5.903283","5.903283"
"147.13","6609.466","2.443608","1.475948","1.475948","5.903791","5.903791"
"147.14","6609.625","2.443775","1.476075","1.476075","5.904299","5.904299"
"147.15","6609.784","2.443942","1.476202","1.476202","5.904807","5.904807"
"147.16","6609.941","2.444108","1.476328","1.476328","5.905311","5.905311"
"147.17","6610.097","2.444275","1.476453","1.476453","5.90581","5.90581"
"147.18","6610.249","2.444442","1.476577","1.476577","5.906308","5.906308"
